Short name,,4G_ECGI,MV_RRC Setup Success Rate [CDBH],ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_E-UTRAN Average CQI [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],Paging record discarded At eNodeB [CDBH],MV_Average number of used DL PRBs [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE DCR [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],VoLTE SRVCC SR [CBBH],MV_PUSCH SINR [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE SRVCC Per Call Rate [CBBH],UL RSSI,MV_4G Data Volume_GB,MV_VoLTE Traffic,MV_VoLTE SRVCC Per Call Rate_Nom [CBBH],MV_VoLTE SRVCC Per Call Rate_Denom [CBBH],MV_Average number of used UL PRBs [CDBH],TA Sampls > 1.5 Km % [CDBH],VoLTE Packet Loss DL_Nom [CBBH],VoLTE Packet Loss UL_Nom [CBBH],PS handover success rate_NOM [LTE Intra System] [CDBH],PS handover success rate_DENOM [LTE Intra System] [CDBH],PS handover success rate_NOM [LTE Inter System] [CDBH],PS handover success rate_DENOM [LTE Inter System] [CDBH],VoLTE IntraF HOSR Exec_DENOM [CBBH],VoLTE IntraF HOSR Exec_NOM [CBBH],VoLTE InterF HOSR Exec_DENOM [CBBH],VoLTE InterF HOSR Exec_NOM [CBBH]
,27-Feb-23,404-02-822801-43,100,100,0,905.25,8816.99,8.26,99.89,99.66,0,0,48.66,100,0,0.09,2.01,,,100,98.15,0,-107.32,32.633,2.2,0,70,21.95,29.66,,,930,931,294,295,9,9,54,53
,28-Feb-23,404-02-822801-43,100,99.43,0.02,713.51,7487.06,8.9,99.37,100,0,0,54.36,100,0,0.1,0.15,,,100,87.8,0,-111.07,32.6764,2.35,0,65,20.5,26.74,,,789,794,221,221,5,5,41,36
,1-Mar-23,404-02-822801-43,100,99.7,0.04,683.86,10364.52,9.12,99.22,99.62,0,0,44.94,100,0,0.23,0.21,,,100,100,0,-109.67,33.2717,2.16,0,47,30.02,33.84,,,639,644,260,261,2,2,34,34
,2-Mar-23,404-02-822801-43,99.78,99.7,0.1,1339.9,6332.49,8.74,99.88,99.58,0,0,47.62,100,0,0,0.01,,,100,100,0,-109.86,28.8214,1.68,0,22,24.21,29.48,,,808,809,236,237,3,3,18,18
PB_ZQ_T1_OM_ZRPR27C_C,26-Feb-23,404-02-10271-43,100,100,0.07,767.05,8763,8.33,99.3,87.5,0,0,38.25,100,0,0.07,0.31,,,100,96,0,-116.43,20.6805,6.23,0,49,14.59,0,,,1275,1284,35,40,46,46,25,24
,27-Feb-23,404-02-10271-43,99.94,99.93,0.03,958.77,10126.37,9.32,99.76,75.38,100,0,43.02,99.54,0,0.1,0.12,,,100,95.65,0,-114.78,29.7422,15.17,0,219,24.01,0,,,2517,2523,147,195,104,104,92,88
,28-Feb-23,404-02-10271-43,99.93,99.86,0.06,1368.93,4045.87,7.98,99.51,75.7,0,0,70.12,100,0,0.09,0.11,,,100,100,0,-116.59,29.8112,1,0,153,32.17,0,,,2871,2885,299,395,21,21,129,129
,1-Mar-23,404-02-10271-43,99.93,99.92,0.05,1015.87,7388.17,8.56,99.43,100,100,0,52.17,100,0,0.24,0.28,,,100,100,0,-115.67,31.7024,0.68,0,138,27.41,0.02,,,2257,2270,249,249,15,15,131,131
,2-Mar-23,404-02-10271-43,99.85,99.92,0.02,792.52,6717.19,8.44,98.85,99.52,0,0,52.61,100,0,0.11,0.17,,,100,100,0,-115.99,29.3449,0.74,0,63,22.19,0,,,2665,2696,206,207,29,29,60,60
PB_ZQ_T1_OM_ZRPR27D_D,26-Feb-23,404-02-10271-44,99.77,99.92,0.05,1122.14,5537.9,8.33,98.97,91.52,100,0,59.84,100,0,0.15,0.08,,,100,96.74,0,-114.94,37.6453,13.64,0,130,30.65,0,,,2605,2632,151,165,178,178,92,89
,27-Feb-23,404-02-10271-44,99.89,99.83,0.08,927.78,5297.3,8.58,98.73,34.91,100,0,58.87,99.62,0,0.16,0.14,,,100,96.92,0,-113.35,38.7615,21.42,0,273,29.86,0.01,,,3890,3940,266,762,160,160,195,189
,28-Feb-23,404-02-10271-44,99.67,99.92,0.09,1029.53,3329.39,8.2,99.17,98.73,100,0,71.28,100,0,0.54,0.39,,,100,100,0,-115.3,40.4696,1.67,0,72,30.72,0,,,4084,4118,310,314,8,8,85,85
,1-Mar-23,404-02-10271-44,99.84,100,0.1,861.86,2256.34,8.3,99.14,98.03,100,0,83.22,100,0,0.17,0.39,,,100,100,0,-114.3,43.0993,1.56,0,308,39.95,0.01,,,4706,4747,695,709,25,25,300,300
,2-Mar-23,404-02-10271-44,99.78,99.89,0.04,979.18,3616.65,8.08,98.97,99.67,100,0,71.35,100,0,0.17,0.23,,,100,100,0,-114.49,40.9765,1.47,0,84,31.03,0,,,3552,3589,303,304,6,6,82,82
PB_ZQ_T2_IB_LDH965C_C,26-Feb-23,404-02-810965-13,100,100,0,1401.04,36751.72,14.34,100,100.31,0,0,27.22,100,0,0.05,0.18,,,100,100,0,-118.98,48.7569,1.02,0,70,17.17,0,,,26,26,320,319,1,1,63,63
,27-Feb-23,404-02-810965-13,100,99.76,0.03,784.37,18022.15,12.58,99.73,99.96,100,0,34.61,100,0,0.08,0.12,,,100,100,0,-118.84,55.1845,2.53,0,216,27.23,0,,,363,364,2458,2459,1,1,193,193
,28-Feb-23,404-02-810965-13,99.9,99.95,0.09,944.44,13592.41,12.26,99.3,99.44,100,0,47.17,100,0,0.17,0.14,,,100,100,0,-119.04,61.1992,3.29,0,246,31.02,0,,,284,286,2505,2519,3,3,215,215
,1-Mar-23,404-02-810965-13,100,100,0.01,1090.27,17361.65,12.75,99.47,99.96,100,0,39,100,0,0.15,0.23,,,100,100,0,-118.82,64.9089,2.6,0,273,25.44,0,,,373,375,2727,2728,3,3,257,257
,2-Mar-23,404-02-810965-13,100,99.96,0.08,1110.42,15580.86,12.75,99.03,99.96,100,0,41.5,100,0,0.12,0.05,,,100,100,0,-118.73,63.1747,2.49,0,201,35.37,0,,,408,412,2813,2814,3,3,178,178
PB_ZQ_T2_IB_PLKS01D_D,26-Feb-23,404-02-822801-14,,,0,301.51,34478.93,13.14,,100,0,0,2.13,100,,0,,,,,,0,-120,0.0888,0,0,2,3.61,0,,,0,0,1,1,0,0,0,0
,27-Feb-23,404-02-822801-14,100,100,0,302.74,19228.73,11.95,,100,0,0,4.39,100,,0,0,,,,,0,-120,1.0975,0.02,0,1,4.28,0,,,0,0,4,4,0,0,0,0
,28-Feb-23,404-02-822801-14,100,100,2.5,493.7,26292.7,12.53,,100,0,0,2.98,100,,0,0,,,,100,0,-120,0.5809,0.01,0,1,3.84,0,,,0,0,11,11,0,0,2,2
,1-Mar-23,404-02-822801-14,100,100,1.39,418.91,37277.89,11.82,,,0,0,4.14,100,,0,0,,,,100,0,-120,1.3804,0.33,0,7,5.44,0,,,0,0,0,0,0,0,7,7
,2-Mar-23,404-02-822801-14,100,100,0,502.43,48927.07,12.68,,,0,0,3.48,,,0,0.01,,,,,,-119.99,1.6207,0.33,0,0,4.97,0,,,0,0,0,0,0,0,0,0
PB_ZQ_T2_IB_PLKS01E_E,26-Feb-23,404-02-822801-19,100,99.33,0,1275.52,25305.97,12.8,100,,0,0,20.76,100,0,0,0.03,,,,,0,-119.97,20.0304,0.54,0,42,16.26,0,,,14,14,0,0,0,0,0,0
,27-Feb-23,404-02-822801-19,99.88,99.91,0.06,984.56,8626.09,12.49,100,100,100,0,62.11,99.8,0,0.01,0.07,,,,,0,-119.76,73.8219,25.27,0,979,66.2,0,,,20,20,15,15,0,0,0,0
,28-Feb-23,404-02-822801-19,99.89,99.96,0.11,887.06,9622.69,12.94,99.27,100,100,0,54.88,99.78,0,0,0.07,,,100,,0,-119.76,74.9818,25.64,0,915,57.86,0,,,273,275,35,35,4,4,0,0
,1-Mar-23,404-02-822801-19,100,99.95,0.04,1030.71,10852.06,12.88,98.58,100,100,0,54.69,100,0,0.01,0.04,,,100,100,0,-119.83,72.3995,17.66,0,803,64.13,0,,,278,282,686,686,2,2,780,780
,2-Mar-23,404-02-822801-19,99.95,99.86,0.05,973.09,8179.2,12.75,98.48,100,0,0,68.43,100,0,0,0.04,,,100,100,0,-119.77,90.9045,16.65,0,705,70.1,0,,,259,263,749,749,8,8,643,643
PB_ZQ_T2_IM_DKL617D_D,26-Feb-23,404-02-10108-14,99.4,99.64,0.05,437.96,2546.97,7.53,98.29,99.38,0,0,82.34,100,0,0.59,0.88,,,100,100,0,-108.79,75.6374,1.71,0,77,59.72,0.39,,,2064,2100,9588,9648,3,3,89,89
,27-Feb-23,404-02-10108-14,99.76,99.84,0.05,849.26,1994.37,8.05,98.89,99.29,100,0,86.4,99.28,0,1.03,0.35,,,100,100,0,-108.01,72.4858,1.95,0,286,40.8,0.91,,,1957,1979,9278,9344,19,19,313,313
,28-Feb-23,404-02-10108-14,99.72,100,0.03,850.72,1584.2,8.18,99.16,99.79,0,0,83.63,99.52,0,0.62,0.71,,,100,99.68,0,-109.03,73.1435,1.78,0,213,49.41,0.83,,,1659,1673,11397,11421,17,17,312,311
,1-Mar-23,404-02-10108-14,99.41,99.76,0.04,493.99,2709.51,7.86,99.09,99.55,100,0,78.46,100,0,1.15,0.03,,,75,99.24,0,-108.66,71.2512,1.81,0,111,64.79,0.76,,,1848,1865,10182,10228,4,3,131,130
,2-Mar-23,404-02-10108-14,99.32,99.82,0.04,500.97,1727.01,7.96,98.61,98.87,0,0,93.44,100,,0.01,0.04,,,,100,0,-109.08,69.3781,3.13,0,9,64.06,0.6,,,2275,2307,9972,10086,0,0,10,10
PB_ZQ_T2_OM_AMS340A_A,26-Feb-23,404-02-826299-11,100,100,0.22,370.85,7354.17,9.51,99.42,99.73,0,0,56.8,100,50,0.04,4.25,,13.91,100,100,0,-107.11,50.4751,0.78,0,96,28.44,1.1,,,861,866,1823,1828,4,4,147,147
,27-Feb-23,404-02-826299-11,100,99.72,0.07,543.64,6365.68,9.31,99.14,98.32,0,0,59.7,100,0,0.07,0.29,,14.99,100,100,0,-109.94,57.0583,1.34,0,130,26.4,1.23,,,574,579,1348,1371,11,11,373,373
,28-Feb-23,404-02-826299-11,99.67,100,0.07,385.89,5410.48,8.91,98.79,99.4,100,0,72.66,99.52,0,1.05,0.19,,12.05,100,99.83,0,-110.49,68.271,1.54,0,212,28.86,0.72,,,1140,1154,2169,2182,25,25,582,581
,1-Mar-23,404-02-826299-11,100,100,0,509.14,8841.96,9.58,99.75,99.66,0,0,46.65,100,0,0.51,6.29,,10.83,100,99.02,0,-111.06,60.9332,1.26,0,165,33.76,0.95,,,403,404,874,877,11,11,204,202
,2-Mar-23,404-02-826299-11,100,99.52,0.08,553.15,4828.13,9.08,99.12,99.9,0,0,67.69,100,0,2.22,1.51,,10.94,100,100,0,-110.12,60.986,1.09,0,164,33.15,0.5,,,452,456,1980,1982,17,17,191,191
PB_ZQ_T2_OM_AMS340B_B,26-Feb-23,404-02-826299-12,100,100,0.05,1647.95,17517.79,10.17,100,98.05,0,0,21.79,100,0,0.09,1,,11.47,100,100,0,-109.46,32.8851,0.57,0,27,17.62,0,,,370,370,654,667,4,4,69,69
,27-Feb-23,404-02-826299-12,100,100,0,482.78,8620.3,10.18,100,97.3,0,0,34.07,100,0,0.1,0.07,,12.09,100,100,0,-112.35,37.467,0.75,0,64,27.75,0,,,200,200,577,593,14,14,130,130
,28-Feb-23,404-02-826299-12,100,100,0,1086.61,8135.05,9.29,100,100,0,0,52.23,100,0,0.24,0.22,,13.62,100,100,0,-112.57,38.8977,1.07,0,241,41.19,0,,,185,185,354,354,23,23,649,649
,1-Mar-23,404-02-826299-12,99.63,100,0,862.68,10359.42,9.29,98.6,100,0,0,44.34,100,0,1.41,1.53,,11.1,100,98.29,0,-113.16,39.6039,0.74,0,88,16.97,0,,,353,358,544,544,24,24,175,172
,2-Mar-23,404-02-826299-12,100,100,0.15,418.37,7579.66,9.04,98.88,100,0,0,45.46,100,0,0.33,0.05,,11.53,100,100,0,-112.52,35.7563,0.67,0,93,13.2,0,,,266,269,437,437,29,29,232,232
PB_ZQ_T2_OM_AMS340C_C,26-Feb-23,404-02-826299-13,99.53,100,0.09,892.73,6517.76,10.23,99.49,99.75,100,0,70.94,100,0,0.29,0.97,,11.92,100,99.4,0,-111.63,73.7795,1.12,0,145,22.51,0.26,,,970,975,1213,1216,10,10,168,167
,27-Feb-23,404-02-826299-13,100,100,0.04,765.23,3273.86,9.49,98.75,99.32,100,0,77.92,100,0,0.01,1.29,,15.91,,100,0,-112.55,71.4437,1.53,0,22,31.56,0.51,,,473,479,735,740,0,0,48,48
,28-Feb-23,404-02-826299-13,100,100,0.05,758.61,8804.51,10.21,99.38,99.49,0,0,58.01,100,0,0.08,0.47,,11.48,100,100,0,-113.28,74.242,1.42,0,166,17.96,0.51,,,319,321,393,395,11,11,226,226
,1-Mar-23,404-02-826299-13,99.79,100,0.07,547.41,6410.29,10.04,99.13,99.42,0,0,57.06,100,0,0,3.49,,14.9,100,100,0,-112.13,63.9958,1.9,0,24,22.63,1.02,,,568,573,860,865,2,2,37,37
,2-Mar-23,404-02-826299-13,99.91,99.77,0.09,633.79,6044.25,9.82,99.49,99.71,100,0,61.9,100,0,0,2.22,,14.74,,100,0,-111.89,67.687,1.73,0,29,26.24,0.21,,,1745,1754,1717,1722,0,0,67,67
PB_ZQ_T2_OM_DHMN49C_C,26-Feb-23,404-02-251054-13,99.87,99.94,0.03,706.49,4143.51,10.39,97.5,97.3,100,0,92.71,100,0,0.01,0.18,,,100,100,0,-115.82,190.0603,94.76,0,238,90.74,8.2,,,156,160,72,74,13,13,4,4
,27-Feb-23,404-02-251054-13,99.98,99.97,0,590.43,5049.66,10.78,93.42,100,100,0,89.38,100,0,0.02,0.07,,,100,100,0,-115.89,183.5236,114.83,0,198,83.55,5.53,,,71,76,32,32,12,12,3,3
,28-Feb-23,404-02-251054-13,99.98,99.92,0,606.03,3316.4,10.66,97.2,100,0,0,94.97,100,0,0.02,0.17,,,90.48,100,0,-117.11,200.7079,115.66,0,266,89.73,9.77,,,104,107,45,45,21,19,7,7
,1-Mar-23,404-02-251054-13,99.94,99.85,0.02,746.18,4764.44,10.9,97.52,100,0,0,91.86,99.86,0.22,0.21,16.41,,,93.22,97.37,0,-115.79,161.4324,166.01,0,2199,91.89,7.06,,,118,121,41,41,339,316,114,111
,2-Mar-23,404-02-251054-13,99.98,99.97,0.03,705.77,4242.72,10.6,97.93,100,100,0,89.93,100,0,0.03,0.29,,,100,100,0,-115.6,198.9821,120.59,0,355,85.51,22.21,,,521,532,230,230,30,30,10,10
PB_ZQ_T2_OM_DHMN49D_D,26-Feb-23,404-02-251054-14,99.9,99.94,0,305.51,9928.7,9.98,97.52,98.91,100,0,62.8,100,0,0.02,1.15,,,100,100,0,-109.92,78.5954,33.44,0,158,69.64,37.42,,,118,121,91,92,8,8,2,2
,27-Feb-23,404-02-251054-14,99.82,100,0.06,424.76,7410.84,9.59,98.76,97.14,100,0,70.59,99.43,0,0.12,1.41,,,93.33,100,0,-113.07,81.8111,36.62,0,175,68.72,42.88,,,238,241,136,140,15,14,6,6
,28-Feb-23,404-02-251054-14,100,99.92,0,379.67,6727.56,9.38,100,98.88,0,0,73.91,100,0,0.02,0.17,,,100,100,0,-114.51,79.8935,37.73,0,99,69.22,40.91,,,115,115,88,89,11,11,4,4
,1-Mar-23,404-02-251054-14,99.83,100,0.07,492.83,8971.96,9.55,98.85,98.79,100,0,61.73,100,0,0.06,0.24,,,100,100,0,-112.56,75.2454,37.38,0,160,59.72,45.28,,,431,436,163,165,18,18,11,11
,2-Mar-23,404-02-251054-14,99.72,99.69,0.1,312.43,6518.6,9.26,100,100,0,0,71.14,100,0,0.04,0.71,,,100,100,0,-111.34,77.8054,41.85,0,159,69.95,56.35,,,78,78,78,78,17,17,12,12
PB_ZQ_T2_OM_DHMN49D_O,26-Feb-23,404-02-251054-18,100,100,0,603.26,5902,9.95,100,98.2,0,0,65.44,100,0,0.05,7.33,,,,100,0,-115.24,66.0964,0.92,0,43,43.17,0.92,,,35,35,109,111,0,0,35,35
,27-Feb-23,404-02-251054-18,100,100,0,720.34,7944.91,9.86,100,100,0,0,62.8,100,0,0,0.02,,,100,100,0,-115.11,63.5878,0.44,0,61,35.57,1.08,,,45,45,42,42,2,2,63,63
,28-Feb-23,404-02-251054-18,100,100,0,597.92,7634.46,9.62,97.83,100,0,0,68.53,100,0,0,6.5,,,100,100,0,-117.19,68.6534,0.7,0,116,50.97,1.76,,,45,46,73,73,1,1,109,109
,1-Mar-23,404-02-251054-18,100,100,0,548.88,4348.11,9.71,98.94,100,0,0,84.09,100,0,0,0.06,,,,100,0,-115.38,68.7156,1.04,0,90,41.73,1.09,,,93,94,131,131,0,0,87,87
,2-Mar-23,404-02-251054-18,100,100,0,621.24,5426.13,9.81,96.77,100,0,0,77.23,100,0,0.07,0.04,,,100,100,0,-114.31,77.0496,0.79,0,91,50.2,0.91,,,30,31,58,58,1,1,86,86
PB_ZQ_T2_OM_DKL617C_C,26-Feb-23,404-02-10108-3,99.86,99.92,0.01,1316.21,7669.87,9.86,99.49,99.72,0,0,53.47,98.81,0,0.03,1.47,,,100,100,0,-112.84,58.3184,2,0,83,34.08,0,,,2341,2353,9450,9477,1,1,81,81
,27-Feb-23,404-02-10108-3,99.87,100,0.04,869.77,1406.08,9.36,99.47,99.31,100,0,88.53,100,0,0.07,0.11,,,100,100,0,-112.07,64.1724,3.52,0,321,45.3,0,,,2998,3014,11576,11657,6,6,323,323
,28-Feb-23,404-02-10108-3,99.77,100,0.03,1695.22,5237.35,9.25,98.53,99.46,0,0,59.97,100,0,0.17,0.21,,,100,100,0,-112.64,60.6305,3.06,0,192,38.46,0.01,,,2553,2591,10253,10309,8,8,201,201
,1-Mar-23,404-02-10108-3,99.74,99.91,0.01,1473.67,5933.42,9.69,99.53,99.61,100,0,61.87,100,0,0.06,0.73,,,100,99.65,0,-112.26,61.1663,3.67,0,290,31.92,0,,,2337,2348,11642,11688,8,8,283,282
,2-Mar-23,404-02-10108-3,99.04,99.87,0.05,853.7,5592.77,8.9,98.72,99.73,0,0,63.02,100,0,0.55,0.93,,,100,100,0,-112.61,55.8548,3.1,0,116,23.98,0,,,1701,1723,7436,7456,2,2,121,121
PB_ZQ_T2_OM_DKLH39A_A,26-Feb-23,404-02-826439-11,100,100,0.09,693.59,10556.69,9.68,99.45,99.44,0,0,38.22,100,0,0.06,0.04,,12.47,100,100,0,-112.9,51.9735,0.35,0,34,19.39,0.31,,,896,901,1765,1775,3,3,32,32
,27-Feb-23,404-02-826439-11,100,99.74,0,734.81,9683.71,9.66,98.9,99.17,0,0,48.13,98.75,0,1.46,0.36,,12.42,100,100,0,-112.83,45.9968,0.57,0,79,23.9,0.52,,,903,913,1319,1330,13,13,77,77
,28-Feb-23,404-02-826439-11,100,100,0,1577.41,10530.13,9.78,99.41,97.76,0,0,42.04,100,0,0.09,0,,12.99,100,98.39,0,-113.96,57.3215,0.79,0,68,28.12,0.95,,,679,683,962,984,3,3,62,61
,1-Mar-23,404-02-826439-11,99.54,99.73,0,621.05,4875.51,9.82,98.38,99.2,0,0,62.19,98.18,0,0.14,0.28,,10.17,100,98.21,0,-113.36,51.8467,0.77,0,56,23.89,0.81,,,668,679,992,1000,2,2,56,55
,2-Mar-23,404-02-826439-11,99.72,100,0.03,694.76,6654.19,10.18,99.24,97.91,0,0,56.07,98.53,0,0.06,0.03,,12.64,100,98.39,0,-113.23,51.3377,0.79,0,67,27.91,0.12,,,784,790,1080,1103,3,3,62,61
PB_ZQ_T2_OM_DKLH39A_L,26-Feb-23,404-02-826439-15,100,99.3,0,851.94,19732.89,9.49,99.27,99.76,0,0,25.42,100,0,0.21,4.06,,12.7,100,100,0,-112.94,27.9736,0.53,0,80,16.37,0,,,677,682,408,409,4,4,76,76
,27-Feb-23,404-02-826439-15,97.93,99.15,0.05,762.74,13546,9.27,99.24,100,0,0,27.48,100,0,0.04,1.44,,10.95,100,100,0,-113.49,24.6629,0.64,0,55,14.47,0,,,522,526,390,390,8,8,55,55
,28-Feb-23,404-02-826439-15,100,100,0,694.67,9657.34,9.42,99.79,99.27,0,0,31.65,100,0,0.16,0.98,,11.82,100,100,0,-114.69,24.9705,0.4,0,58,16.72,0,,,472,473,546,550,2,2,65,65
,1-Mar-23,404-02-826439-15,100,100,0.13,569.82,16475.11,9.56,99.28,99.35,100,0,29.88,100,0,0.79,3.42,,11.12,66.67,97.62,0,-114.39,25.9988,0.43,0,34,10.25,0,,,411,414,306,308,3,2,42,41
,2-Mar-23,404-02-826439-15,99.49,100,0.07,1375.5,8690.99,8.87,99.5,99.51,0,0,39.77,100,0,0.7,0,,11.83,100,100,0,-113.91,24.4698,0.39,0,38,23.32,0,,,797,801,606,609,3,3,36,36
PB_ZQ_T2_OM_DKLH39B_B,26-Feb-23,404-02-826439-12,100,100,0,659.38,13688.72,9.38,99,100,0,0,21.57,100,0,1.26,0.07,,12.82,100,100,0,-107.78,14.0983,0.35,0,36,10.03,0,,,296,299,255,255,3,3,30,30
,27-Feb-23,404-02-826439-12,99.35,100,0,856.75,9938.97,8.73,98.33,99.73,100,0,36.18,100,,0.67,2.23,,10.98,100,100,0,-108.83,16.5874,0.38,0,22,10.88,0.13,,,354,360,376,377,2,2,23,23
,28-Feb-23,404-02-826439-12,100,99.48,0.05,942.23,11266.86,9.48,98.9,99.76,0,0,20.11,100,0,0.79,0.91,,13.57,100,100,0,-110.79,12.375,0.3,0,60,11.62,0,,,361,365,410,411,1,1,57,57
,1-Mar-23,404-02-826439-12,99.06,100,0.09,1211.46,8922.95,9.06,98.65,99.9,0,0,29.37,100,0,0.81,0.09,,14.05,100,100,0,-111.06,17.2327,0.38,0,32,18.76,0.03,,,366,371,1012,1013,3,3,33,33
,2-Mar-23,404-02-826439-12,100,99.8,0,674.98,9803.68,8.88,99.49,99.8,100,0,31.33,100,0,1.65,0.14,,9.68,100,100,0,-109.39,16.3797,0.31,0,53,13.42,0.04,,,583,586,503,504,2,2,48,48
PB_ZQ_T2_OM_DKLH39C_C,26-Feb-23,404-02-826439-13,100,100,0.03,798.52,9638.78,10.62,99.07,99.79,0,0,48.57,100,0,0.08,0.04,,13.13,100,100,0,-109.96,54.4374,1.05,0,95,19.46,0.17,,,319,322,965,967,3,3,84,84
,27-Feb-23,404-02-826439-13,100,100,0.03,846.58,8389.77,10.08,97.44,99.45,0,0,58.21,100,0,0.66,1.16,,11.84,100,100,0,-110.67,66.5536,0.85,0,61,28.87,0.08,,,190,195,2000,2011,2,2,60,60
,28-Feb-23,404-02-826439-13,100,100,0,806.73,11034.93,9.83,99.27,99.69,0,0,48.53,100,0,0.63,0,,13.88,,100,0,-112.48,54.5294,0.54,0,99,18.41,0.08,,,273,275,638,640,0,0,95,95
,1-Mar-23,404-02-826439-13,100,100,0.11,1296.69,11746.19,10.03,97.98,99.91,100,0,37.97,100,0,0.07,0.01,,12.89,100,98.25,0,-112.69,46.8705,0.92,0,56,28.5,0,,,340,347,1121,1122,2,2,57,56
,2-Mar-23,404-02-826439-13,99.76,100,0.15,865.83,8265.87,10.41,99.34,99.6,0,0,43.9,100,0,0.56,2.56,,13.59,,100,0,-111.66,47.1933,0.52,0,87,22.07,0,,,303,305,746,749,0,0,85,85
PB_ZQ_T2_OM_DKLH39C_N,26-Feb-23,404-02-826439-17,100,100,0,1118.46,9787.83,9.82,99.02,98.76,0,0,51.36,100,0,0,0.06,,13.9,100,100,0,-112.12,74.8588,0.86,0,44,41.09,0.31,,,404,408,1838,1861,3,3,40,40
,27-Feb-23,404-02-826439-17,100,99.79,0.07,789.48,4114.34,9.8,99.29,99.22,0,0,73.29,100,0,0.01,0.08,,13.2,100,100,0,-111.87,64.5534,0.72,0,52,39.26,0.08,,,556,560,1919,1934,2,2,52,52
,28-Feb-23,404-02-826439-17,100,100,0.03,888.95,5750.17,9.18,99.17,99.8,0,0,54.99,100,0,0.17,6.61,,13.09,100,100,0,-113.95,61.7008,0.84,0,70,24.58,0.4,,,360,363,2448,2453,3,3,63,63
,1-Mar-23,404-02-826439-17,99.8,100,0,748.37,4336.8,9.49,98.42,99.36,0,0,70.19,98.53,0,0.09,0.04,,14.49,100,98.48,0,-113.19,61.2099,0.57,0,67,31.76,0.19,,,562,571,2016,2029,3,3,66,65
,2-Mar-23,404-02-826439-17,100,100,0.08,905.81,3823.88,8.88,99.03,99.14,0,0,74.86,100,0,0.01,0.24,,12.98,100,98.78,0,-112.77,60.2644,0.57,0,84,37.44,0.44,,,612,618,1842,1858,2,2,82,81
PB_ZQ_T2_OM_GHOR64B_B,26-Feb-23,404-02-251532-12,99.96,99.96,0.02,631.25,4195.48,10.37,97.83,100,100,0,85.07,100,0,0.04,0.7,,,93.75,100,0,-111.71,138.3681,49.61,0,140,77.28,8.55,,,495,506,18,18,16,15,2,2
,27-Feb-23,404-02-251532-12,99.81,99.9,0.01,624.1,3505.49,9.96,99.43,100,100,0,89.46,100,0,0.02,0.16,,,100,100,0,-112.49,133.2473,59.05,0,155,61.99,9.83,,,525,528,22,22,24,24,2,2
,28-Feb-23,404-02-251532-12,99.7,99.87,0.06,711.5,2864.08,9.68,98.16,100,0,0,88.51,100,0,0.02,0.25,,,100,100,0,-113.32,131.1219,53.01,0,187,75,10.2,,,213,217,24,24,30,30,2,2
,1-Mar-23,404-02-251532-12,99.95,99.98,0.08,631.27,4032.75,10.13,99.41,100,100,0,85.09,100,0,0.01,0.11,,,92.59,100,0,-112.61,129.2715,51.7,0,188,66.75,9.71,,,671,675,23,23,27,25,1,1
,2-Mar-23,404-02-251532-12,99.94,99.86,0.05,490.14,1436.83,9.33,97.41,100,100,0,97.57,99.28,0,0.02,0.35,,,100,100,0,-111.1,128.1143,50.21,0,142,88.75,7.05,,,526,540,22,22,31,31,1,1
PB_ZQ_T2_OM_GHOR64B_M,26-Feb-23,404-02-251532-16,100,100,0.01,800.65,4273.47,10.17,99.5,100,0,0,80.28,100,0,0.02,0.57,,,95.83,100,0,-105.59,115.4929,51.51,0,175,61.98,10.26,,,602,605,6,6,24,23,1,1
,27-Feb-23,404-02-251532-16,99.96,99.96,0.04,743.62,2732.56,10.02,98.43,100,100,0,78.84,100,0,0.04,0.3,,,100,100,0,-107.62,113.3004,73.43,0,219,83.74,9.22,,,879,893,20,20,31,31,3,3
,28-Feb-23,404-02-251532-16,99.95,99.95,0.05,550.2,1353.86,9.67,98.95,100,0,0,97.65,100,0,0.11,0.27,,,100,,0,-112.26,125.1075,65.72,0,178,87.77,10.97,,,472,477,11,11,28,28,0,0
,1-Mar-23,404-02-251532-16,99.91,100,0.03,500.62,2277.5,10.03,98.56,100,0,0,91.82,100,0,0.09,0.89,,,100,100,0,-110.14,118.2654,60.89,0,288,88.09,13.99,,,273,277,9,9,40,40,3,3
,2-Mar-23,404-02-251532-16,99.86,99.95,0.11,553.71,1192.57,9.37,98.74,100,0,0,99.06,100,0,0.09,0.92,,,100,,0,-106.06,121.1969,68.27,0,299,90.08,11.08,,,625,633,16,16,38,38,0,0
PB_ZQ_T2_OM_GIL659B_B,26-Feb-23,404-02-251394-12,100,99.96,0.23,396.68,15498.66,10.35,100,92.31,100,0,42.48,100,0,3.77,2.32,,3.1,100,100,0,-104.78,53.2636,21.62,0,137,48.31,28.57,,,137,137,12,13,40,40,3,3
