Short name,,4G_ECGI,MV_RRC Setup Success Rate [CDBH],ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_E-UTRAN Average CQI [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],Paging record discarded At eNodeB [CDBH],MV_Average number of used DL PRBs [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE DCR [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],VoLTE SRVCC SR [CBBH],MV_PUSCH SINR [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE SRVCC Per Call Rate [CBBH],UL RSSI,MV_4G Data Volume_GB,MV_VoLTE Traffic,MV_VoLTE SRVCC Per Call Rate_Nom [CBBH],MV_VoLTE SRVCC Per Call Rate_Denom [CBBH],MV_Average number of used UL PRBs [CDBH],TA Sampls > 1.5 Km % [CDBH],VoLTE Packet Loss DL_Nom [CBBH],VoLTE Packet Loss UL_Nom [CBBH],PS handover success rate_NOM [LTE Intra System] [CDBH],PS handover success rate_DENOM [LTE Intra System] [CDBH],PS handover success rate_NOM [LTE Inter System] [CDBH],PS handover success rate_DENOM [LTE Inter System] [CDBH],VoLTE IntraF HOSR Exec_DENOM [CBBH],VoLTE IntraF HOSR Exec_NOM [CBBH],VoLTE InterF HOSR Exec_DENOM [CBBH],VoLTE InterF HOSR Exec_NOM [CBBH]
,11-Feb-23,404-02-812395-11,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,12-Feb-23,404-02-812395-11,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,13-Feb-23,404-02-812395-11,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
PB_E_T2_OM_LHRG95B_B,09-Feb-23,404-02-812395-12,100,100,0,452.59,5898.76,7.68,98.98,98.72,100,0,29.41,100,0,1.58,4.69,,,100,100,0,-104.35,9.9524,0.17,0,36,12.37,55.49,,,1164,1176,77,78,8,8,30,30
,10-Feb-23,404-02-812395-12,100,98.77,0.09,1156.61,4779.36,6.43,98.7,100,0,0,15.61,100,0,0.4,0,,,100,100,0,-115.31,9.4176,0.14,0,15,9.68,61.6,,,681,690,48,48,2,2,12,12
,11-Feb-23,404-02-812395-12,100,98.68,0,962.45,6629.8,6.96,96.17,100,0,0,16.18,100,0,0.02,0.74,,,100,100,0,-112.13,9.484,0.13,0,18,7.88,63.9,,,528,549,36,36,10,10,21,21
,12-Feb-23,404-02-812395-12,100,100,0,1156.02,9065.45,6.88,99.1,100,0,0,21.45,100,0,4.09,0.16,,,50,93.75,0,-113.51,10.9994,0.13,0,19,9.52,59.15,,,549,554,12,12,2,1,16,15
,13-Feb-23,404-02-812395-12,100,98.73,0.28,517.75,6480.7,6.77,98.03,100,0,0,22.39,100,,4.4,1.92,,,100,100,0,-112.37,7.6948,0.1,0,16,7.53,87.33,,,399,407,35,35,1,1,16,16
PB_E_T2_OM_LHRG95B_M,09-Feb-23,404-02-812395-16,100,100,0,345.72,9016.44,7.05,99.3,100,0,0,29.42,100,0,0.07,0.4,,,100,100,0,-100.22,9.5,0.11,0,17,12.85,24.38,,,283,285,65,65,4,4,23,23
,10-Feb-23,404-02-812395-16,100,100,0,461.2,6186.94,5.71,98.11,96.3,0,0,26.59,100,,0,0.29,,,100,100,0,-112.95,8.8995,0.1,0,20,9.22,16.03,,,260,265,26,27,2,2,32,32
,11-Feb-23,404-02-812395-16,100,100,0,691.33,9352.12,6.76,97.96,100,0,0,31.91,100,,0.09,1.49,,,100,100,0,-109.39,10.5296,0.12,0,16,11.35,18.62,,,432,441,24,24,4,4,23,23
,12-Feb-23,404-02-812395-16,100,100,0,611.6,10925.14,6.95,99.18,100,0,0,22.02,100,,0,1.66,,,,100,0,-109.74,10.8915,0.11,0,9,11.12,16.53,,,482,486,27,27,0,0,22,22
,13-Feb-23,404-02-812395-16,100,100,0,458.02,5780.86,6.18,98.66,100,0,0,43.21,100,0,0.1,0.26,,,100,100,0,-109.15,10.5282,0.15,0,55,12.43,13.43,,,369,374,70,70,3,3,50,50
PB_E_T2_OM_LUD221A_A,09-Feb-23,404-02-10678-1,99.34,99.19,0,2902.39,20313.94,9.18,100,100,0,0,10.41,100,,0,3.74,,,100,100,0,-106.39,8.6285,0.2,0,21,10.8,0.66,,,191,191,32,32,5,5,20,20
,10-Feb-23,404-02-10678-1,100,100,0.15,641.65,14494.34,9.25,100,93.48,100,0,22.18,100,0,0,38.18,,,,100,0,-116.84,10.6274,0.18,0,17,10.01,0.76,,,327,327,43,46,0,0,15,15
,11-Feb-23,404-02-10678-1,99.79,100,0.15,958.56,9916.96,9.48,99.69,75.29,100,0,31.49,100,0,0,0,,,100,100,0,-114.77,15.5536,0.81,0,41,19.68,2.06,,,318,319,64,85,1,1,14,14
,12-Feb-23,404-02-10678-1,100,100,0,461.83,17047.54,8.79,98.92,100,0,0,9.09,100,0,0,0,,,,100,0,-113.66,8.345,0.14,0,16,6.65,0.67,,,275,278,31,31,0,0,12,12
,13-Feb-23,404-02-10678-1,100,100,0,338.71,27164.41,8.73,98.82,100,0,0,12.82,100,0,0.29,0.03,,,100,100,0,-114.92,9.0185,0.21,0,16,3.93,0,,,84,85,11,11,12,12,15,15
PB_E_T2_OM_LUD221A_L,09-Feb-23,404-02-10678-15,98.18,98,0.23,295.76,11833.74,8.81,100,100,0,0,19.64,100,0,0.88,0,,,,100,0,-109.72,7.9319,0.13,0,33,7.48,2.95,,,81,81,45,45,0,0,32,32
,10-Feb-23,404-02-10678-15,100,100,0,662.68,4519.43,8.16,96.79,89.53,0,0,15.25,100,,1.4,0,,,100,100,0,-117.07,5.9968,0.11,0,15,8.59,1.71,,,151,156,77,86,2,2,16,16
,11-Feb-23,404-02-10678-15,100,100,0.21,842.36,7841.87,10.05,97.95,94.74,0,0,18.21,100,0,0,5.28,,,,81.25,0,-114.97,9.255,0.1,0,19,10.86,4.64,,,191,195,36,38,0,0,16,13
,12-Feb-23,404-02-10678-15,100,100,0,388.34,7962.78,8.81,97.89,100,100,0,12.97,100,,0.11,4.93,,,100,100,0,-115.07,5.6604,0.09,0,5,5.96,2.15,,,93,95,30,30,2,2,4,4
,13-Feb-23,404-02-10678-15,99.07,99.49,0.68,630.69,8777.82,8.02,96.59,88.75,100,0,21.22,100,0,0.63,0.01,,,100,77.78,0,-115.38,6.9893,0.4,0,13,13.7,0.75,,,198,205,71,80,1,1,9,7
PB_E_T2_OM_LUD221B_B,09-Feb-23,404-02-10678-2,98.65,99.5,0.27,448.06,3117.03,5.48,88.17,93.22,0,0,58.14,100,0,0.02,0.07,,,,100,0,-107.72,8.67,0.26,0,21,10.07,0,,,328,372,55,59,0,0,22,22
,10-Feb-23,404-02-10678-2,99.53,99.74,0,538.62,9937.12,7.87,96.86,91.38,0,0,15.18,100,0,0.62,0,,,,100,0,-117.83,6.1155,0.17,0,35,9.09,0,,,247,255,53,58,0,0,23,23
,11-Feb-23,404-02-10678-2,100,99.55,0,461.12,7448.06,6.86,94.12,97.89,0,0,19.35,100,0,5.03,0,,,100,100,0,-115.39,7.0836,0.18,0,22,7.8,0,,,224,238,93,95,1,1,14,14
,12-Feb-23,404-02-10678-2,98.32,100,0,797.29,8700.8,7.23,99.12,95.08,0,0,16.1,100,0,1.43,0.18,,,100,100,0,-116,6.4478,0.17,0,14,6.9,0,,,224,226,58,61,4,4,13,13
,13-Feb-23,404-02-10678-2,99.39,99.33,0.26,555.08,2559.6,5.7,97.11,87.3,100,0,36.37,100,0,3.29,0.53,,,100,100,0,-115.91,6.3482,0.16,0,33,10.88,0,,,235,242,55,63,4,4,14,14
PB_E_T2_OM_LUD221B_M,09-Feb-23,404-02-10678-16,100,100,0,466.16,6511.09,9.15,100,89.66,0,0,26.62,100,0,0.13,0,,,,100,0,-108.7,3.8596,0.06,0,5,9.09,0.91,,,75,75,26,29,0,0,5,5
,10-Feb-23,404-02-10678-16,100,100,0,2266.95,19608.15,9.45,98.78,100,0,0,12.94,100,,0.26,0,,,,100,0,-117.27,5.4305,0.04,0,11,23.93,0.85,,,81,82,12,12,0,0,11,11
,11-Feb-23,404-02-10678-16,99.04,100,0,402.67,12166.28,9.78,100,100,100,0,15.64,100,,0.1,0,,,100,100,0,-115.56,5.4061,0.04,0,11,6.35,0,,,98,98,19,19,2,2,13,13
,12-Feb-23,404-02-10678-16,99.08,100,0,587.7,13288.91,9.64,100,92.59,0,0,14.18,100,,0,0.49,,,,100,0,-115.05,5.4679,0.03,0,13,5.41,0.31,,,162,162,25,27,0,0,12,12
,13-Feb-23,404-02-10678-16,100,100,0,548.45,30354.11,9.81,100,95.24,0,0,14.01,100,,0,0,,,,100,0,-115.86,7.0876,0.06,0,10,7.77,0,,,45,45,20,21,0,0,10,10
PB_E_T2_OM_LUD221C_C,09-Feb-23,404-02-10678-3,99.73,99.86,0.13,417.23,4793.09,7.55,97.2,95.52,100,0,41.11,100,0,1.44,0,,,100,100,0,-109.15,18.6509,0.66,0,76,18.59,0.45,,,556,572,192,201,3,3,60,60
,10-Feb-23,404-02-10678-3,100,100,0.11,917.92,6083.34,8.67,97.57,80.91,100,0,37.65,100,0,0.58,8.13,,,100,100,0,-117.71,19.9654,0.78,0,76,20.83,0.04,,,682,699,250,309,2,2,64,64
,11-Feb-23,404-02-10678-3,98.94,100,0,963.49,9550.74,7.43,91.34,91.8,100,0,32.06,100,0,0.08,0,,,100,100,0,-115.68,18.852,0.58,0,71,15.1,0,,,422,462,112,122,1,1,56,56
,12-Feb-23,404-02-10678-3,98.37,99.56,0,864.45,7280.06,7.11,95.71,95,0,0,34.22,98.67,0,0.99,0,,,100,100,0,-115.35,17.0757,0.41,0,75,15.31,0.14,,,223,233,19,20,3,3,23,23
,13-Feb-23,404-02-10678-3,99.49,100,0.12,851.82,5403.42,7.57,98.19,81.69,100,0,40.05,100,0,1.29,0.89,,,100,100,0,-115.13,18.4541,0.61,0,112,23.31,0.22,,,433,441,241,295,3,3,19,19
PB_E_T2_OM_LUD221C_N,09-Feb-23,404-02-10678-17,100,100,0,781.59,15703.52,8.16,95.52,76.19,0,0,8.27,100,0,2.15,0,,,100,100,0,-108.92,2.5261,0.05,0,6,4.45,0,,,64,67,32,42,2,2,6,6
,10-Feb-23,404-02-10678-17,100,100,0,1038.16,13459.16,8.98,98.58,100,100,0,7.32,100,0,0,0.63,,,100,100,0,-118.03,2.8921,0.05,0,9,5.24,0,,,139,141,3,3,3,3,2,2
,11-Feb-23,404-02-10678-17,100,100,0,738.46,20822.89,8.18,92.41,64.29,0,0,9.42,100,0,13.86,2.27,,,100,100,0,-115.21,3.217,0.04,0,9,4.44,0,,,73,79,9,14,1,1,8,8
,12-Feb-23,404-02-10678-17,94.2,100,0,584.25,10634.33,8.34,94.23,100,0,0,11.47,100,0,0.06,0,,,,100,0,-115.47,2.8311,0.04,0,6,4.94,0,,,49,52,14,14,0,0,6,6
,13-Feb-23,404-02-10678-17,100,100,0,1514.84,7616.68,7.76,88.14,70.83,0,0,6.21,100,,0,0,,,100,100,0,-114.73,2.092,0.07,0,8,12.86,0,,,52,59,17,24,1,1,5,5
PB_E_T2_OM_LUD704A_A,09-Feb-23,404-02-10742-1,99.84,99.91,0,607.25,5506.43,10.72,98.11,98.93,0,0,65.72,100,0,0,0.01,,,,100,0,-114.67,56.3175,1.29,0,34,21.4,0,,,260,265,278,281,0,0,71,71
,10-Feb-23,404-02-10742-1,100,99.88,0.32,668.11,11349.58,11.06,99.17,100,100,0,49.61,100,0,0.02,0.04,,,,100,0,-118.27,45.0637,1.1,0,37,29.13,0,,,120,121,149,149,0,0,37,37
,11-Feb-23,404-02-10742-1,99.89,100,0.07,684.86,4832.27,10.97,100,100,100,0,76.22,100,0,0.07,4.59,,,,98.46,0,-118.11,48.9776,1.5,0,39,29.59,0,,,116,116,160,160,0,0,65,64
,12-Feb-23,404-02-10742-1,100,100,0,812.54,9475.53,11.49,100,100,100,0,51.67,100,0,0,0.23,,,,100,0,-117.63,53.8943,1.26,0,12,27.65,0,,,187,187,250,250,0,0,415,415
,13-Feb-23,404-02-10742-1,99.64,99.87,0,825.24,15664.2,11.5,100,100,100,0,45.56,100,0,0.02,0.76,,,100,100,0,-117.89,47.1567,1.7,0,50,25.04,0,,,57,57,306,306,1,1,322,322
PB_E_T2_OM_LUD704A_L,09-Feb-23,404-02-10742-15,100,100,0,759.19,15339.92,11.07,100,100,0,0,31,100,0,0.08,0.05,,,100,100,0,-109.51,32.7954,0.61,0,67,13.64,0,,,150,150,19,19,4,4,62,62
,10-Feb-23,404-02-10742-15,99.73,100,0,762.73,4610.82,10.68,99.06,100,0,0,62.44,100,8.33,0,0,,,100,97.81,0,-113.86,39.6003,0.84,0,177,20.54,0,,,315,318,42,42,3,3,183,179
,11-Feb-23,404-02-10742-15,99.58,100,0.21,847.99,24989.85,12.29,100,87.5,0,0,19.98,100,50,0.23,0.44,,,100,98.95,0,-114,30.3775,0.68,0,90,11.08,0.18,,,98,98,21,24,12,12,95,94
,12-Feb-23,404-02-10742-15,99.74,100,0.13,938.38,14418.36,10.8,100,100,0,0,28.56,100,0,0.1,0.02,,,100,99.08,0,-113.68,33.0181,0.62,0,95,15.66,0,,,211,211,24,24,3,3,109,108
,13-Feb-23,404-02-10742-15,100,100,0,741.78,8874.1,10.37,100,98.41,0,0,46.92,100,0,0.02,0.05,,,100,100,0,-114.22,32.9526,1.31,0,70,19.92,0,,,172,172,62,63,10,10,70,70
PB_E_T2_OM_LUD704B_B,09-Feb-23,404-02-10742-2,99.49,99.93,0.2,855.32,7430.34,8.69,98.22,97.92,0,0,49.65,99.27,0,0.96,0.23,,,100,100,0,-112.99,28.3694,0.81,0,138,24.82,0.03,,,1103,1123,517,528,10,10,140,140
,10-Feb-23,404-02-10742-2,99.78,100,0.08,837.89,7041.72,8.55,99.08,97.4,100,0,47.89,100,14.29,0.51,9.02,,,100,99.4,0,-117.37,27.5466,0.95,0,142,20.38,0,,,1617,1632,561,576,10,10,167,166
,11-Feb-23,404-02-10742-2,99.76,99.76,0.1,1031.38,6813.59,8.48,98.81,99.26,100,0,49.06,100,0,0.03,0,,,100,100,0,-117.45,26.6669,0.79,0,133,19.51,0,,,995,1007,539,543,6,6,144,144
,12-Feb-23,404-02-10742-2,100,100,0,961.78,13780,9.33,99.71,99.47,100,0,28.94,100,0,0.63,0.03,,,100,99.06,0,-117.08,26.0379,0.63,0,95,16.24,0,,,681,683,373,375,4,4,106,105
,13-Feb-23,404-02-10742-2,100,99.95,0.09,1185.08,8399.28,8.91,99.54,99.13,100,0,40.83,100,0,1.23,0,,,100,100,0,-117.46,29.5819,0.84,0,156,24.66,0,,,1081,1086,573,578,10,10,163,163
PB_E_T2_OM_MNGK24A_A,09-Feb-23,404-02-251195-11,100,100,0,462.26,8445.19,9.54,98.78,98.31,0,0,41.79,100,14.29,0,3.89,,,,94.23,0,-114.06,29.3733,0.53,0,51,16.5,27.9,,,81,82,58,59,0,0,52,49
,10-Feb-23,404-02-251195-11,100,100,0.18,726.06,17502.18,10.18,97.99,96.43,0,0,33.17,100,0,0.16,0.01,,,,100,0,-118.63,35.8385,0.66,0,18,18.59,22.47,,,146,149,54,56,0,0,18,18
,11-Feb-23,404-02-251195-11,100,100,0,443.53,7011.94,9.64,97.98,100,0,0,34.83,100,0,0.02,0.27,,,100,100,0,-117.65,29.1499,0.55,0,35,15.16,14.88,,,97,99,52,52,1,1,36,36
,12-Feb-23,404-02-251195-11,99.68,99.58,0,715.32,13020.32,10.02,95,99.07,0,0,40.88,100,20,0.02,0,,,75,100,0,-117.26,33.0219,0.59,0,44,19.45,35.77,,,247,260,106,107,4,3,39,39
,13-Feb-23,404-02-251195-11,100,100,0,1006.77,18385.63,9.95,95.83,99.25,0,0,35.76,100,0,0,0.63,,,100,97.87,0,-118.03,29.3799,0.5,0,50,16.09,33.89,,,230,240,132,133,2,2,47,46
PB_E_T2_OM_MNGK24B_B,09-Feb-23,404-02-251195-12,99.79,100,0,531.42,15219.64,10.52,97.39,98.06,100,0,36.04,100,0,0.55,0.93,,,100,100,0,-101.69,40.5017,0.56,0,55,23.25,42.67,,,522,536,152,155,7,7,58,58
,10-Feb-23,404-02-251195-12,100,100,0.04,976.99,16858.74,10.73,99.69,98.37,100,0,37.61,100,0,0.02,0.03,,,100,100,0,-114.37,51.511,0.85,0,65,25.41,37.06,,,639,641,121,123,7,7,61,61
,11-Feb-23,404-02-251195-12,99.68,100,0.02,875.22,10473.7,10.87,99.41,99.42,0,0,46.54,98.65,0,0.22,0.04,,,100,100,0,-109.3,54.1606,0.45,0,74,26.42,44.94,,,672,676,171,172,5,5,76,76
,12-Feb-23,404-02-251195-12,100,100,0,1182.88,11616.4,10.85,98.94,95.43,0,0,45.45,100,0,0.15,0.02,,,100,100,0,-110.06,52.9961,0.66,0,40,24.15,49.03,,,844,853,167,175,2,2,38,38
,13-Feb-23,404-02-251195-12,100,99.83,0,656,16863.47,11.07,96.22,90.26,0,0,35.36,100,0,0.12,0.02,,,100,97.5,0,-111.18,48.4034,0.93,0,43,21.21,38,,,280,291,139,154,6,6,40,39
PB_E_T2_OM_MNGK24C_C,09-Feb-23,404-02-251195-13,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,10-Feb-23,404-02-251195-13,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,11-Feb-23,404-02-251195-13,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,12-Feb-23,404-02-251195-13,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
,13-Feb-23,404-02-251195-13,,,,,,,,,0,,,,,,,,,,,,-120,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
PB_E_T2_OM_MNGK24D_D,09-Feb-23,404-02-251195-14,99.8,99.86,0.09,379.94,3128.12,10.47,96.6,98.13,100,0,88.61,100,0,0.02,0.3,,,100,100,0,-109.16,113.2063,1.11,0,219,65.78,16.55,,,341,353,315,321,6,6,215,215
,10-Feb-23,404-02-251195-14,99.72,100,0.09,425.48,4914.82,10.53,97.29,98.22,0,0,84.5,100,0,0.42,0.15,,,100,100,0,-115.69,137.0539,0.98,0,183,55.37,13.67,,,323,332,166,169,2,2,178,178
,11-Feb-23,404-02-251195-14,99.77,99.93,0.02,511.54,5857.92,10.72,98.15,96.43,100,0,76.97,100,0,0,0.58,,,100,100,0,-112.96,134.283,0.89,0,157,72.01,18.65,,,582,593,486,504,3,3,155,155
,12-Feb-23,404-02-251195-14,99.88,100,0.1,366.72,4734.42,10.29,95.69,98.47,0,0,82.96,100,0,0.13,0.03,,,100,99.42,0,-113.29,127.2964,0.86,0,177,61.11,17.02,,,333,348,452,459,2,2,173,172
,13-Feb-23,404-02-251195-14,99.9,99.68,0.05,486.75,3805.81,10.44,96.01,98.58,0,0,86.5,100,0,0.03,0.53,,,100,100,0,-114.95,128.2094,0.99,0,156,60.33,14.13,,,337,351,346,351,6,6,156,156
PB_E_T2_OM_MOHX91A_A,09-Feb-23,404-02-816091-11,100,100,0.15,617.09,3245.43,7.14,98.83,98.91,0,0,62.32,100,0,2.95,17.03,,,100,100,0,-106.25,23.8571,0.34,0,76,19.3,0.9,,,3795,3840,91,92,12,12,71,71
,10-Feb-23,404-02-816091-11,100,99.58,0.06,826,5049.32,7.83,99.3,98.9,0,0,49.84,100,,0.36,0.29,,,100,100,0,-112.92,30.7976,0.52,0,79,20.11,0.88,,,3545,3570,90,91,12,12,77,77
,11-Feb-23,404-02-816091-11,99.53,100,0.03,874.67,7322.67,8.66,98.67,100,100,0,44.19,100,,0.53,0.1,,,100,100,0,-110.83,26.0809,0.37,0,60,16.11,0.72,,,2371,2403,33,33,10,10,62,62
,12-Feb-23,404-02-816091-11,100,100,0,778.07,6379.82,8.43,99.03,100,0,0,46.29,100,0,2.55,0,,,100,100,0,-110.66,25.442,0.22,0,28,13.32,0.84,,,1324,1337,45,45,4,4,24,24
,13-Feb-23,404-02-816091-11,99.75,100,0.07,1076.99,6739.18,7.5,99.1,100,100,0,45.25,100,0,1.33,0.05,,,100,100,0,-111.52,28.5106,0.42,0,86,17.29,0.44,,,3204,3233,81,81,9,9,83,83
PB_E_T2_OM_MOHX91B_B,09-Feb-23,404-02-816091-12,100,100,0.19,384.53,5012.84,7.73,97.49,98.73,0,0,24.77,100,0,5.02,31.83,,,85.71,100,0,-97.56,7.4373,0.27,0,13,10.32,0.59,,,1437,1474,78,79,7,6,12,12
,10-Feb-23,404-02-816091-12,100,100,0.05,477.41,5030.69,7.37,96.55,98.57,0,0,35.26,100,0,1.61,22.83,,,100,97.06,0,-109.79,11.3463,0.25,0,34,23.09,2.16,,,1289,1335,69,70,9,9,34,33
,11-Feb-23,404-02-816091-12,100,100,0,1032.88,3898.78,7.4,97.6,98.46,0,0,26.2,95,,1.11,0.1,,,100,100,0,-105.47,8.6156,0.18,0,20,10.71,2.5,,,1057,1083,64,65,13,13,17,17
,12-Feb-23,404-02-816091-12,100,100,0,430.2,3904.79,7.66,96.67,100,0,0,13.45,100,,1.94,0.04,,,100,100,0,-104.2,3.7878,0.1,0,7,11.03,3.64,,,552,571,40,40,6,6,6,6
,13-Feb-23,404-02-816091-12,100,99.76,0.06,747.19,5413.36,8.18,99.16,100,0,0,25.43,100,0,0.06,1.75,,,90.91,100,0,-105.06,6.8523,0.23,0,32,11.64,1.69,,,949,957,53,53,11,10,36,36
PB_E_T2_OM_MOHX91C_C,09-Feb-23,404-02-816091-13,99.93,99.73,0.08,640.68,2576.92,9.93,96.74,99.26,100,0,79.14,99.6,0,0.61,3,,,83.33,100,0,-103.48,69.8987,1.75,0,251,56.68,2.11,,,5197,5372,533,537,12,10,235,235
,10-Feb-23,404-02-816091-13,99.92,100,0.1,1142.12,2679.84,10.14,97.55,99.74,0,0,77.24,100,0,0.02,0.01,,,100,100,0,-111.8,91.5364,1.71,0,208,54.42,2.36,,,5290,5423,384,385,13,13,205,205
,11-Feb-23,404-02-816091-13,99.84,99.9,0.05,646.52,5634.54,10.39,97.31,99.75,100,0,62.97,100,0,0.01,0,,,100,99.51,0,-109.84,75.7567,1.47,0,210,46.98,2.54,,,4481,4605,407,408,9,9,205,204
,12-Feb-23,404-02-816091-13,100,100,0,504.93,10825.34,10.53,95.55,100,100,0,85.7,100,0,1.48,1.71,,,100,99.09,0,-109.36,71.4792,1.04,0,111,20.07,5.44,,,1031,1079,100,100,6,6,110,109
,13-Feb-23,404-02-816091-13,99.71,99.96,0.04,999.42,6988.21,10.22,97.47,99.56,100,0,59.07,99.64,0,0.37,0.42,,,100,100,0,-109.78,78.7913,1.82,0,276,48.53,2.73,,,5039,5170,449,451,14,14,271,271
PB_E_T2_OM_MUST41A_A,09-Feb-23,404-02-803041-11,99.33,98.24,0,430.99,1505.74,8.58,96.29,94.37,0,0,96.37,100,0,2.76,2.89,,,100,98.95,0,-113.5,48.565,0.9,0,103,48.94,74.43,,,415,431,402,426,5,5,95,94
,10-Feb-23,404-02-803041-11,99.33,97.17,0.16,362.77,2460.49,8.29,95.62,96.2,100,0,88.7,100,0,1.32,18.94,,,100,97.12,0,-112.7,48.9947,0.75,0,105,45.84,65.92,,,459,480,354,368,5,5,104,101
,11-Feb-23,404-02-803041-11,99.61,99.31,0.07,469.37,2368.46,8.27,94.03,96.31,0,0,86.14,100,0,2.03,1.17,,,100,99.1,0,-113.8,49.9589,0.81,0,117,48.7,69.15,,,488,519,418,434,6,6,111,110
,12-Feb-23,404-02-803041-11,99.53,98.84,0,397.51,2002.8,8.31,95.04,97.02,0,0,87.98,100,0,0.08,0.01,,,,100,0,-114.08,49.0406,0.85,0,12,41.16,63.53,,,383,403,358,369,0,0,10,10
,13-Feb-23,404-02-803041-11,99.47,98.62,0.16,409.35,1673.1,8.19,94.37,97.7,0,0,87.83,100,0,1.59,1.89,,,100,98.96,0,-113.69,46.1453,0.61,0,98,38.81,74.31,,,436,462,382,391,7,7,96,95
PB_E_T2_OM_MUST41C_C,09-Feb-23,404-02-803041-13,99.74,100,0,634.03,13679.08,10.67,98.91,88.14,0,0,31.64,100,0,0.72,0.82,,,,100,0,-115.94,25.7457,0.29,0,15,23.62,9.56,,,271,274,104,118,0,0,15,15
,10-Feb-23,404-02-803041-13,100,99.2,0,516.53,6472.04,10.53,95.65,98.48,0,0,54.25,100,0,0.56,0.1,,,100,100,0,-118.66,31.5702,0.33,0,29,19.26,15.6,,,88,92,65,66,3,3,23,23
,11-Feb-23,404-02-803041-13,100,100,0,598.84,15786.62,11.68,96.59,97.14,0,0,33.42,100,0,0.08,0.18,,,,100,0,-118.44,25.3523,0.18,0,31,33.96,12.15,,,85,88,34,35,0,0,30,30
,12-Feb-23,404-02-803041-13,100,100,0.39,709.79,12518.43,11.06,98.92,93.6,100,0,33.63,100,0,0.02,0.22,,,100,94.44,0,-118.07,22.038,0.47,0,36,18.68,21.66,,,183,185,117,125,1,1,36,34
,13-Feb-23,404-02-803041-13,100,100,0,722.28,12108.06,10.61,98.84,90.74,100,0,45.43,100,0,1.08,0.09,,,100,90,0,-119.28,23.5974,0.17,0,15,41.25,19.49,,,170,172,49,54,2,2,10,9
PB_E_T2_OM_ZRPR27A_A,09-Feb-23,404-02-10271-1,99.78,100,0.07,526.57,4847.96,8.05,97.38,99.78,100,0,56.64,100,33.33,1.22,0.45,,,90.91,100,0,-110.96,31.829,0.58,0,102,18.4,0,,,1337,1373,463,464,11,10,96,96
,10-Feb-23,404-02-10271-1,100,99.84,0.04,554.38,6529.15,8.2,98.13,99.4,0,0,47.01,100,0,0.38,0.22,,,100,100,0,-114.89,33.2354,0.75,0,80,17.85,0,,,1051,1071,334,336,5,5,67,67
,11-Feb-23,404-02-10271-1,100,100,0.1,2721.02,10605.82,9.34,98.81,99.53,100,0,38.1,99.09,0,0.06,0.06,,,100,100,0,-113.81,36.3635,0.59,0,109,42.7,0,,,1667,1687,851,855,11,11,97,97
,12-Feb-23,404-02-10271-1,99.93,100,0.04,1514.53,7178.54,8.99,98.78,99.79,100,0,46.59,100,0,1.27,0.16,,,100,100,0,-112.97,40.6317,0.56,0,104,25.93,0,,,2191,2218,951,953,9,9,95,95
,13-Feb-23,404-02-10271-1,99.85,99.83,0.04,658.74,11109.72,8.78,98.88,97.88,100,0,38.02,100,14.29,0.01,0.01,,,100,100,0,-114.79,31.1283,0.91,0,73,17.44,0,,,1060,1072,370,378,9,9,62,62
PB_E_T2_OM_ZRPR27B_B,09-Feb-23,404-02-10271-2,99.94,100,0.04,750.28,10241.01,9.56,99,99.03,100,0,35.13,100,0,0.15,4.38,,,100,95,0,-110.37,23.158,0.56,0,65,18.78,0,,,992,1002,512,517,7,7,60,57
,10-Feb-23,404-02-10271-2,99.94,99.93,0,551.61,10929.27,9.59,100,100,100,0,26.07,100,0,0.01,0,,,100,100,0,-116.02,20.6547,1.07,0,34,14.58,0.04,,,196,196,467,467,2,2,28,28
,11-Feb-23,404-02-10271-2,99.93,100,0.08,680.73,11971.65,9.84,99.65,100,100,0,26.83,100,0,0.03,0.04,,,,100,0,-114.1,21.9054,0.67,0,7,14.86,0,,,851,854,360,360,0,0,4,4
