Short name,,MV_RRC Setup Success Rate [CDBH],MV_ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],MV_E-UTRAN Average CQI [CDBH],UL RSSI PUCCH,MV_VoLTE DCR [CBBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],MV_4G Data Volume_GB,MV_VoLTE Traffic,MV_Average number of used DL PRBs [CDBH],UL RSSI PUCCH,CSFB Redirection Success Rate [CDBH]
,27-Mar-23,100,99.8,0.43,4215.21,214.2,98.33,,8.51,-114.59,0,100,100,100,100,0.04,0.02,7.3126,41.12,27.4,,
,28-Mar-23,100,99.82,0.18,4504.84,135.01,99.5,,8.77,-115.16,1.89,99.4,100,100,100,0.06,0.06,6.5315,37.43,27.51,,
TN_E_F8_OM_SMUUR2B_B,24-Mar-23,100,99.87,0.14,1540.62,121.82,97.7,100,8.13,-115.83,0,58.19,100,99.43,100,0.17,0.08,27.2446,118.54,75.97,,
,25-Mar-23,100,99.9,0.64,2801.39,212.08,99.51,100,9.15,-116.14,0,42.08,100,100,100,0.25,0.15,20.8578,108.96,59.32,,
,26-Mar-23,99.87,99.28,1.65,2562.85,251.84,98.68,100,8.38,-115.82,0,76.38,100,99.19,100,0.08,0.12,25.7741,105.24,78.62,,
,27-Mar-23,100,99.8,0.26,3526.9,209.8,99.44,100,8.4,-116.06,0.89,99.42,100,99.07,100,0.21,0.12,27.6799,116.67,66.95,,
,28-Mar-23,99.89,99.51,1.19,3167.68,373.16,98.81,100,9.31,-115.97,0,83.92,100,99.25,100,0.33,0.09,25.8534,113.86,66.79,,
TN_E_F8_OM_SMUUR2C_C,24-Mar-23,100,99.61,0.23,1849.92,112.26,95.24,100,7.73,-113.8,0.96,99.08,100,97.52,100,0.17,0.07,10.208,45.91,57.38,,
,25-Mar-23,99.65,99.17,1.09,1878.21,134.83,96.89,100,7.95,-113.69,0,100,100,100,100,0.37,0.05,14.8792,55.75,62.77,,
,26-Mar-23,100,99.63,1.04,3033.55,148.74,97.16,100,7.69,-113.91,0,99.59,100,97.2,100,0.13,0.07,15.6625,43.77,57.98,,
,27-Mar-23,100,99.44,1.1,1907.93,132.3,99,,7.61,-113.78,0,100,100,98.41,100,0.33,0.32,13.0347,49.38,59.44,,
,28-Mar-23,99.68,98.9,2.03,1849.56,116.2,97.06,100,7.96,-114.66,0,97.26,100,100,100,0.12,0.15,11.9425,53.27,47.7,,
TN_E_F8_OM_SNTKD2A_A,24-Mar-23,100,99.58,0.56,2932.2,291.9,94.8,,7.02,-117.95,0,90.52,100,98.06,100,0.79,0.27,4.1078,22.27,29.68,,
,25-Mar-23,100,99.51,0.27,4272.08,223.89,91.73,100,7.84,-117.92,0,93.33,100,94.64,100,0.28,0.1,5.6774,26.47,24.44,,
,26-Mar-23,98.25,100,2.34,3308.54,436.51,94.74,,7.26,-117.89,0,96.64,100,98.68,100,1.13,0.42,7.2351,24.87,59.44,,
,27-Mar-23,100,99.55,1.13,3650.16,438.29,99.04,100,7.39,-117.76,2.33,81.52,100,100,100,0.65,0.17,5.1492,27,22.17,,
,28-Mar-23,98.39,98.66,0.94,4032.89,320.38,93.18,,7.01,-117.94,2.86,91.47,100,99.3,100,1.07,0.2,4.4342,21.72,25.18,,
TN_E_F8_OM_SNTKD2C_C,24-Mar-23,100,100,1.3,7011.42,605.01,88.24,,8.4,-118.46,0,82.14,100,100,100,0.32,0.06,1.5747,14.52,7.27,,
,25-Mar-23,100,100,2.74,2368.04,263.35,100,,5.5,-118.31,0,73.14,100,95.56,0,0.81,0.07,1.2233,10.94,11.2,,
,26-Mar-23,93.44,97.53,3.39,7418.58,35.6,100,,6.47,-118.37,0,100,100,100,100,0.37,0.11,1.1193,13.59,3.64,,
,27-Mar-23,100,100,0,7958.82,172.02,97.5,,8.45,-118.35,0,89.58,100,100,,0.31,0.04,1.3185,12.31,7.23,,
,28-Mar-23,100,96.61,0,7121.99,307.28,96.3,,10.77,-118.5,0,92.68,100,100,100,0.34,0.15,1.0187,15.3,3.34,,
TN_E_F8_OM_TECGE3A_A,24-Mar-23,100,100,0,10638.86,3234.87,100,100,9.84,-118.9,0,3.9,100,97.44,,0.03,0.02,1.2616,10.03,7.67,,
,25-Mar-23,100,100,0,12415.09,2138.39,96.3,100,10.86,-118.82,0,100,,100,,0,0,0.9663,9.78,5.66,,
,26-Mar-23,100,100,0,10457.47,307.78,100,,11.15,-118.75,0,18.52,,100,,0,0.01,0.4589,8.15,2.8,,
,27-Mar-23,100,100,0,27778.85,2713.52,100,,14.14,-118.77,0,4.76,100,100,,0.02,0.01,0.6214,7.52,1.65,,
,28-Mar-23,100,100,0,10517.62,6541.94,100,,10.03,-118.86,0,1.16,100,100,,0.05,0.01,0.7589,5.84,5.83,,
TN_E_F8_OM_TECGE3B_B,24-Mar-23,100,99.8,0.72,4643.1,329.63,99.35,100,9.35,-117.19,0,96.33,100,99.22,100,0.74,0.02,19.2816,104.77,46.77,,
,25-Mar-23,100,99.91,0.1,4031.45,925.49,100,100,9.93,-116.72,0,98.8,100,99.35,100,0.36,0.02,18.2931,100.7,49.36,,
,26-Mar-23,99.88,99.93,0.79,5068.11,1266.33,98.67,,10.18,-115.68,0,98.69,100,97.93,100,0.06,0.02,26.1505,108.58,67.52,,
,27-Mar-23,99.88,99.5,0.34,5067.82,1249.44,98.69,100,10.17,-116.21,0,97.14,100,100,100,0.05,0.03,21.5017,115.32,53.66,,
,28-Mar-23,99.89,99.79,0.97,6081.21,582.92,98.05,100,10.24,-116.91,0,98.99,100,98.18,100,0.1,0.02,24.8509,120.29,52.92,,
TN_E_F8_OM_TECGE3C_C,24-Mar-23,100,100,0,8110.08,413.94,98.26,100,9.88,-117.47,0,92.9,100,96.61,100,0.03,0.12,13.6897,52.51,29.56,,
,25-Mar-23,100,100,0.22,7291.61,332.93,96.59,100,9.85,-117.21,0,96.83,100,98.88,100,0.02,0.01,14.5307,58.97,28.27,,
,26-Mar-23,100,99.87,0.76,7122.05,337.84,98.25,,9.66,-116.93,0,95.09,100,99.04,100,0.16,0.06,13.1755,66.08,25.46,,
,27-Mar-23,100,99.73,0.41,6491.56,245,93.33,,9.89,-117.27,0,94.74,100,100,100,0.15,0.06,12.4103,55.78,30.7,,
,28-Mar-23,100,99.71,0,8051.68,142.64,99.17,,9.36,-117.17,0,95.51,100,98.21,100,0.03,0.01,9.673,57.91,20.32,,
TN_E_F8_OM_THKUM2A_A,24-Mar-23,100,100,3.82,4452.05,257.49,97.83,,9.93,-117.93,0,90.97,100,100,100,0.24,0.03,3.0436,18.75,19.91,,
,25-Mar-23,99.72,100,0.21,6874.53,232.71,97.69,100,8.31,-117.96,0,93.18,100,98.33,100,0.21,0.27,1.6276,20.22,5.71,,
,26-Mar-23,100,100,0,7590.57,123.49,96.94,100,10.07,-117.72,3.7,28.87,100,98.77,30,0.22,0.3,2.2911,22.22,8.96,,
,27-Mar-23,100,100,2.67,6507.06,402.1,98.74,,9.8,-118,0,98.55,100,98.48,100,0.29,0.06,2.2544,17.62,9.4,,
,28-Mar-23,100,100,0.47,4749.63,192.93,98.84,,7.32,-118.03,0,75.41,100,97.78,100,0.28,0.15,2.4113,18.22,14.69,,
TN_E_F8_OM_THKUM2B_B,24-Mar-23,100,100,0,8384.23,1112.73,97.78,100,9.58,-115.07,0,16.71,100,97.22,,0.08,0,4.7175,13.28,15.64,,
,25-Mar-23,100,100,0,8005.28,908.76,100,100,10.76,-113.76,0,13.82,100,100,100,0.06,0.01,4.9906,20.57,17.95,,
,26-Mar-23,99.6,100,0.27,10308.59,478.96,100,100,9.28,-112.21,0,11.84,100,97.83,,0.02,0.01,4.8545,14.58,14.71,,
,27-Mar-23,100,99.61,0,11736.65,877.82,99.04,100,9.3,-112.65,0,27.04,100,95.31,,0.1,0.01,4.1683,19.7,10.56,,
,28-Mar-23,100,100,0.67,8546.99,826.03,97.37,100,8.91,-114.79,0,17.68,100,91.49,,0.15,0.19,3.6025,16.4,13.93,,
TN_E_F8_OM_THKUM2C_C,24-Mar-23,100,100,0,8750.72,1287.71,100,100,12.04,-118.24,0,100,100,100,100,0,0.01,0.8483,14.55,6.59,,
,25-Mar-23,100,100,0,6372.28,1703.06,100,,10.43,-118.19,0,47.95,,100,,0.17,0.02,0.9351,14.29,5.15,,
,26-Mar-23,100,100,0,6367.3,7592.91,100,,9.85,-117.73,0,9.55,100,100,,0.01,0.01,1.1807,14.26,1.57,,
,27-Mar-23,100,97.98,0,9282.87,2173.94,100,,9.17,-117.65,0,48.61,100,100,,0.01,0.01,0.6724,13.06,4.13,,
,28-Mar-23,100,100,0,7801.41,372.25,100,,10.3,-118.14,0,60.53,100,100,,0.01,0.02,0.9377,15.22,3.46,,
TN_E_F8_OM_THPBR2A_A,24-Mar-23,100,99.42,0.63,5360.68,228.11,97.46,100,8.07,-117.6,0,55.15,100,94.7,100,0.27,0.13,10.3128,59.68,30.88,,
,25-Mar-23,100,99.62,3.8,3979.7,275.2,97.79,100,8.09,-117.39,2.8,91.01,95.45,98.72,100,0.27,0.09,11.1514,52.36,58.46,,
,26-Mar-23,99.89,99.69,0.69,5959.77,511.12,93.22,,8.71,-117.23,0,75.15,100,98.41,86.36,0.16,0.03,10.0083,60.98,32.67,,
,27-Mar-23,100,100,1.34,4604.72,238.18,96.11,100,8.38,-117.07,0,66.6,100,97.35,100,0.29,0.04,10.6519,59.1,41.55,,
,28-Mar-23,100,99.77,0.71,3408.49,191.08,98.11,100,8.55,-117.21,0,90.56,100,97.66,100,0.13,0.08,10.9898,67.34,44.97,,
TN_E_F8_OM_THPBR2B_B,24-Mar-23,100,99.55,1.3,5005.62,189.65,92.31,100,8.6,-117.9,0,86.45,100,96,,0.28,0.09,4.4335,14.02,24.25,,
,25-Mar-23,100,99.81,3.62,3539.79,228.76,94.25,100,7.81,-117.73,3.95,80,100,100,100,0.12,0.03,5.6236,20.89,25.4,,
,26-Mar-23,99.74,99.67,1.08,5617.62,180.53,95.1,100,7.92,-117.56,0,94.64,100,93.94,,0.86,0.1,7.2643,21.14,30.5,,
,27-Mar-23,100,100,0.56,3308.39,155.25,98.78,100,7.27,-117.35,0,73.45,100,97.96,100,0.54,0.04,4.2592,15.16,24.87,,
,28-Mar-23,100,100,2.31,4252.47,208.77,95.74,100,7.42,-117.83,2.5,82.95,100,95.12,100,0.17,0.02,5.8499,17.67,26.67,,
TN_E_F8_OM_THPBR2C_C,24-Mar-23,100,100,0,6798.91,397.76,80,,7.09,-116.49,0,100,100,93.48,,0.16,0.02,0.2378,4.22,1.71,,
,25-Mar-23,100,100,6,12874.91,374.46,100,,9.96,-115.92,0,100,100,95.35,100,0.31,0.03,0.6406,3.94,4.8,,
,26-Mar-23,100,100,3.33,8665.04,276.56,95,,10.31,-114.5,0,77.78,,100,,0.26,0.02,0.2065,3.96,1.16,,
,27-Mar-23,100,100,6.67,8183.51,1687.92,94.12,,10.25,-114.7,0,83.33,100,100,100,0.08,0.01,0.2682,6.99,1.97,,
,28-Mar-23,100,100,8.47,12642.64,773.6,93.75,100,11.04,-116.32,0,100,100,96.55,,0.11,0.01,0.3736,4.11,3.46,,
TN_E_F8_OM_TINDL2A_A,24-Mar-23,100,100,0,17915.33,2208.58,100,,13.11,-116.22,0,67.35,100,100,,0.04,0.01,1.1373,10.86,4.25,,
,25-Mar-23,100,99.72,0,9376.25,439.13,93.75,,12.57,-115.81,0,17.13,100,100,,0.03,0.01,0.5145,8.67,1.73,,
,26-Mar-23,100,100,0,15391.13,3179.22,100,100,10.08,-116.33,0,3.84,100,100,,0.05,0.02,0.6363,7.28,3.04,,
,27-Mar-23,100,100,0,24019.71,2684.31,100,,12.8,-115.76,0,60.71,100,100,,0.13,0.02,0.5306,7.63,1.19,,
,28-Mar-23,100,96.05,0.47,13249.6,3780.4,96.97,100,11.38,-115.7,0,12.83,100,100,,0.04,0,1.8128,9.88,8.67,,
TN_E_F8_OM_TINDL2B_B,24-Mar-23,97.92,100,0,8687.19,3282.37,100,,9.2,-118.45,0,7.66,100,100,,0.23,0.14,0.6567,6.43,5.55,,
,25-Mar-23,100,98.95,0,12016.8,2121.66,100,,14.36,-118.5,0,2.63,100,100,,0.01,0.04,0.335,4.89,1.28,,
,26-Mar-23,100,100,0,11074.22,2646.43,100,100,10.06,-118.52,0,2.7,100,100,,0.01,0.01,0.748,10.04,2.75,,
,27-Mar-23,100,86.21,3.57,10602.95,3585.07,100,,11.78,-118.4,0,0.71,100,100,,0.01,0.01,1.1957,7.78,7.08,,
,28-Mar-23,100,100,2.5,26082.55,2547.42,100,100,12.16,-118.43,0,15.11,100,100,,0.25,0.23,0.6297,6.79,1.84,,
TN_E_F8_OM_TINDL2C_C,24-Mar-23,100,100,0,21196.65,989.36,100,100,11.22,-117.91,0,22.22,100,100,,0.09,0.02,0.4399,5.35,1.39,,
,25-Mar-23,100,100,0,16964.96,2235.06,87.5,,10.39,-118.01,0,17.06,100,100,,0.06,0,1.0007,4.5,3.68,,
,26-Mar-23,100,100,0,22656.47,1307.47,100,,11.26,-118.15,0,6.05,100,100,,0.02,0.01,0.4828,5.16,1.28,,
,27-Mar-23,100,100,0,18229.82,1931.28,100,,11.6,-117.85,0,13.85,100,100,100,0.05,0,0.4148,6.86,1.62,,
,28-Mar-23,100,100,0,14505.65,1482.12,,,10.19,-117.92,0,21.74,100,100,,0.02,0.01,0.3708,7.56,0.67,,
TN_E_F8_OM_TKREC2A_A,24-Mar-23,100,100,0,9319.11,641.81,100,,9.06,-118.55,0,100,100,98.15,100,0.04,0.01,1.1102,16.94,4.58,,
,25-Mar-23,100,100,0,12458.49,1165.89,100,,11.61,-118.58,0,100,100,100,,0.01,0.01,1.0368,18.39,3.63,,
,26-Mar-23,100,100,1.25,16063.84,711.13,100,100,9.86,-118.67,0,100,,100,,0.01,0,1.2255,17.57,3.98,,
,27-Mar-23,100,100,0.85,23521.22,358.98,100,100,9.91,-118.55,0,100,100,100,100,0.04,0.01,1.3883,14.55,4.7,,
,28-Mar-23,100,100,0,6902.76,2426.41,96.88,,10.32,-118.55,0,100,100,100,,0.03,0,1.3188,18.51,14.21,,
TN_E_F8_OM_TKREC2B_B,24-Mar-23,100,100,0,10645.67,565.29,100,,9.76,-117.92,0,98.81,100,98.86,100,0.08,0.04,0.8223,15.58,2.78,,
,25-Mar-23,100,100,2.22,12869.8,655.57,98.41,100,9.52,-117.87,0,100,100,98.36,,0.1,0.01,0.9778,13.6,3.6,,
,26-Mar-23,100,100,0,4374.05,672.09,100,100,8.18,-117.58,2.78,100,,97.92,100,0.18,0.03,0.9861,13.46,11.55,,
,27-Mar-23,100,100,0.46,9536.19,838.23,100,,10.38,-117.8,0,99.04,100,98.25,100,0.07,0.03,1.6268,18.53,5.81,,
,28-Mar-23,100,98.87,0.53,7162.13,823.65,100,,8.32,-117.89,0,98.93,100,100,100,0.04,0.02,2.5897,17.66,19.48,,
TN_E_F8_OM_TKREC2C_C,24-Mar-23,100,96.77,0,17665.91,469.26,100,,11.83,-118.46,0,100,100,100,,0.03,0.01,0.9188,12.59,4.86,,
,25-Mar-23,100,100,0,10784.95,1622.34,100,,10.47,-118.41,0,100,100,100,,0.02,0.01,0.8481,12.61,3.81,,
,26-Mar-23,100,100,0,7778.71,157.88,100,100,9.59,-118.41,0,100,100,100,,0.02,0.02,0.8281,13.85,4.08,,
,27-Mar-23,100,100,0,16920.06,170.19,100,100,11.25,-118.36,0,100,,100,,0.01,0,0.681,12.1,3.36,,
,28-Mar-23,100,100,0,14357.32,4011.79,100,100,10.32,-118.45,0,90.91,100,96.55,,0.04,0,0.8611,12.17,4.41,,
TN_E_F8_OM_TOTNU2A_A,24-Mar-23,100,99.75,0,13819.48,794.81,100,,10.84,-112.86,0,0.18,96.97,100,,0.02,0.05,11.8927,13.02,31.63,,
,25-Mar-23,99.84,99.46,0.29,5342.64,221.23,88.46,100,8.65,-112.8,0,0.43,93.62,100,,0.09,0.04,8.5088,7.7,23.02,,
,26-Mar-23,100,100,0.49,4995.37,263.84,88.89,,9.48,-112.73,0,0.33,100,100,,0.07,0.02,8.3026,9.98,19.53,,
,27-Mar-23,100,99.58,0.54,6777.44,228.09,77.78,100,9.87,-112.84,0,0.16,100,100,,0.02,0.01,9.9425,9.12,24.82,,
,28-Mar-23,99.47,95.39,0.76,7518.85,224.02,100,100,9.36,-112.63,0,0.23,100,100,,0.14,0.05,11.2405,9.87,27.58,,
TN_E_F8_OM_TOTNU2B_B,24-Mar-23,100,100,0,9149.6,267.21,90,100,12.76,-109.94,,0.05,100,100,,0.04,0,0.9555,0.57,2.58,,
,25-Mar-23,100,100,0,6260.92,563.34,100,,11.23,-109.99,0,0.04,100,100,,0.22,0.02,0.9375,0.24,12.59,,
,26-Mar-23,98.53,100,0,5689.58,268.41,83.33,,11.63,-109.93,,0.06,100,100,,0.02,0,0.3843,0.31,2.44,,
,27-Mar-23,100,100,0,3637.58,222.55,40,,12.49,-109.82,0,0.01,100,100,,0.33,0.12,0.756,0.46,4.73,,
,28-Mar-23,100,100,0,4331.85,863.24,100,,13.42,-109.79,0,0.02,100,100,,0.08,0.05,0.4066,0.62,0.57,,
TN_E_F8_OM_TOTNU2C_C,24-Mar-23,99.89,100,1.88,8109.57,123.09,100,,9.89,-116.93,0,1.37,100,100,,0,0,1.3174,3.36,5.82,,
,25-Mar-23,99.6,99.23,5,9160.77,104.46,85.71,100,10.74,-116.91,0,0.18,100,100,,0.08,0.03,1.557,2.72,6.75,,
,26-Mar-23,100,98.55,0,11828.73,1092.27,100,100,11.84,-116.92,0,0.13,100,100,,0.06,0.01,3.7559,4.94,13.35,,
,27-Mar-23,100,99.16,0,12408.43,323.01,87.5,100,11.3,-116.52,0,0.4,100,100,,0.03,0.01,1.6747,4.22,5.95,,
,28-Mar-23,100,100,0,11121.24,1806.72,100,,13.11,-116.63,0,0.11,100,100,,0.05,0.02,1.7524,2.76,5.21,,
TN_E_F8_OM_TRY410A_A,24-Mar-23,99.53,100,0,6826.05,419.01,98.79,100,9.82,-117.21,0,100,100,98.7,100,0.11,0.07,2.5534,35.99,10.83,,
,25-Mar-23,100,100,0.56,7740.22,242.95,99.46,100,9.84,-117.41,0,99.29,100,100,,0.06,0.02,4.3361,40.91,21.47,,
,26-Mar-23,100,100,0,7635.98,241.06,100,,9.31,-117.4,0,100,100,100,100,0.02,0.01,2.9911,37.75,9.06,,
,27-Mar-23,100,100,3.1,13542.14,850.04,99.31,100,10.67,-116.88,0,100,100,100,100,0.07,0.03,3.3588,42.53,10.74,,
,28-Mar-23,99.62,98.96,0.63,7643.05,430.54,99.09,,9.5,-117.04,0,76.96,100,98.25,,0.08,0.12,2.559,36.34,10.3,,
TN_E_F8_OM_TRY410B_B,24-Mar-23,100,100,0.93,5957.26,302.27,99.32,100,10.05,-117.58,0,87.25,100,98.78,100,0.07,0.03,4.5947,47.94,16.37,,
,25-Mar-23,100,100,0,4002.43,374.09,100,,8.23,-117.48,1.18,90.96,100,100,100,0.05,0.02,6.3009,49.98,33.06,,
,26-Mar-23,100,100,0.48,5928.04,861.74,100,,10.14,-117.62,0,98.78,100,100,,0.06,0.02,4.8018,37.41,14.56,,
,27-Mar-23,100,100,1.19,5976.35,477.6,97.45,100,8.5,-117.34,0,91.74,100,100,100,0.04,0.02,4.7028,39.35,15.76,,
,28-Mar-23,100,99.65,0.23,6076.06,384.59,100,100,9.9,-117.43,0,97.16,100,99.61,90,0.13,0.02,5.7119,51,19.15,,
TN_E_F8_OM_TRY410C_C,24-Mar-23,99.7,100,0.19,6334.87,310.32,100,100,10.06,-115.48,0,73.12,100,99.42,100,0.07,0.01,11.8708,74.79,28.79,,
,25-Mar-23,100,99.65,0.16,6016.54,435.8,99.6,,10.43,-115.39,0,50.53,100,99.29,100,0.15,0.02,13.1821,63.74,39.68,,
,26-Mar-23,100,100,0,6202.82,696.56,99.47,100,10.15,-115.63,0,56.37,100,100,100,0.03,0.01,10.7914,51.89,28.98,,
,27-Mar-23,100,99.29,0.4,7091.33,167.83,92.68,100,10.27,-115.65,0,64.51,100,100,,0.43,0.01,11.6853,70.77,26.1,,
,28-Mar-23,100,99.54,0.16,5455.55,382.29,97.96,100,9.74,-116.04,0,61.33,100,99.24,,0.04,0.01,13.6763,64.77,43.29,,
TN_E_F8_OM_TUPGN2A_A,24-Mar-23,100,100,0,5911.41,431.68,100,,8.97,-117.63,0,84.97,100,100,100,0.29,0.08,2.1292,28,10.75,,
,25-Mar-23,100,100,0.68,4151.77,478.26,97.75,100,9.61,-117.85,0,84.35,100,99.41,66.67,0.09,0.02,2.0454,29.28,9.96,,
,26-Mar-23,100,100,0,5999.81,1547.53,97.98,,10.41,-117.73,1.56,92.11,100,98.54,100,0.07,0.02,2.2191,24.74,6.45,,
,27-Mar-23,100,99.4,1.11,6703.47,289.41,96.67,,7.46,-117.82,0,99.33,100,100,100,0.11,0.02,1.9516,24.53,12.39,,
,28-Mar-23,100,100,0,5585.39,153.56,100,,9.56,-117.94,0,91.95,100,97.65,100,0.04,0.02,1.937,22.44,11.44,,
TN_E_F8_OM_TUPGN2B_B,24-Mar-23,100,99.17,0.45,3540.98,191.93,96.95,100,8.48,-117.25,0,88.48,100,99.5,100,0.03,0.03,8.0268,67.15,29.77,,
,25-Mar-23,100,99.8,0.79,7655.64,352.95,98.17,100,9.39,-117.31,1.37,92.48,100,98.67,100,0.06,0.03,6.6422,61.96,16.46,,
,26-Mar-23,99.73,99.35,0.89,6477.99,154.15,99.12,100,9.28,-117.24,0,97.24,100,100,100,0.05,0.05,8.0468,71.44,25.02,,
,27-Mar-23,99.42,99.43,3.41,5544.77,148.81,99.2,,9.56,-117.25,0,86.68,100,99.59,100,0.06,0.11,8.5729,73.14,34.01,,
,28-Mar-23,100,99.39,0.78,7445.04,189.13,99.13,100,9.09,-117.26,1.2,95.93,100,98.93,100,0.06,0.52,8.6018,67.61,24.84,,
TN_E_F8_OM_TUPGN2C_C,24-Mar-23,99.9,99.82,3.83,1930.3,138.71,88.1,100,10.96,-119.06,1.43,82.06,97.44,96.99,100,1.45,0.24,2.8792,31.55,18.57,,
,25-Mar-23,100,99.41,2.52,3244.16,226.38,88.43,100,8.77,-119,2.83,87.89,100,97.92,,1.01,0.05,3.1189,29.85,12.96,,
,26-Mar-23,99.6,99.5,2.55,2287.05,124.57,91.29,100,11.15,-118.98,3.8,82.36,100,98.45,100,0.55,0.06,3.4553,36.49,18.28,,
,27-Mar-23,99.87,99.75,2.92,5883.54,170.7,90.28,100,10.31,-119.01,3.12,80.44,100,99.26,,0.97,0.13,4.0063,34.82,18.24,,
,28-Mar-23,99.84,99.63,2.76,3936.46,458.46,90.21,100,11.38,-118.94,0,95.02,100,98.32,100,0.31,0.05,3.1745,37.48,14.85,,
TN_E_F8_OM_URLPT2A_A,24-Mar-23,100,85.71,0,14935.18,2545.4,100,,11.07,-119.17,0,100,,100,100,0.01,0.01,0.1577,3.68,1.13,,
,25-Mar-23,100,100,0,5338.32,380.19,91.67,100,8.85,-119.06,0,100,,93.94,100,0.07,0.02,0.5054,3.52,5.23,,
,26-Mar-23,100,100,0,11366.4,2361.18,100,,9.35,-119.07,0,100,100,100,,0.01,0.02,0.2329,3.84,0.97,,
,27-Mar-23,100,100,0,15177.62,2363.19,100,,12.04,-119.12,0,100,,100,100,0.03,0.01,0.7966,6.43,3.38,,
,28-Mar-23,100,88.24,0,5864.65,452.5,100,100,11.12,-119.09,0,100,,100,100,0.01,0.03,0.3213,6.51,2.98,,
TN_E_F8_OM_URLPT2B_B,24-Mar-23,100,100,0.84,4571.56,277.92,96.32,100,9.08,-117.83,0,55.25,100,97.12,100,0.14,0.02,9.4087,33.52,32.13,,
,25-Mar-23,99.85,99.91,1.38,3579.21,269.13,97.27,100,8.18,-117.66,0,40.38,100,98.39,100,0.35,0.11,10.1593,34.46,39.83,,
,26-Mar-23,100,99.28,0.12,4103.29,230.59,95.36,100,8.52,-117.6,0,75.98,100,98.44,100,0.07,0.05,11.3816,44.99,33.48,,
,27-Mar-23,100,100,0,5607.53,362.77,98.77,100,8.58,-117.72,0.96,100,100,99.61,100,0.08,0.03,8.0403,34.67,32.86,,
,28-Mar-23,100,100,0.34,3833.42,302.9,98.49,100,8.29,-117.69,0,25.45,100,98.74,100,0.16,0.04,11.6927,41.87,48.73,,
TN_E_F8_OM_URLPT2C_C,24-Mar-23,100,100,0,9169.6,2409.36,90.62,100,11.97,-119.37,0,47.06,,90.91,100,0.08,0.01,0.6132,7.28,4.7,,
,25-Mar-23,100,100,0,6277.47,3643.32,100,,11.15,-119.33,0,85.71,,100,,0,0,0.4326,4.4,5.55,,
,26-Mar-23,100,100,0,15617.28,3550.51,100,,14.27,-119.33,0,100,,,,0,0,0.2603,6.84,0.87,,
,27-Mar-23,100,100,0,13254.5,4468.75,100,,14.53,-119.38,0,100,,100,,0,0,0.3009,5.42,0.68,,
,28-Mar-23,100,100,0,18007.11,2657.8,100,,12.66,-119.37,0,100,100,100,100,0.17,0,0.6714,4.42,5.88,,
TN_E_F8_OM_UTHIG2A_A,24-Mar-23,100,100,0,5515.3,224.61,98.44,,8.6,-118.6,0,96.73,,100,100,0.03,0,3.3826,23.44,15.87,,
,25-Mar-23,100,100,0,10982.21,1323.43,100,,9.8,-118.62,0,96.67,100,95.65,,0.02,0.01,3.3904,19.79,24.58,,
,26-Mar-23,100,100,0,5240.79,545.78,95.24,,8.66,-118.64,0,76.56,100,100,100,0.04,0.02,2.7923,20,9.02,,
,27-Mar-23,100,100,0.2,4899.81,451.16,97.14,,7.85,-118.59,0,97.91,100,100,100,0.13,0.14,4.0071,24.23,19.79,,
,28-Mar-23,100,100,1.27,4857.74,514.99,97.83,,8.65,-118.66,0,91.96,100,95.45,100,0.03,0.03,4.3103,21.11,20.23,,
TN_E_F8_OM_UTHIG2B_B,24-Mar-23,100,100,0.88,5975.02,404.39,100,,9.42,-118.08,0,94.36,100,100,100,0.04,0.01,13.1847,66.93,29.81,,
,25-Mar-23,99.81,99.79,0.4,8195.19,368.99,87.5,,9.87,-118.15,0,97.73,96.15,98.97,100,0.06,0.02,13.0816,57.37,30.47,,
,26-Mar-23,100,99.18,1.14,5811.08,1120.55,100,,8.98,-118.05,0,94.24,100,99.46,100,0.09,0.03,15.0245,72.89,38.55,,
,27-Mar-23,100,100,1.44,5140.62,552.95,99.11,100,8.88,-118.33,0,93.95,100,100,100,0.09,0.02,11.9356,62.93,36.25,,
,28-Mar-23,100,99.58,0.36,7344.3,599.19,93.75,,8.92,-118.47,0,95.51,100,100,100,0.03,0.01,9.8067,60.72,34.55,,
TN_E_F8_OM_UTHIG2C_C,24-Mar-23,100,100,3.6,8632.88,814.42,99.32,,11.15,-117.61,0,96.94,100,100,100,0.03,0.01,10.7349,57.31,27.62,,
,25-Mar-23,100,99.7,0.86,5353.28,359.25,96.84,100,10.76,-117.69,0,93.6,100,100,100,0.06,0.02,10.2651,58.46,43.7,,
,26-Mar-23,100,99.81,0.23,6803.89,514.63,99.04,100,10.14,-117.56,0,97.32,100,100,100,0.48,0.06,9.7609,57.23,24.13,,
,27-Mar-23,100,100,0,6342.44,290.93,100,100,10.51,-117.65,0,94.79,100,100,100,0.03,0.02,12.2676,61.06,31.21,,
