Short name,,MV_RRC Setup Success Rate [CDBH],MV_ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],MV_E-UTRAN Average CQI [CDBH],UL RSSI PUCCH,MV_VoLTE DCR [CBBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],MV_4G Data Volume_GB,MV_VoLTE Traffic,MV_Average number of used DL PRBs [CDBH],UL RSSI PUCCH,CSFB Redirection Success Rate [CDBH],PS handover success rate_Nom [LTE Intra System] [CDBH],PS handover success rate_Denom [LTE Intra System] [CDBH],PS handover success rate_Nom [LTE Inter System] [CDBH],PS handover success rate_Denom [LTE Inter System] [CDBH],VoLTE DCR_Nom [CBBH],PS Drop Call Rate_Nom [CDBH],VoLTE ERAB Setup Success Rate_NOM [CBBH],VoLTE ERAB Setup Success Rate_Denom [CBBH],VoLTE IntraF HOSR Exec_Nom [CBBH],VoLTE IntraF HOSR Exec_Denom [CBBH],VoLTE InterF HOSR Exec_Nom [CBBH],VoLTE InterF HOSR Exec_Denom [CBBH],VoLTE DCR_Denom [CBBH],PS Drop Call Rate_Denom [CDBH]
,28-Apr-23,97.21,95.41,0.8,5520.35,197.92,97.5,100,7.63,-116.33,0,95.7,100,100,100,0.04,0.05,4.0538,0.53,37.86,,,1560,1600,32752,34224,0,8,18,18,3,3,,14,4,999
CH_E_T1_HS_HPSC0197A_A,24-Apr-23,99.56,99.75,0.22,2581.98,975.19,94.64,100,6.57,-117.24,0,94.67,100,,100,0.64,5.78,9.684,0.69,72.97,,,2968,3136,25760,27209,0,3,21,21,0,0,,40,2,1387
,25-Apr-23,100,100,0.05,6120.04,644.31,96.77,100,7.5,-116.63,0,100,100,100,100,0.16,0.06,12.4817,3.27,43.82,,,930,961,1849,1849,0,1,34,34,3,3,,56,4,1825
,26-Apr-23,99.92,99.29,0.2,1388.42,79.27,87.88,100,7.11,-116.84,0,100,100,100,100,0.09,0.46,10.2876,1.72,91.68,,,957,1089,17424,17424,0,4,37,37,5,5,,47,7,2044
,27-Apr-23,99.12,98.78,0.44,14527.75,213.59,100,,9.97,-116.87,0,100,100,100,100,0.23,0.19,15.7174,1.86,27.04,,,576,576,1849,1849,0,24,52,52,2,2,,62,13,5425
,28-Apr-23,99.78,99.88,0.07,2299.92,145.06,88.89,100,6.88,-116.41,0,97.75,100,66.67,97.3,0.15,0.05,11.102,1.77,75.9,,,3528,3969,48174,49284,0,1,23,23,2,3,,37,5,1386
CH_E_T1_HS_HPSC0197B_B,24-Apr-23,99.87,99.56,0.49,1478.87,289.91,78.57,100,6.48,-117.4,0,100,100,100,96.3,0.1,0.14,8.4721,0.43,76.5,,,616,784,8649,8649,0,6,27,27,1,1,,27,3,1226
,25-Apr-23,100,99.76,0,1795.76,150.37,95,100,7.29,-117.34,0,100,100,100,81.4,2.91,4.73,10.4159,0.43,82.54,,,380,400,9310,9310,0,0,41,41,6,6,,43,4,1489
,26-Apr-23,100,100,0.08,2250.67,130.83,100,100,7.31,-117.11,0,100.97,100,100,100,0.01,0,7.3107,0.44,71.9,,,441,441,10920,10815,0,1,18,18,1,1,,19,1,1261
,27-Apr-23,99.77,99.94,0.34,2051.47,174.17,100,100,7.54,-117.07,0,89.72,100,,100,0,0.92,11.4211,0.38,86.31,,,841,841,10464,11663,0,5,24,24,0,0,,26,3,1488
,28-Apr-23,100,100,0.17,977.05,274.88,94.44,100,6.49,-116.49,0,100,100,100,75.86,9.7,1.15,10.1742,0.33,83.79,,,306,324,9409,9409,0,2,29,29,2,2,,29,6,1207
CH_E_T1_HS_HPSC0197C_C,24-Apr-23,99.76,99.72,0.08,5577.97,409.05,100,100,8.28,-116.03,0,100,100,100,100,1.49,0.12,8.8861,0.85,67.33,,,484,484,22201,22201,0,1,34,34,1,1,,58,13,1235
,25-Apr-23,100,99.64,0.09,5375.26,680.28,93.33,100,7.46,-116.28,0,99.21,100,100,100,5.58,2.08,7.5611,0.64,39.68,,,210,225,16002,16129,0,1,37,37,22,22,,48,6,1163
,26-Apr-23,99.86,99.45,0.48,5434.4,522.37,94.12,100,8.13,-115.64,0,100,97.78,100,100,3.47,1.39,7.503,0.62,41.71,,,272,289,25921,25921,0,5,44,45,16,16,,95,8,1038
,27-Apr-23,100,99.7,0,4380.53,236.64,89.29,,8.11,-114.23,0,100,100,100,98.85,15.76,2.99,7.669,0.69,71.79,,,700,784,11881,11881,0,0,32,32,6,6,,87,14,1152
,28-Apr-23,100,99.48,0.24,3667.58,679.41,100,,7.98,-113.34,0,100,100,100,100,5.93,3.48,7.329,0.72,65.07,,,361,361,6889,6889,0,3,33,33,9,9,,58,5,1232
CH_E_T1_HS_HPSC0198A_A,24-Apr-23,99.05,99.65,0.25,4089.29,137.69,97.83,100,8.71,-115.73,0,99.26,100,100,98.91,0.41,0.41,26.8993,3.78,77.94,,,2070,2116,18090,18225,0,8,84,84,4,4,,92,14,3218
,25-Apr-23,99.2,100,0.06,4297.15,152.31,80.7,100,9.71,-115.99,7.14,97.5,100,100,95.24,1.19,0.96,19.71,3.49,84.1,,,23598,29241,24960,25600,1,2,26,26,8,8,,21,14,3140
,26-Apr-23,99.54,99.85,0.19,2911.23,79.74,93.75,100,8.77,-115.75,0,98.08,100,100,100,0.79,0.83,16.4061,3.26,92.21,,,240,256,23868,24336,0,5,60,60,8,8,,67,12,2571
,27-Apr-23,99.62,99.55,0.21,3316.71,136.88,95.24,100,9.24,-115.55,0,71.9,100,100,98.82,0.61,1.29,22.0566,2.96,93.14,,,1680,1764,42456,59048,0,8,92,92,4,4,,85,16,3732
,28-Apr-23,99.66,98.34,0.97,4003.94,52.25,89.58,100,8.69,-115.49,0,99.22,98.61,90.91,100,1.99,0.88,22.1603,3.44,88.43,,,2064,2304,16256,16384,0,29,71,72,10,11,,72,13,2992
CH_E_T1_HS_HPSC0198B_B,24-Apr-23,100,98.85,0.5,7329.07,85.88,96.4,100,7.38,-117.22,0,98.57,100,100,100,0.66,2.09,3.6672,2.15,37.8,,,18626,19321,4968,5040,0,3,4,4,7,7,,3,3,595
,25-Apr-23,95.56,99.5,0.39,5760.75,348.12,100,100,8.43,-117.17,0,91.67,100,100,100,0.56,0.39,7.277,1.41,23.36,,,2704,2704,132,144,0,3,33,33,18,18,,12,9,764
,26-Apr-23,100,98.56,1.35,4605.75,37.6,100,,7.15,-116.88,0,96.49,100,100,100,0.08,0.39,2.7709,0.65,52.6,,,676,676,3190,3306,0,8,18,18,1,1,,16,6,592
,27-Apr-23,97.74,99.67,0.99,3797.76,60.98,97.5,100,7.15,-116.74,0,95.24,100,100,100,0.65,0.15,3.2262,3.27,41.78,,,14040,14400,6800,7140,0,8,20,20,1,1,,16,5,812
,28-Apr-23,99.67,99.25,0.61,5536.32,136.31,98.75,100,7.39,-116.36,0,108.02,100,100,100,1.13,0.39,3.993,0.94,42.48,,,6320,6400,4420,4092,0,6,18,18,2,2,,18,1,989
CH_E_T1_HS_HPSC0198C_C,24-Apr-23,99.82,95.81,1.57,3305.58,85.13,100,,7.16,-117.23,0,96.2,100,100,100,0.64,0.65,5.5677,1.59,52.11,,,6724,6724,6080,6320,0,13,17,17,5,5,,13,9,827
,25-Apr-23,98.34,97.23,0.37,4466.96,130.57,97.5,,7.71,-117.18,0,-500,100,90,100,1.07,0.74,8.3468,2.78,35.18,,,6240,6400,225,-45,0,4,27,27,9,10,,20,8,1076
,26-Apr-23,100,99.75,0,13152.44,147,100,,8.56,-116.82,0,97.44,100,100,100,5.93,3.01,6.2917,1.77,42.75,,,16,16,1520,1560,0,0,24,24,1,1,,15,13,741
,27-Apr-23,98.12,99.78,0.48,5851.89,90.44,100,100,8.1,-116.74,0,91.36,100,100,91.67,1.08,0.62,5.5601,1.97,32.87,,,1024,1024,6068,6642,0,4,19,19,1,1,,12,12,833
,28-Apr-23,99.7,99.54,0.19,5750.13,314.46,100,100,9.1,-116.39,0,100,100,100,100,1.53,4.45,4.6269,1.53,35.09,,,1225,1225,324,324,0,2,28,28,9,9,,13,13,1055
CH_E_T1_HS_HPSC0199A_A,24-Apr-23,100,99.7,0.25,13610.64,470.51,93.75,100,9.94,-116.8,0,100,100,100,100,0.72,0.65,23.3409,0.81,32.02,,,240,256,3136,3136,0,3,35,35,2,2,,31,2,1215
,25-Apr-23,100,99.93,0.07,6052,324.13,100,100,9.27,-116.95,0,97.14,100,100,100,0.23,4.04,22.7939,0.65,66.3,,,2025,2025,1190,1225,0,1,34,34,6,6,,27,2,1395
,26-Apr-23,100,99.75,0.2,6451.59,619.47,100,,9.51,-116.98,0,100,100,83.33,100,1.22,3.36,21.2469,0.57,55.15,,,2209,2209,4225,4225,0,3,53,53,5,6,,43,4,1465
,27-Apr-23,99.7,99.13,0.09,5041.63,291.71,100,100,9.31,-116.55,0,93.75,100,100,100,0.44,0.57,23.4471,1.08,90.27,,,2601,2601,5775,6160,0,1,43,43,3,3,,38,2,1167
,28-Apr-23,99.87,99.86,0.07,9942.77,563.7,97.22,100,9.38,-116.49,0,104.55,100,,100,0.43,0.51,18.9951,0.56,45.62,,,1260,1296,4830,4620,0,1,23,23,0,0,,21,3,1344
CH_E_T1_HS_HPSC0199B_B,24-Apr-23,99.67,99.82,0.09,5149.79,564,88.89,100,9.26,-116.28,0,100,100,,100,0.03,0.59,29.3835,0.74,66.06,,,72,81,47524,47524,0,2,21,21,0,0,,20,1,2262
,25-Apr-23,100,100,0,4229.95,172.83,80,,8.22,-116.33,0,100,100,100,100,0.14,0.01,26.1068,0.44,76.95,,,80,100,1332,1332,0,0,17,17,8,8,,7,4,1988
,26-Apr-23,99.74,99.73,0.07,4379.58,279.32,93.1,100,8.11,-116.2,0,102.22,100,100,100,2.35,4.31,22.427,0.15,80.41,,,783,841,2116,2070,0,1,10,10,1,1,,8,1,1412
,27-Apr-23,100,99.9,0.4,4011.35,133.64,81.82,100,8.52,-116.08,0,97.3,100,100,100,12.71,12.51,19.674,0.24,72.2,,,99,121,1332,1369,0,4,26,26,2,2,,30,3,990
,28-Apr-23,99.67,99.51,0.49,3871.69,274.01,80,100,8.08,-115.44,0,93.62,100,100,100,6.35,23.18,21.1741,0.23,79.17,,,720,900,8272,8836,0,8,32,32,1,1,,24,10,1622
CH_E_T1_HS_HPSC0199C_C,24-Apr-23,99.42,99.84,0.25,2708.59,576.8,94.53,100,6.89,-115.82,0,96.35,100,100,100,3.14,0.6,24.3457,0.5,84.72,,,38190,40401,17424,18084,0,6,53,53,2,2,,51,8,2444
,25-Apr-23,99.44,99.56,0.19,1778.46,438.96,80,100,9.18,-115.9,0,102.63,100,100,95.95,1.42,0.44,23.6296,0.58,78.66,,,25920,32400,6318,6156,0,7,77,77,5,5,,74,4,3731
,26-Apr-23,99.12,99.21,0.16,3503.71,508.59,89.23,100,8.11,-115.91,0,91.3,100,100,91.11,0.41,0.62,23.733,0.48,77.71,,,33930,38025,16002,17526,0,4,42,42,3,3,,45,1,2466
,27-Apr-23,99.88,99.18,0.22,4134.71,415.72,89.47,100,8.05,-114.52,0,100,100,100,100,0.99,0.78,27.1303,0.89,71.42,,,1292,1444,3249,3249,0,3,120,120,9,9,,119,8,1388
,28-Apr-23,99.63,99.21,0.22,3613.15,567.72,84.81,100,8.49,-114.34,0,100,100,100,100,0.62,0.78,26.5053,0.63,71.93,,,5293,6241,9801,9801,0,6,74,74,8,8,,81,1,2749
CH_E_T1_HS_HPSC0201A_A,24-Apr-23,100,100,0,5195.78,408.01,100,100,10.09,-117.12,0,90.55,100,,98.55,0.91,0.12,4.0863,3.69,42.52,,,16,16,14605,16129,0,0,21,21,0,0,,69,17,659
,25-Apr-23,100,100,0.16,6318.48,144.11,,100,8.32,-116.67,0,100,100,100,100,5.57,1.07,5.1833,1.57,33.79,,,0,0,2116,2116,0,2,29,29,2,2,,83,12,1222
,26-Apr-23,100,99.48,0.49,4172.97,175.96,100,100,9.71,-116.61,0,90.65,100,100,100,6.21,1.53,5.7631,1.87,52.35,,,225,225,10476,11556,0,5,23,23,3,3,,73,18,1024
,27-Apr-23,98.93,95.44,0.92,8452.04,81.54,100,100,10.01,-116.53,0,93.81,100,100,98.21,1.45,0.25,4.1992,1.85,35.66,,,441,441,8827,9409,0,9,15,15,1,1,,56,9,975
,28-Apr-23,99.64,99.4,0.33,4437.97,315.9,100,100,8.98,-116.52,0,93.55,100,100,100,6.63,0.51,5.9636,1.63,54.85,,,81,81,22620,24180,0,6,28,28,2,2,,94,16,1835
CH_E_T1_HS_HPSC0201B_B,24-Apr-23,99.79,100,0.14,13961.84,301.37,100,100,8.16,-117.03,0,95.58,100,100,100,12.13,2.57,5.0947,0.81,30.18,,,100,100,12204,12769,0,1,34,34,1,1,,61,17,694
,25-Apr-23,99.86,99.18,1.56,5310.22,55.95,100,100,7.81,-116.72,0,100,100,100,98.82,5.33,4.96,6.9857,1.09,61.9,,,64,64,8281,8281,0,17,44,44,2,2,,85,10,1093
,26-Apr-23,99.52,98.03,0.33,5859.34,142.6,100,100,8.13,-115.59,0,95.62,100,100,100,7.03,5.11,3.9219,0.97,50.07,,,121,121,18209,19043,0,3,36,36,9,9,,79,7,922
,27-Apr-23,100,99.31,0,4464.02,238.94,100,,6.22,-116.17,0,98.14,100,100,98.85,5.21,13.82,8.3341,0.87,51.86,,,169,169,25438,25921,0,0,46,46,5,5,,87,8,800
,28-Apr-23,99.81,99.58,0.37,3188.75,143.59,94.12,100,6.57,-115.69,0,98.31,100,87.5,100,3.5,0.56,4.7105,0.89,62.1,,,272,289,13572,13806,0,3,35,35,7,8,,70,7,818
CH_E_T1_HS_HPSC0201C_C,24-Apr-23,100,100,0,11866.95,176.46,100,,10.6,-117.22,0,100,96,100,100,0.62,0.5,5.7037,0.37,24.18,,,1,1,5550,5550,0,0,24,25,1,1,,22,1,451
,25-Apr-23,100,99.5,0.09,17580.55,112.52,100,100,9.42,-117.05,0,97.47,100,100,100,0.57,0.89,9.1038,0.53,17.48,,,289,289,6083,6241,0,1,17,17,3,3,,11,4,1057
,26-Apr-23,99.88,98.65,0.52,4479.54,205.58,100,100,9.38,-116.76,0,102.86,100,100,100,0.4,0.07,6.7884,0.59,44.05,,,196,196,5184,5040,0,7,29,29,1,1,,21,8,1358
,27-Apr-23,99.88,100,0,6477.92,206.37,100,100,9.71,-116.05,0,99.82,100,100,100,1.33,0.63,5.2045,0.58,31.09,,,676,676,1677,1680,0,0,21,21,4,4,,18,8,1478
,28-Apr-23,100,99.9,0,17766.13,832.49,,,8.61,-116.12,0,94.83,100,100,100,1.14,0.1,6.7318,0.61,18.59,,,0,0,3135,3306,0,0,35,35,1,1,,30,5,968
CH_E_T1_HS_HPSC0203A_A,24-Apr-23,100,99.8,0.1,4801.34,365.15,92.96,100,9.82,-117.32,0,95,100,100,100,0.89,0.19,65.943,43.17,67.84,,,18480,19880,6156,6480,0,4,169,169,24,24,,10,146,3947
,25-Apr-23,99.92,99.94,0.06,2686.4,284.73,95.14,100,9.25,-117.25,0,94.64,100,97.92,100,0.33,0.17,58.9948,37.46,67.76,,,31328,32930,3021,3192,0,3,130,130,47,48,,6,120,4741
,26-Apr-23,100,99.86,0.02,5485.08,468.32,94.89,100,9.98,-117.12,0.79,94.74,100,100,100,0.45,0.11,56.7679,39.84,67.4,,,69420,73158,5544,5852,1,1,148,148,46,46,,7,127,4092
,27-Apr-23,100,99.8,0.11,8345.86,708.01,95.85,100,10.21,-117.24,0,100,100,100,100,0.38,0.16,56.9957,30.63,50.96,,,19596,20445,1024,1024,0,3,139,139,34,34,,7,128,2849
,28-Apr-23,99.91,99.9,0.07,2157.92,200.96,86.38,100,9.33,-116.77,0,83.51,100,100,100,0.3,0.17,57.0646,31.5,80.53,,,26144,30267,7857,9409,0,3,126,126,23,23,,6,126,4071
CH_E_T1_HS_HPSC0203B_B,24-Apr-23,99.88,99.68,0.38,3581.94,135.88,100,100,9.59,-116.97,0,94.74,100,100,100,0.48,0.51,48.6276,51.3,75,,,14884,14884,5544,5852,0,17,203,203,33,33,,10,190,4519
,25-Apr-23,100,99.64,0.17,3318.67,169.66,99.53,100,9.09,-117,0,84.13,100,100,100,0.43,0.47,50.1566,46.35,71.88,,,44310,44521,3339,3969,0,7,187,187,40,40,,14,167,4038
,26-Apr-23,99.96,100,0.05,5724.34,352,100,,10.76,-116.83,0.71,92.68,100,100,100,0.41,1.06,53.3946,46.55,67.81,,,961,961,1558,1681,1,2,161,161,40,40,,7,140,4116
,27-Apr-23,99.97,99.93,0.05,2633.63,154.64,100,100,8.69,-116.38,0,95.24,100,100,100,0.43,1.73,53.7097,43.69,75.64,,,1296,1296,440,462,0,3,212,212,27,27,,9,195,5682
,28-Apr-23,99.91,99.82,0.08,3384.62,156.22,98.36,100,8.97,-116.1,0,98,100,97.5,93.33,0.61,0.39,55.3258,47.86,78.83,,,14640,14884,2450,2500,0,3,228,228,39,40,,15,209,3874
CH_E_T1_HS_HPSC0203C_C,24-Apr-23,100,99.69,0,1231.43,130.29,100,100,9.59,-116.56,0,98.81,100,100,100,0.93,0.45,61.0526,46.64,87.69,,,1024,1024,6972,7056,0,0,167,167,7,7,,11,184,4501
,25-Apr-23,100,99.89,0.09,1871.58,127.19,96.47,100,8.73,-116.34,0,94.44,100,100,100,0.91,0.34,57.9171,43.7,88.01,,,6970,7225,2754,2916,0,4,98,98,12,12,,12,112,4604
,26-Apr-23,99.94,99.9,0.07,4113.18,190.85,100,100,9.87,-115.98,0,92.31,99.43,100,100,1.2,0.95,48.7906,44.01,62.91,,,961,961,624,676,0,2,175,176,7,7,,4,199,3073
,27-Apr-23,99.84,99.83,0.15,1174.65,95.23,95.24,100,9.3,-115.43,0,95.95,100,100,100,1.38,0.87,58.3018,37.45,86.69,,,1680,1764,5254,5476,0,7,138,138,4,4,,8,159,4534
,28-Apr-23,100,99.78,0.05,3067.7,151.43,97.73,100,8.96,-114.22,0,100,99.34,85.71,100,1.17,0.69,45.899,35.36,74.24,,,1892,1936,1369,1369,0,2,150,151,6,7,,5,176,3696
CH_E_T1_HS_HPSC0204A_A,24-Apr-23,99.85,100,0,5171.43,75.72,100,,7.78,-117.86,0,96,100,,100,0.53,15.29,1.453,0.21,27.34,,,169,169,5400,5625,0,0,16,16,0,0,,13,3,1149
,25-Apr-23,100,100,0.31,4894.88,111.71,96.83,100,8.37,-117.6,0,100,100,100,100,0.37,0.01,4.686,0.34,32.39,,,3843,3969,1296,1296,0,2,21,21,1,1,,21,3,649
,26-Apr-23,100,99.62,0.23,5669.77,128.95,100,100,7.8,-117.63,0,97.37,100,,100,0.84,8.45,1.9903,0.24,39.11,,,2601,2601,5624,5776,0,1,14,14,0,0,,16,1,431
,27-Apr-23,100,100,0,4022.46,104.97,92.59,,7.89,-117.61,0,100,100,,100,1.62,98.11,1.5571,0.2,46.92,,,675,729,3969,3969,0,0,8,8,0,0,,8,2,518
,28-Apr-23,99.23,98.57,0.49,3398.23,89.69,100,,7.68,-117.48,0,98.33,100,,100,0.36,5.84,1.1448,0.35,35.58,,,2916,2916,3540,3600,0,2,16,16,0,0,,13,4,408
CH_E_T1_HS_HPSC0204B_B,24-Apr-23,99.32,99.26,2.04,2688.4,33.18,96.15,100,7.16,-117.75,0,95.12,100,,100,0.06,0.03,1.3688,0.81,36.4,,,650,676,6396,6724,0,10,23,23,0,0,,17,7,491
,25-Apr-23,99.87,99.72,0,3479.42,186.58,99.17,,8.27,-117.52,0,100,100,,100,0.28,0.82,8.1399,1.07,54.43,,,14280,14400,1296,1296,0,0,14,14,0,0,,12,2,1344
,26-Apr-23,99.62,99.33,1.97,5114.54,72.51,97.73,100,8.06,-117.54,0,97.56,100,100,100,0.96,0,2.0453,0.2,38.61,,,1892,1936,6560,6724,0,6,10,10,1,1,,9,3,305
,27-Apr-23,99.49,98.84,1.38,4388.66,86.8,94.74,,7.85,-117.39,0,100,100,,100,7.02,0.94,1.1857,0.19,19.23,,,1368,1444,6084,6084,0,3,14,14,0,0,,14,3,218
,28-Apr-23,99.6,98.17,0.87,3195.75,88.06,100,,7.78,-117.34,0,98.53,100,,100,1.18,4.54,1.5367,0.17,33.61,,,2025,2025,4556,4624,0,3,11,11,0,0,,11,2,346
CH_E_T1_HS_HPSC0204C_C,24-Apr-23,99.94,99.83,0.29,3502.66,228.29,100,,9.82,-115.45,0,99.22,100,,100,0.41,0.32,27.0439,1.24,81.28,,,1225,1225,16512,16641,0,8,74,74,0,0,,74,9,2739
,25-Apr-23,99.69,99.68,0.2,3626.26,184.05,100,100,9.23,-115.47,3.7,78.46,99.21,,100,4.98,5.67,31.9929,1.76,87.22,,,3025,3025,13260,16900,1,4,126,127,0,0,,108,27,1989
,26-Apr-23,99.63,99.64,0.42,3178.47,136.09,91.67,100,9.38,-115.05,0,100,99.25,,100,1.86,0.33,27.2897,1.96,83.44,,,1188,1296,25600,25600,0,13,133,134,0,0,,115,25,3115
,27-Apr-23,99.71,99.06,0.35,5095.17,263.07,94.44,,9.58,-114.31,0,89.01,98.92,,100,0.8,0.6,26.0436,1.49,74.92,,,1224,1296,7371,8281,0,10,92,93,0,0,,87,16,2823
,28-Apr-23,99.73,99.59,0.54,3278.9,112.38,85.37,100,8.67,-113.64,0,96.81,93.1,,100,0.66,5.32,25.8539,1.32,81.74,,,1435,1681,34216,35344,0,16,27,29,0,0,,24,6,2964
CH_E_T1_HS_HPSC0205A_A,24-Apr-23,99.76,99.78,0.06,3716.73,184.01,0,100,9.1,-115.75,0,100.28,100,100,,0.61,0.25,35.4409,2.48,82,,,0,1,125315,124960,0,3,50,50,134,134,,,10,5257
,25-Apr-23,100,99.93,0.08,5097.36,200.15,,100,9.42,-115.34,0,100,98.92,98.92,,4.38,1.47,38.6937,3.02,75.88,,,0,0,32761,32761,0,3,92,93,184,186,,,19,3969
,26-Apr-23,99.89,99.84,0.13,4334,173.93,,100,8.69,-114.17,0,99,100,98.5,,6.05,1.4,34.3627,2.41,82.86,,,0,0,89698,90601,0,6,61,61,131,133,,,26,4604
,27-Apr-23,99.85,99.87,0.23,5810.95,304.23,,100,9.24,-114.46,0,99.05,100,100,,1.72,0.28,34.9591,3.36,70.6,,,0,0,43680,44100,0,10,55,55,115,115,,,16,4360
,28-Apr-23,99.79,99.89,0.3,9201.89,95.52,70.97,100,8.3,-113.47,0,99.56,100,100,,2.5,1.96,25.3359,2.47,51.28,,,682,961,51756,51984,0,7,91,91,188,188,,,22,2337
CH_E_T1_HS_HPSC0205B_B,24-Apr-23,99.88,99.58,0.75,3953.4,119.91,96.15,100,7.79,-116.85,0,99.31,100,100,,0.69,0.94,3.1003,0.69,38.35,,,2600,2704,20592,20736,0,9,37,37,43,43,,,7,1193
,25-Apr-23,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0
,26-Apr-23,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,0,0,0,0,,,0,0
,27-Apr-23,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,0,0,0,0,,,0,0
,28-Apr-23,100,100,0.27,4493.23,138.75,100,,7.3,-110.77,0,107.02,100,100,,1.42,8.59,4.8023,1.75,36.98,,,2025,2025,4026,3762,0,4,28,28,32,32,,,7,1505
CH_E_T1_HS_HPSC0205C_C,24-Apr-23,100,99.68,1.09,2585.45,102.91,89.8,100,8.1,-116.94,0,99.33,100,100,,4.97,0.3,3.7686,0.43,68.54,,,2156,2401,23250,23408,0,12,20,20,32,32,,,6,1100
,25-Apr-23,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0
,26-Apr-23,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,0,0,0,0,,,0,0
,27-Apr-23,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,0,0,0,0,,,0,0
,28-Apr-23,99.58,99.48,0.33,6063.8,100.81,86.21,100,8.5,-110.73,0,100,100,100,,0.75,8.33,4.1769,0.94,33.58,,,725,841,18632,18632,0,3,27,27,38,38,,,10,900
CH_E_T1_HS_HPSC0206A_A,24-Apr-23,99.9,99.93,0.08,3019.79,292.88,100,100,9.48,-117.5,0,99.01,100,100,100,2.13,0.03,34.7267,1.15,88.98,,,5476,5476,90298,91204,0,4,81,81,1,1,,92,10,5275
,25-Apr-23,99.92,99.89,0.05,2800.91,367.19,100,100,9.53,-116.59,0,82.8,100,100,99.02,0.37,0.15,33.6649,2.32,90.39,,,529,529,20540,24806,0,2,100,100,6,6,,102,15,4302
,26-Apr-23,100,99.7,0.18,3165.08,239.47,90,100,9.28,-116.4,0,99.99,100,100,100,0.55,0.51,35.5989,2.31,89.6,,,2295,2550,65016,65024,0,9,124,124,1,1,,114,29,4973
,27-Apr-23,100,99.84,0.13,3951.08,239.69,94.74,100,9.09,-116.47,0,98.92,100,100,100,0.65,0.13,35.7248,1.82,85.01,,,3078,3249,76172,77006,0,5,122,122,1,1,,118,13,3970
,28-Apr-23,100,99.56,0.28,2045.49,190.9,82,100,9.15,-116.2,0,98.15,100,100,100,0.33,0.08,34.7164,2.77,86.59,,,2050,2500,72086,73441,0,14,163,163,6,6,,176,12,5008
CH_E_T1_HS_HPSC0206B_B,24-Apr-23,100,100,0.69,7915.77,160.73,100,100,8.5,-114.59,0,98.85,100,,100,0.7,0,1.2062,0.14,10.47,,,900,900,7482,7569,0,2,8,8,0,0,,8,5,290
,25-Apr-23,100,100,0,9682.75,174.61,97.87,100,8.46,-114.51,0,140,100,100,100,2.48,7.15,8.1461,0.23,28.01,,,2162,2209,1764,1260,0,0,22,22,3,3,,22,3,1338
,26-Apr-23,100,95.5,1.31,4627.43,77.49,88.24,,8.75,-113.38,0,97.92,100,100,100,1.72,0.17,1.2326,0.14,31.59,,,270,306,2256,2304,0,6,8,8,5,5,,10,3,459
,27-Apr-23,100,100,0.48,13372.34,541.72,94.59,100,8.74,-111.31,25,100,100,100,96.55,44.34,10.99,9.0548,0.21,21.53,,,1330,1406,256,256,1,3,29,29,4,4,,29,4,628
,28-Apr-23,100,98.09,0,11864.09,1084.43,87.5,,7.74,-111.13,0,92.42,100,100,100,2.16,23.83,1.5577,0.14,8.54,,,224,256,4026,4356,0,0,18,18,4,4,,17,1,168
CH_E_T1_HS_HPSC0206C_C,24-Apr-23,100,99.67,0.57,4938.06,230.16,100,,8.61,-114.52,0,100,100,100,100,12.47,2.74,4.7392,0.46,42.64,,,1849,1849,4225,4225,0,3,12,12,3,3,,37,1,524
,25-Apr-23,100,99.82,0.4,11914.83,154.38,100,100,9.11,-113.81,0,100,100,100,100,0.51,0.56,7.6402,0.77,23.38,,,841,841,3600,3600,0,4,12,12,3,3,,20,4,1004
,26-Apr-23,99.63,99.69,0.34,5486.07,198.76,72.6,,8.94,-113.65,0,97.98,100,100,100,0.2,0.42,4.2962,0.56,57.73,,,4293,5913,9603,9801,0,6,32,32,2,2,,55,6,1775
,27-Apr-23,100,96.22,1.23,5635.4,108.24,96.51,100,9.07,-111.98,0,98.96,100,100,83.33,6.35,3.75,4.3396,0.45,49.44,,,7138,7396,9215,9312,0,22,17,17,3,3,,42,3,1789
,28-Apr-23,100,99.57,0.91,4863.18,204.39,88.46,100,8.01,-111.23,0,100,100,100,41.18,6.3,18.24,4.8127,0.56,55.48,,,2484,2808,23562,23562,0,9,13,13,2,2,,34,8,984
