"Short name",,"4G_ECGI","TA Sampls > 1.5 Km % [CDBH]","MV_RRC Setup Success Rate [CDBH]","ERAB Setup Success Rate [CDBH]","MV_PS Drop Call Rate % [CDBH]","MV_UL User Throughput_Kbps [CDBH]","MV_DL User Throughput_Kbps [CDBH]","MV_E-UTRAN Average CQI [CDBH]","MV_PS handover success rate [LTE Intra System] [CDBH]","MV_PS handover success rate [LTE Inter System] [CDBH]","MV_CSFB Redirection Success Rate [CDBH]","Paging record discarded At eNodeB [CDBH]","MV_Average number of used DL PRBs [CDBH]","MV_VoLTE ERAB Setup Success Rate [CBBH]","MV_VoLTE DCR [CBBH]","MV_VoLTE Packet Loss DL [CBBH]","MV_VoLTE Packet Loss UL [CBBH]","VoLTE SRVCC SR [CBBH]","MV_PUSCH SINR [CBBH]","MV_VoLTE IntraF HOSR Exec [CBBH]","MV_VoLTE InterF HOSR Exec [CBBH]","MV_VoLTE SRVCC Per Call Rate [CBBH]","UL RSSI","MV_4G Data Volume_GB","MV_VoLTE Traffic","VoLTE InterF HOSR Exec_Denom [CBBH]","VoLTE InterF HOSR Exec_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Denom [CBBH]","MV_Average number of used UL PRBs [CDBH]","PS handover success rate_NOM [LTE Intra System] [CDBH]","PS handover success rate_DENOM [LTE Intra System] [CDBH]","PS handover success rate_NOM [LTE Inter System] [CDBH]","PS handover success rate_DENOM [LTE Inter System] [CDBH]","VoLTE Packet Loss DL_NOM [CBBH]","VoLTE Packet Loss UL_NOM [CBBH]","MV_VoLTE IntraF HOSR Exec_Denom [CBBH]","MV_VoLTE IntraF HOSR Exec_Nom [CBBH]"
,"25 Feb 23","404-96-245175-1",56.85,100.00,100.00,0.66,2875.53,5725.88,7.06,98.18,80.21,100.00,0.00,26.81,100.00,0.00,0.18,0.10,,13.74,100.00,100.00,0.00,-119.82,7.0419,2.06,,,0.00,5.00,3.82,108.00,110.00,154.00,192.00,71.00,31.00,,
,"26 Feb 23","404-96-245175-1",28.33,100.00,100.00,0.00,3409.10,7487.45,7.84,100.00,98.42,0.00,0.00,18.83,100.00,0.00,0.00,0.18,,12.68,100.00,100.00,0.00,-119.67,5.0345,3.20,,,0.00,3.00,4.41,189.00,189.00,373.00,379.00,2.00,82.00,,
,"27 Feb 23","404-96-245175-1",64.25,100.00,100.00,0.00,,,7.91,100.00,98.71,0.00,0.00,17.99,,,,,,,,,,-119.42,2.7183,2.70,,,0.00,0.00,2.97,140.00,140.00,153.00,155.00,,,,
"HR_ZQ_F3_OM_NIAT75B_B","23 Feb 23","404-96-245175-2",72.28,99.87,99.70,0.71,1967.43,3845.32,7.94,91.04,85.38,100.00,0.00,43.05,100.00,0.00,0.52,0.23,,11.22,98.41,100.00,0.00,-119.10,15.7295,9.25,,,0.00,70.00,11.62,681.00,748.00,1314.00,1539.00,948.00,219.00,,
,"24 Feb 23","404-96-245175-2",75.15,99.77,100.00,0.42,2283.12,4469.29,7.38,92.90,95.05,0.00,0.00,40.04,100.00,0.00,1.30,0.93,,10.79,94.44,94.44,0.00,-118.97,14.5414,7.30,,,0.00,30.00,9.80,432.00,465.00,1095.00,1152.00,1829.00,803.00,,
,"25 Feb 23","404-96-245175-2",82.30,100.00,99.41,1.19,1793.03,3714.44,7.00,85.14,93.62,0.00,0.00,52.71,100.00,0.00,2.88,1.31,,9.74,100.00,100.00,0.00,-119.14,15.2280,5.08,,,0.00,22.00,9.66,441.00,518.00,1174.00,1254.00,3835.00,1088.00,,
,"26 Feb 23","404-96-245175-2",60.97,99.82,99.69,0.98,1778.45,5451.34,7.82,91.08,95.03,100.00,0.00,38.13,100.00,0.00,1.28,0.38,,11.68,96.23,100.00,0.00,-119.13,13.2645,8.11,,,0.00,26.00,9.53,337.00,370.00,1720.00,1810.00,2202.00,562.00,,
,"27 Feb 23","404-96-245175-2",66.53,98.83,100.00,0.00,,,7.45,85.35,89.06,0.00,0.00,46.28,100.00,0.00,0.34,0.98,,8.05,97.73,100.00,0.00,-118.96,9.4794,5.31,,,0.00,27.00,9.69,169.00,198.00,879.00,987.00,185.00,398.00,,
"HR_ZQ_F3_OM_NIAT75C_C","23 Feb 23","404-96-245175-3",82.13,100.00,100.00,0.20,2087.85,10458.94,7.55,99.28,91.00,100.00,0.00,18.51,91.67,0.00,0.16,0.38,,11.95,99.17,100.00,0.00,-118.30,6.0211,5.14,,,0.00,11.00,2.60,137.00,138.00,91.00,100.00,163.00,276.00,,
,"24 Feb 23","404-96-245175-3",83.32,100.00,98.91,0.46,2385.79,7871.01,7.73,100.00,98.85,100.00,0.00,17.64,100.00,0.00,0.06,0.06,,12.84,100.00,100.00,0.00,-119.15,4.6863,4.09,,,0.00,17.00,14.38,240.00,240.00,344.00,348.00,43.00,37.00,,
,"25 Feb 23","404-96-245175-3",87.61,100.00,100.00,0.15,2352.71,6953.07,8.18,98.70,96.45,0.00,0.00,25.49,100.00,0.00,0.14,0.15,,10.86,98.97,100.00,0.00,-119.38,4.8726,3.71,,,0.00,8.00,4.12,304.00,308.00,407.00,422.00,122.00,96.00,,
,"26 Feb 23","404-96-245175-3",89.50,99.18,100.00,0.17,3537.78,8503.14,8.31,99.68,99.15,0.00,0.00,16.14,100.00,0.00,0.04,0.14,,12.71,95.92,100.00,0.00,-119.10,4.9180,3.88,,,0.00,9.00,4.50,308.00,309.00,465.00,469.00,50.00,133.00,,
,"27 Feb 23","404-96-245175-3",,100.00,100.00,0.00,,,8.27,100.00,98.23,0.00,0.00,14.51,100.00,0.00,0.06,0.16,,12.24,100.00,100.00,0.00,-118.83,2.1715,5.15,,,0.00,5.00,3.96,214.00,214.00,222.00,226.00,55.00,152.00,,
"HR_ZQ_F3_OM_NIMA86A_A","23 Feb 23","404-96-246186-1",28.11,99.59,100.00,1.13,1875.36,4941.76,7.51,96.72,83.64,0.00,0.00,49.50,100.00,0.00,0.33,0.22,,6.99,100.00,100.00,0.00,-116.51,7.8674,3.43,,,0.00,4.00,7.75,59.00,61.00,409.00,489.00,159.00,158.00,,
,"24 Feb 23","404-96-246186-1",58.65,100.00,100.00,0.99,2691.11,5565.44,7.54,98.66,69.46,100.00,0.00,32.88,100.00,0.00,0.16,0.73,,7.96,100.00,100.00,0.00,-116.42,7.8002,4.89,,,0.00,27.00,6.36,147.00,149.00,373.00,537.00,187.00,556.00,,
,"25 Feb 23","404-96-246186-1",33.85,100.00,100.00,0.47,1917.81,6067.87,8.05,98.77,96.86,100.00,0.00,31.82,100.00,0.00,0.19,0.26,,9.27,100.00,100.00,0.00,-116.15,7.2301,3.65,,,0.00,5.00,7.16,160.00,162.00,556.00,574.00,68.00,188.00,,
,"26 Feb 23","404-96-246186-1",29.94,100.00,99.77,0.20,2326.68,7281.94,8.30,96.08,97.39,0.00,0.00,25.03,100.00,0.00,0.06,0.34,,6.32,96.55,100.00,0.00,-116.04,6.8091,4.78,,,0.00,14.00,7.23,196.00,204.00,598.00,614.00,71.00,308.00,,
,"27 Feb 23","404-96-246186-1",40.68,100.00,100.00,0.74,,,7.96,97.40,97.56,0.00,0.00,28.90,100.00,0.00,0.06,0.37,,8.74,,,0.00,-115.31,4.0559,4.60,,,0.00,9.00,12.37,187.00,192.00,479.00,491.00,67.00,263.00,,
"HR_ZQ_F3_OM_NIMA86B_B","23 Feb 23","404-96-246186-2",91.97,99.77,98.70,0.53,1821.75,2520.56,6.42,98.13,97.43,100.00,0.00,53.90,100.00,0.00,0.66,1.36,,8.98,98.93,100.00,0.00,-112.90,12.3321,15.28,,,0.00,47.00,13.47,1050.00,1070.00,1402.00,1439.00,1485.00,2667.00,,
,"24 Feb 23","404-96-246186-2",79.90,99.40,98.51,0.47,1622.48,2488.59,6.16,98.43,94.42,0.00,0.00,49.21,100.00,1.47,0.48,1.70,,7.98,98.86,100.00,0.00,-112.64,12.1580,14.01,,,0.00,67.00,11.07,565.00,574.00,1082.00,1146.00,836.00,1980.00,,
,"25 Feb 23","404-96-246186-2",93.81,98.42,98.69,1.20,1740.04,3677.44,6.21,97.88,79.71,0.00,0.00,41.33,100.00,2.86,0.37,1.84,,8.05,96.52,94.12,0.00,-112.05,9.4653,10.62,,,0.00,40.00,7.54,277.00,283.00,444.00,557.00,596.00,2088.00,,
,"26 Feb 23","404-96-246186-2",89.68,98.79,99.73,0.73,2422.71,3329.79,6.81,98.47,97.71,0.00,0.00,33.04,100.00,0.00,0.12,0.44,,7.67,100.00,100.00,0.00,-111.71,7.9985,9.21,,,0.00,37.00,9.16,385.00,391.00,809.00,828.00,195.00,422.00,,
,"27 Feb 23","404-96-246186-2",78.95,98.50,98.81,0.15,,,6.56,99.19,93.49,0.00,0.00,43.44,97.87,0.00,,,,,97.81,100.00,0.00,-110.65,4.7481,8.49,,,0.00,50.00,9.43,366.00,369.00,704.00,753.00,,,,
"HR_ZQ_F3_OM_NIMA86C_C","23 Feb 23","404-96-246186-3",90.48,98.61,94.62,0.43,1825.78,6610.57,6.84,92.86,100.00,0.00,0.00,11.35,100.00,0.00,0.74,2.10,,6.93,96.59,100.00,0.00,-110.89,1.7698,3.44,,,0.00,8.00,2.77,325.00,350.00,119.00,119.00,318.00,576.00,,
,"24 Feb 23","404-96-246186-3",85.03,98.25,100.00,0.24,1792.54,2319.65,5.19,96.99,79.81,0.00,0.00,16.75,100.00,0.00,0.16,2.60,,6.17,98.82,100.00,0.00,-110.81,1.4396,3.08,,,0.00,12.00,3.33,258.00,266.00,83.00,104.00,87.00,653.00,,
,"25 Feb 23","404-96-246186-3",92.32,100.00,83.82,0.49,2890.72,4033.55,5.61,95.49,98.51,0.00,0.00,21.32,100.00,0.00,0.78,0.33,,6.68,87.88,100.00,0.00,-110.55,1.9415,3.52,,,0.00,13.00,3.06,275.00,288.00,66.00,67.00,480.00,114.00,,
,"26 Feb 23","404-96-246186-3",85.84,98.57,95.90,0.00,1854.86,3373.17,5.74,96.53,98.95,0.00,0.00,19.18,100.00,0.00,0.20,0.67,,7.25,94.29,100.00,0.00,-110.61,1.9972,2.76,,,0.00,11.00,3.67,195.00,202.00,94.00,95.00,105.00,214.00,,
,"27 Feb 23","404-96-246186-3",,96.88,,0.15,,,,95.03,88.89,0.00,,14.23,100.00,0.00,1.69,2.28,,6.18,,,0.00,-109.66,0.9232,2.97,,,0.00,9.00,2.84,153.00,161.00,48.00,54.00,851.00,725.00,,
"HR_ZQ_F3_OM_NINA70A_A","23 Feb 23","404-96-905470-1",36.07,99.86,99.29,0.77,2002.89,8274.21,8.70,97.85,98.74,100.00,0.00,33.48,100.00,0.00,0.04,2.03,,8.98,100.00,100.00,0.00,-119.44,18.5406,9.17,,,0.00,14.00,9.35,456.00,466.00,236.00,239.00,94.00,3209.00,,
,"24 Feb 23","404-96-905470-1",28.36,100.00,100.00,0.38,2288.58,8702.94,8.66,98.28,99.64,0.00,0.00,30.66,100.00,0.00,0.21,0.43,,5.86,100.00,97.67,0.00,-119.55,18.7502,6.66,,,0.00,45.00,8.31,285.00,290.00,275.00,276.00,226.00,415.00,,
,"25 Feb 23","404-96-905470-1",33.44,99.66,99.25,2.88,2595.63,7766.59,8.54,96.46,96.77,0.00,0.00,35.85,97.56,3.45,0.13,0.87,,5.18,94.87,98.18,0.00,-119.48,16.2554,5.71,,,0.00,44.00,14.16,109.00,113.00,120.00,124.00,172.00,560.00,,
,"26 Feb 23","404-96-905470-1",24.44,100.00,99.83,0.20,2167.08,9181.76,8.92,97.97,98.66,0.00,0.00,32.73,100.00,0.00,0.02,0.92,,6.08,100.00,100.00,0.00,-119.35,19.0443,6.19,,,0.00,31.00,13.76,145.00,148.00,147.00,149.00,60.00,1828.00,,
,"27 Feb 23","404-96-905470-1",26.29,100.00,99.93,0.54,,,9.11,98.10,81.51,100.00,0.00,34.88,100.00,0.00,0.02,0.33,,8.15,100.00,100.00,0.00,-119.31,11.0293,5.35,,,0.00,14.00,14.88,103.00,105.00,194.00,238.00,10.00,279.00,,
"HR_ZQ_F3_OM_NINA70B_B","23 Feb 23","404-96-905470-2",28.98,99.49,99.84,0.00,2419.50,7756.41,7.84,99.00,96.46,0.00,0.00,18.39,100.00,16.67,0.09,0.54,,9.39,95.45,83.67,0.00,-118.58,4.5986,2.03,,,0.00,25.00,5.28,99.00,100.00,245.00,254.00,36.00,118.00,,
,"24 Feb 23","404-96-905470-2",19.72,100.00,100.00,0.28,2063.14,14516.53,8.68,99.07,97.69,0.00,0.00,14.44,100.00,0.00,0.00,0.19,,7.03,100.00,100.00,0.00,-118.65,4.6794,1.79,,,0.00,3.00,3.63,106.00,107.00,380.00,389.00,1.00,74.00,,
,"25 Feb 23","404-96-905470-2",54.95,100.00,100.00,0.67,2143.27,9392.66,8.10,98.99,91.67,100.00,0.00,16.85,100.00,0.00,0.11,0.33,,8.30,100.00,96.77,0.00,-118.55,5.0825,1.67,,,0.00,17.00,4.42,98.00,99.00,198.00,216.00,21.00,56.00,,
,"26 Feb 23","404-96-905470-2",63.39,99.23,99.17,0.00,1753.07,11897.92,8.27,99.29,99.61,0.00,0.00,12.45,100.00,0.00,0.21,0.50,,7.27,100.00,98.85,0.00,-118.55,4.8354,2.09,,,0.00,21.00,2.51,139.00,140.00,257.00,258.00,56.00,148.00,,
,"27 Feb 23","404-96-905470-2",20.89,99.86,99.81,0.07,,,8.91,100.00,76.38,0.00,0.00,21.90,100.00,7.14,0.12,1.44,,6.76,92.86,89.58,0.00,-118.56,4.1861,1.91,,,0.00,22.00,7.50,82.00,82.00,346.00,453.00,45.00,227.00,,
"HR_ZQ_F3_OM_NINA70C_C","23 Feb 23","404-96-905470-3",84.72,99.49,98.22,0.00,1794.30,8127.78,7.87,98.20,97.86,0.00,0.00,24.15,100.00,0.00,0.63,7.68,,5.74,100.00,85.71,0.00,-119.12,6.1912,5.78,,,0.00,10.00,5.77,218.00,222.00,458.00,468.00,532.00,5673.00,,
,"24 Feb 23","404-96-905470-3",92.59,100.00,99.60,0.18,1652.87,6988.80,7.21,99.67,91.29,0.00,0.00,18.94,100.00,3.57,0.60,10.83,,8.72,100.00,84.44,0.00,-119.16,5.1673,3.36,,,0.00,40.00,4.67,300.00,301.00,566.00,620.00,390.00,3837.00,,
,"25 Feb 23","404-96-905470-3",90.72,98.94,99.68,0.65,2828.50,5122.92,6.68,99.14,89.42,0.00,0.00,28.09,100.00,0.00,0.54,13.20,,8.26,100.00,98.11,0.00,-119.05,6.0756,3.52,,,0.00,32.00,7.85,231.00,233.00,372.00,416.00,272.00,4582.00,,
,"26 Feb 23","404-96-905470-3",89.12,100.00,100.00,0.24,1844.56,9430.29,7.46,97.46,97.74,0.00,0.00,18.19,100.00,0.00,0.82,6.25,,9.70,100.00,95.83,0.00,-119.07,6.2048,3.49,,,0.00,46.00,4.86,307.00,315.00,563.00,576.00,542.00,2506.00,,
,"27 Feb 23","404-96-905470-3",93.90,100.00,100.00,0.42,,,7.74,98.28,82.80,100.00,0.00,29.80,100.00,6.25,0.23,0.66,,8.16,100.00,96.15,0.00,-119.05,4.2082,3.63,,,0.00,48.00,5.10,114.00,116.00,207.00,250.00,141.00,299.00,,
"HR_ZQ_F3_OM_NRBD15A_A","23 Feb 23","404-96-905915-1",25.05,100.00,100.00,0.00,1629.07,8141.04,5.84,93.75,96.33,0.00,0.00,15.75,100.00,0.00,0.00,0.19,,11.05,100.00,100.00,0.00,-119.82,2.7868,0.34,,,0.00,16.00,3.29,15.00,16.00,367.00,381.00,0.00,6.00,,
,"24 Feb 23","404-96-905915-1",68.76,98.92,100.00,0.00,2681.07,9198.27,6.81,98.65,98.76,100.00,0.00,12.07,100.00,0.00,0.03,0.11,,12.79,100.00,100.00,0.00,-119.78,1.5803,0.67,,,0.00,6.00,2.55,73.00,74.00,476.00,482.00,15.00,50.00,,
,"25 Feb 23","404-96-905915-1",61.33,100.00,100.00,0.00,2145.75,6441.22,6.34,100.00,95.93,0.00,0.00,9.87,100.00,0.00,0.00,0.31,,11.74,100.00,100.00,0.00,-119.74,0.9565,0.27,,,0.00,10.00,1.85,11.00,11.00,118.00,123.00,0.00,8.00,,
,"26 Feb 23","404-96-905915-1",66.00,100.00,100.00,2.06,1953.45,9014.90,7.20,100.00,97.27,0.00,0.00,11.78,100.00,0.00,0.00,0.62,,12.70,100.00,100.00,0.00,-119.84,1.8009,0.44,,,0.00,9.00,2.62,53.00,53.00,392.00,403.00,0.00,64.00,,
,"27 Feb 23","404-96-905915-1",48.16,99.36,100.00,1.04,,,6.32,100.00,98.28,0.00,0.00,12.22,50.00,0.00,,,,,,,0.00,-119.86,0.8926,0.42,,,0.00,1.00,2.82,64.00,64.00,457.00,465.00,,,,
"HR_ZQ_F3_OM_NRBD15B_B","23 Feb 23","404-96-905915-2",22.53,100.00,100.00,0.00,2009.27,8537.24,8.06,97.67,98.43,0.00,0.00,17.23,100.00,0.00,0.02,0.13,,13.46,100.00,100.00,0.00,-119.54,3.6161,1.36,,,0.00,3.00,4.17,42.00,43.00,566.00,575.00,6.00,33.00,,
,"24 Feb 23","404-96-905915-2",9.52,100.00,98.71,0.00,2755.47,13137.43,7.77,98.18,100.00,0.00,0.00,16.86,100.00,12.50,0.00,0.10,,11.02,90.91,100.00,0.00,-119.62,3.6424,0.79,,,0.00,7.00,2.37,54.00,55.00,229.00,229.00,1.00,11.00,,
,"25 Feb 23","404-96-905915-2",17.19,100.00,100.00,0.00,3299.93,10609.33,7.82,91.04,83.40,0.00,0.00,24.63,100.00,0.00,0.26,0.20,,12.70,92.31,100.00,0.00,-119.58,3.4078,0.89,,,0.00,10.00,3.64,61.00,67.00,442.00,530.00,55.00,21.00,,
,"26 Feb 23","404-96-905915-2",14.92,100.00,100.00,0.00,2726.76,13797.60,7.85,92.45,96.39,0.00,0.00,18.35,100.00,0.00,0.01,0.05,,11.92,100.00,100.00,0.00,-119.59,4.1353,1.37,,,0.00,16.00,3.23,49.00,53.00,454.00,471.00,2.00,7.00,,
,"27 Feb 23","404-96-905915-2",8.31,100.00,100.00,0.00,,,8.14,98.11,99.07,0.00,0.00,15.88,100.00,0.00,0.12,0.45,,11.67,100.00,100.00,0.00,-119.69,2.3495,1.08,,,0.00,8.00,3.49,52.00,53.00,852.00,860.00,4.00,9.00,,
"HR_ZQ_F3_OM_NRBD15C_C","23 Feb 23","404-96-905915-3",1.29,99.88,99.87,0.35,1892.79,4292.38,7.87,85.37,92.75,100.00,0.00,63.13,100.00,0.00,0.02,0.31,,9.98,100.00,100.00,0.00,-119.77,29.4907,5.25,,,0.00,81.00,20.75,105.00,123.00,4053.00,4370.00,18.00,197.00,,
,"24 Feb 23","404-96-905915-3",0.72,99.90,99.95,0.24,1890.52,4222.32,7.69,97.09,99.56,0.00,0.00,69.13,100.00,0.00,0.06,0.18,,11.06,83.33,100.00,0.00,-119.87,29.3173,4.09,,,0.00,36.00,16.44,100.00,103.00,2960.00,2973.00,54.00,73.00,,
,"25 Feb 23","404-96-905915-3",2.56,99.88,99.87,0.25,1647.71,6882.38,7.74,96.25,96.12,100.00,0.00,56.38,100.00,0.00,0.04,0.10,,12.03,100.00,100.00,0.00,-119.86,22.9832,4.35,,,0.00,40.00,10.28,154.00,160.00,2156.00,2243.00,30.00,39.00,,
,"26 Feb 23","404-96-905915-3",1.95,100.00,100.00,0.36,2399.86,5426.07,7.71,94.81,93.17,100.00,0.00,46.09,100.00,0.00,0.03,0.36,,9.79,100.00,100.00,0.00,-119.88,22.9227,4.48,,,0.00,52.00,10.77,73.00,77.00,2783.00,2987.00,19.00,161.00,,
,"27 Feb 23","404-96-905915-3",0.35,100.00,100.00,0.00,1797.24,19431.84,8.19,92.31,100.00,0.00,0.00,23.02,100.00,0.00,0.22,0.14,,9.81,100.00,100.00,0.00,-119.84,15.1104,5.34,,,0.00,120.00,3.75,12.00,13.00,882.00,882.00,143.00,53.00,,
"HR_ZQ_F3_OM_PADL66A_A","23 Feb 23","404-96-246466-1",12.94,100.00,100.00,1.85,2334.81,3880.76,5.62,98.06,99.06,0.00,0.00,30.39,100.00,0.00,0.18,0.11,,12.13,98.08,100.00,0.00,-119.54,6.5145,4.13,,,0.00,19.00,5.08,304.00,310.00,735.00,742.00,223.00,98.00,,
,"24 Feb 23","404-96-246466-1",17.37,100.00,98.86,0.51,1773.39,4349.07,5.58,97.58,100.00,0.00,0.00,41.00,100.00,0.00,0.26,0.16,,10.30,100.00,100.00,0.00,-119.48,6.4244,2.41,,,0.00,7.00,4.51,121.00,124.00,189.00,189.00,174.00,66.00,,
,"25 Feb 23","404-96-246466-1",29.43,100.00,100.00,1.78,1851.29,6813.48,6.46,98.46,96.28,100.00,0.00,30.89,100.00,0.00,0.13,0.12,,11.94,100.00,100.00,0.00,-119.59,7.0244,3.49,,,0.00,11.00,4.40,447.00,454.00,362.00,376.00,100.00,83.00,,
,"26 Feb 23","404-96-246466-1",19.69,100.00,100.00,1.50,7300.56,4529.48,5.67,97.49,99.26,0.00,0.00,32.25,100.00,14.29,0.03,0.14,,13.33,93.10,100.00,0.00,-119.51,7.9126,2.31,,,0.00,4.00,13.98,311.00,319.00,537.00,541.00,14.00,42.00,,
,"27 Feb 23","404-96-246466-1",31.50,100.00,100.00,0.00,,,5.69,100.00,90.32,0.00,0.00,40.89,100.00,0.00,0.36,0.10,,12.20,96.55,100.00,0.00,-119.53,4.5433,2.96,,,0.00,17.00,9.76,73.00,73.00,56.00,62.00,299.00,52.00,,
"HR_ZQ_F3_OM_PADL66B_B","23 Feb 23","404-96-246466-2",63.58,100.00,100.00,0.00,8804.99,8392.98,7.22,100.00,100.00,0.00,0.00,14.21,,0.00,0.00,0.05,,12.87,100.00,100.00,,-119.34,1.6350,0.68,,,0.00,0.00,3.37,129.00,129.00,96.00,96.00,0.00,5.00,,
,"24 Feb 23","404-96-246466-2",58.26,99.50,100.00,1.79,2550.10,7791.44,6.49,98.66,99.07,0.00,0.00,14.51,100.00,0.00,0.00,0.05,,13.51,96.30,,0.00,-119.24,2.3796,1.08,,,0.00,7.00,2.60,221.00,224.00,214.00,216.00,1.00,10.00,,
,"25 Feb 23","404-96-246466-2",41.97,100.00,100.00,0.00,5545.52,6541.43,6.40,100.00,90.70,0.00,0.00,21.02,100.00,0.00,0.27,0.01,,13.37,100.00,100.00,0.00,-119.33,2.7399,0.91,,,0.00,9.00,2.84,129.00,129.00,78.00,86.00,52.00,1.00,,
,"26 Feb 23","404-96-246466-2",25.38,100.00,100.00,0.00,1912.35,6707.52,6.36,98.53,92.31,0.00,0.00,18.25,100.00,0.00,0.00,0.01,,13.25,93.75,100.00,0.00,-119.29,2.1847,0.92,,,0.00,5.00,1.76,67.00,68.00,12.00,13.00,0.00,4.00,,
,"27 Feb 23","404-96-246466-2",,100.00,,0.00,,,6.25,100.00,88.89,0.00,0.00,9.65,100.00,,0.00,0.00,,14.52,100.00,,0.00,-119.32,0.7746,0.45,,,0.00,1.00,1.60,16.00,16.00,8.00,9.00,0.00,0.00,,
"HR_ZQ_F3_OM_PADL66C_C","23 Feb 23","404-96-246466-3",9.35,97.83,100.00,0.00,2094.54,5168.90,6.39,99.44,95.14,0.00,0.00,41.19,100.00,0.00,0.12,0.07,,11.86,100.00,100.00,0.00,-119.80,9.1889,4.00,,,0.00,23.00,4.57,177.00,178.00,137.00,144.00,90.00,38.00,,
,"24 Feb 23","404-96-246466-3",10.55,99.21,100.00,1.32,11359.43,8710.87,6.92,98.08,98.28,0.00,0.00,33.56,100.00,0.00,0.21,0.12,,9.11,100.00,100.00,0.00,-119.79,13.0383,2.97,,,0.00,16.00,15.99,409.00,417.00,171.00,174.00,108.00,39.00,,
,"25 Feb 23","404-96-246466-3",3.63,100.00,99.37,0.68,2264.11,5741.78,6.30,98.05,97.30,0.00,0.00,30.78,100.00,0.00,0.11,0.17,,11.79,100.00,100.00,0.00,-119.77,10.2962,5.68,,,0.00,17.00,4.68,151.00,154.00,288.00,296.00,160.00,192.00,,
,"26 Feb 23","404-96-246466-3",5.27,100.00,100.00,0.49,2331.97,8091.60,7.00,98.13,97.14,0.00,0.00,30.18,100.00,0.00,0.10,0.20,,10.41,100.00,100.00,0.00,-119.75,12.3221,4.85,,,0.00,30.00,5.11,105.00,107.00,272.00,280.00,108.00,149.00,,
,"27 Feb 23","404-96-246466-3",5.56,99.54,100.00,0.00,,,6.47,99.34,96.62,0.00,0.00,33.22,100.00,0.00,0.03,0.29,,9.31,98.78,100.00,0.00,-119.73,7.0734,5.39,,,0.00,5.00,7.88,151.00,152.00,143.00,148.00,31.00,177.00,,
"HR_ZQ_F3_OM_PARW66A_A","23 Feb 23","404-96-905766-1",50.44,100.00,99.61,0.44,2246.43,13441.10,10.26,98.53,98.86,100.00,0.00,16.65,100.00,0.00,0.08,0.14,,8.15,100.00,98.28,0.00,-119.40,9.9039,4.32,,,0.00,17.00,6.15,67.00,68.00,432.00,437.00,80.00,101.00,,
,"24 Feb 23","404-96-905766-1",47.30,100.00,100.00,0.00,2249.84,13017.23,10.20,97.73,97.85,0.00,0.00,20.99,100.00,0.00,0.01,0.19,,7.45,88.89,100.00,0.00,-119.42,10.6241,3.23,,,0.00,10.00,9.11,86.00,88.00,546.00,558.00,6.00,72.00,,
,"25 Feb 23","404-96-905766-1",45.64,100.00,100.00,0.00,2812.27,12466.54,10.24,94.67,95.61,0.00,0.00,25.08,100.00,0.00,0.00,0.09,,10.06,100.00,100.00,0.00,-119.42,10.6911,3.51,,,0.00,21.00,6.96,71.00,75.00,457.00,478.00,5.00,71.00,,
,"26 Feb 23","404-96-905766-1",51.91,100.00,100.00,0.26,2444.52,5374.10,9.63,98.61,98.71,0.00,0.00,21.17,100.00,0.00,0.04,0.09,,8.64,100.00,100.00,0.00,-119.43,11.0846,5.06,,,0.00,26.00,6.57,71.00,72.00,537.00,544.00,44.00,78.00,,
,"27 Feb 23","404-96-905766-1",45.73,100.00,100.00,0.00,,,10.39,96.08,97.08,0.00,0.00,16.84,100.00,0.00,0.03,1.96,,7.51,100.00,100.00,0.00,-119.41,5.2257,4.12,,,0.00,35.00,6.41,49.00,51.00,332.00,342.00,27.00,1140.00,,
"HR_ZQ_F3_OM_PARW66B_B","23 Feb 23","404-96-905766-2",41.35,100.00,100.00,0.15,1910.19,9623.29,8.19,98.43,98.96,100.00,0.00,24.72,100.00,0.00,0.21,4.95,,5.49,100.00,88.89,0.00,-118.76,13.1771,7.06,,,0.00,23.00,4.85,125.00,127.00,664.00,671.00,253.00,4635.00,,
,"24 Feb 23","404-96-905766-2",39.71,99.56,99.74,0.00,1731.62,11009.17,8.81,98.06,99.57,0.00,0.00,18.22,100.00,0.00,0.01,0.53,,8.46,100.00,97.22,0.00,-118.74,10.5288,5.85,,,0.00,20.00,4.62,101.00,103.00,468.00,470.00,9.00,433.00,,
,"25 Feb 23","404-96-905766-2",36.38,99.59,98.73,0.24,2732.92,8387.99,8.47,97.44,99.17,0.00,0.00,20.65,100.00,0.00,0.07,0.29,,7.87,93.33,100.00,0.00,-118.79,9.7063,4.91,,,0.00,26.00,6.63,76.00,78.00,719.00,725.00,75.00,221.00,,
,"26 Feb 23","404-96-905766-2",44.65,100.00,99.06,0.38,1992.13,6094.76,8.20,98.44,98.47,0.00,0.00,40.37,100.00,0.00,0.02,0.58,,7.43,100.00,100.00,0.00,-118.81,13.5368,8.10,,,0.00,32.00,7.64,126.00,128.00,515.00,523.00,28.00,734.00,,
,"27 Feb 23","404-96-905766-2",38.35,99.75,100.00,0.27,1847.84,5878.36,7.86,98.71,99.47,100.00,,31.98,100.00,0.00,0.13,0.42,,10.15,,,0.00,-118.83,5.5832,10.21,,,0.00,33.00,9.13,153.00,155.00,567.00,570.00,311.00,737.00,,
