"Short name",,"4G_ECGI","TA Sampls > 1.5 Km % [CDBH]","MV_RRC Setup Success Rate [CDBH]","ERAB Setup Success Rate [CDBH]","MV_PS Drop Call Rate % [CDBH]","MV_UL User Throughput_Kbps [CDBH]","MV_DL User Throughput_Kbps [CDBH]","MV_E-UTRAN Average CQI [CDBH]","MV_PS handover success rate [LTE Intra System] [CDBH]","MV_PS handover success rate [LTE Inter System] [CDBH]","MV_CSFB Redirection Success Rate [CDBH]","Paging record discarded At eNodeB [CDBH]","MV_Average number of used DL PRBs [CDBH]","MV_VoLTE ERAB Setup Success Rate [CBBH]","MV_VoLTE DCR [CBBH]","MV_VoLTE Packet Loss DL [CBBH]","MV_VoLTE Packet Loss UL [CBBH]","VoLTE SRVCC SR [CBBH]","MV_PUSCH SINR [CBBH]","MV_VoLTE IntraF HOSR Exec [CBBH]","MV_VoLTE InterF HOSR Exec [CBBH]","MV_VoLTE SRVCC Per Call Rate [CBBH]","UL RSSI","MV_4G Data Volume_GB","MV_VoLTE Traffic","VoLTE InterF HOSR Exec_Denom [CBBH]","VoLTE InterF HOSR Exec_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Denom [CBBH]","MV_Average number of used UL PRBs [CDBH]","PS handover success rate_NOM [LTE Intra System] [CDBH]","PS handover success rate_DENOM [LTE Intra System] [CDBH]","PS handover success rate_NOM [LTE Inter System] [CDBH]","PS handover success rate_DENOM [LTE Inter System] [CDBH]","VoLTE Packet Loss DL_NOM [CBBH]","VoLTE Packet Loss UL_NOM [CBBH]","MV_VoLTE IntraF HOSR Exec_Denom [CBBH]","MV_VoLTE IntraF HOSR Exec_Nom [CBBH]"
"HR_ZQ_T2_OM_BAHO92A_A","17 Feb 23","404-96-235792-1",73.78,99.70,100.00,0.00,504.41,6592.49,7.35,98.65,98.46,100.00,0.00,39.68,100.00,25.00,1.07,1.17,,7.73,100.00,99.26,0.00,-114.45,23.5783,0.30,,,0.00,41.00,16.58,220.00,223.00,64.00,65.00,71.00,41.00,,
,"18 Feb 23","404-96-235792-1",54.82,99.51,99.67,0.33,533.54,5589.31,6.22,98.64,100.00,0.00,0.00,40.01,100.00,0.00,1.10,1.01,,6.17,100.00,100.00,0.00,-113.64,22.1591,0.35,,,0.00,48.00,18.82,218.00,221.00,105.00,105.00,81.00,54.00,,
,"19 Feb 23","404-96-235792-1",66.85,100.00,99.18,0.47,1235.79,7029.10,7.00,97.75,100.00,0.00,0.00,36.31,100.00,0.00,1.10,1.81,,8.01,100.00,100.00,0.00,-112.94,19.9565,0.33,,,0.00,31.00,27.95,174.00,178.00,75.00,75.00,65.00,67.00,,
,"20 Feb 23","404-96-235792-1",74.31,99.60,99.51,0.44,724.72,4751.18,6.49,99.21,100.00,0.00,0.00,40.18,100.00,,0.55,1.37,,6.32,100.00,100.00,0.00,-111.47,16.8547,0.27,,,0.00,24.00,19.81,125.00,126.00,56.00,56.00,11.00,17.00,,
,"21 Feb 23","404-96-235792-1",67.42,99.08,98.66,0.00,552.46,9577.06,7.47,97.19,98.75,100.00,0.00,26.03,100.00,0.00,0.39,1.32,,5.03,100.00,98.29,0.00,-111.54,12.9629,0.19,,,0.00,10.00,15.68,242.00,249.00,79.00,80.00,17.00,66.00,,
"HR_ZQ_T2_OM_BAHO92B_B","17 Feb 23","404-96-235792-2",18.63,100.00,99.54,0.23,485.35,9266.02,10.15,98.58,99.22,100.00,0.00,56.02,99.25,0.00,0.12,0.41,,5.62,100.00,100.00,0.00,-112.32,60.0409,2.18,,,0.00,135.00,50.15,416.00,422.00,254.00,256.00,56.00,144.00,,
,"18 Feb 23","404-96-235792-2",17.38,99.93,99.88,0.15,591.07,25451.69,10.92,99.82,98.90,0.00,0.00,41.10,100.00,0.00,0.24,0.62,,6.28,100.00,100.00,0.00,-112.39,78.9157,2.61,,,0.00,116.00,38.91,540.00,541.00,269.00,272.00,99.00,178.00,,
,"19 Feb 23","404-96-235792-2",16.13,99.87,99.84,0.21,645.38,13173.04,10.86,99.39,99.67,0.00,0.00,57.63,100.00,2.38,0.09,0.53,,6.54,100.00,99.83,0.00,-112.96,100.8860,4.47,,,0.00,367.00,48.06,491.00,494.00,304.00,305.00,44.00,145.00,,
,"20 Feb 23","404-96-235792-2",23.99,99.81,99.86,0.19,558.22,18047.32,10.74,99.57,100.00,100.00,0.00,37.51,100.00,0.00,0.05,0.53,,8.74,100.00,100.00,0.00,-114.21,68.1433,2.48,,,0.00,167.00,31.67,458.00,460.00,203.00,203.00,32.00,248.00,,
,"21 Feb 23","404-96-235792-2",20.82,98.50,100.00,0.11,527.99,27623.99,11.05,99.06,100.00,100.00,0.00,31.82,100.00,14.29,0.04,0.42,,5.61,100.00,100.00,0.00,-113.47,73.1694,2.07,,,0.00,119.00,49.42,633.00,639.00,302.00,302.00,10.00,98.00,,
"HR_ZQ_T2_OM_BAHO92C_C","17 Feb 23","404-96-235792-3",18.20,99.68,99.75,0.35,385.67,4265.29,8.04,86.46,98.13,100.00,0.00,69.38,100.00,0.00,0.12,0.26,,4.89,100.00,99.10,0.00,-116.11,51.1418,1.82,,,0.00,94.00,58.93,83.00,96.00,263.00,268.00,32.00,48.00,,
,"18 Feb 23","404-96-235792-3",35.57,99.59,99.45,1.21,419.49,6021.88,8.30,96.00,96.84,0.00,0.00,67.21,98.63,0.00,0.41,0.71,,5.59,100.00,99.49,0.00,-114.44,57.6363,1.49,,,0.00,74.00,47.42,72.00,75.00,92.00,95.00,121.00,102.00,,
,"19 Feb 23","404-96-235792-3",29.12,99.46,99.25,0.47,449.87,5040.02,8.59,90.91,99.37,0.00,0.00,62.87,98.97,0.00,1.52,1.88,,4.75,100.00,100.00,0.00,-111.33,53.2929,1.59,,,0.00,96.00,49.71,110.00,121.00,157.00,158.00,287.00,203.00,,
,"20 Feb 23","404-96-235792-3",41.14,99.52,99.50,0.84,561.38,4356.13,8.30,94.62,98.99,100.00,0.00,65.69,100.00,0.00,0.38,1.46,,5.96,100.00,99.36,0.00,-111.87,51.4864,1.98,,,0.00,126.00,56.36,88.00,93.00,294.00,297.00,249.00,496.00,,
,"21 Feb 23","404-96-235792-3",37.76,99.56,99.91,0.27,446.51,5757.42,8.91,97.26,96.41,100.00,0.00,50.49,98.08,0.00,1.05,1.00,,4.05,100.00,99.51,0.00,-110.99,45.3561,1.10,,,0.00,103.00,45.53,142.00,146.00,188.00,195.00,95.00,98.00,,
"HR_ZQ_T2_OM_BDMJ43A_A","17 Feb 23","404-96-234343-1",0.00,100.00,100.00,0.16,1173.36,5772.62,9.93,99.60,100.00,0.00,0.00,53.41,100.00,0.00,0.07,0.45,,-0.21,,100.00,0.00,-114.73,31.0003,0.20,,,0.00,39.00,21.07,248.00,249.00,827.00,827.00,3.00,12.00,,
,"18 Feb 23","404-96-234343-1",0.15,100.00,98.87,0.05,401.69,1669.36,6.71,99.37,99.90,0.00,0.00,88.14,100.00,0.00,0.07,0.15,,11.61,,97.83,0.00,-112.85,36.7934,0.23,,,0.00,49.00,49.88,313.00,315.00,1050.00,1051.00,4.00,5.00,,
,"19 Feb 23","404-96-234343-1",0.00,99.39,100.00,0.00,809.76,2935.13,7.94,99.32,99.87,100.00,0.00,67.06,100.00,0.00,0.81,0.89,,11.24,100.00,96.97,0.00,-111.22,32.7548,0.14,,,0.00,35.00,29.42,293.00,295.00,784.00,785.00,11.00,8.00,,
,"20 Feb 23","404-96-234343-1",0.06,100.00,99.42,0.07,619.47,6637.06,10.12,100.00,100.00,0.00,0.00,42.15,100.00,,0.71,0.00,,11.75,,100.00,0.00,-110.76,28.1526,0.15,,,0.00,38.00,17.64,127.00,127.00,733.00,733.00,9.00,0.00,,
,"21 Feb 23","404-96-234343-1",0.05,100.00,99.12,0.12,710.57,2940.68,7.70,99.14,100.00,0.00,0.00,70.15,98.00,0.00,1.42,0.17,,13.26,100.00,100.00,0.00,-110.07,30.6284,0.16,,,0.00,49.00,24.87,230.00,232.00,1158.00,1158.00,23.00,1.00,,
"HR_ZQ_T2_OM_BDMJ43B_B","17 Feb 23","404-96-234343-2",0.17,100.00,99.52,0.00,579.40,1322.65,7.02,99.62,100.00,0.00,0.00,88.83,100.00,25.00,0.18,0.11,,12.02,,97.62,0.00,-115.36,31.7879,0.18,,,0.00,48.00,28.14,260.00,261.00,918.00,918.00,13.00,6.00,,
,"18 Feb 23","404-96-234343-2",0.80,100.00,100.00,0.06,650.54,1717.65,6.75,96.63,99.91,0.00,0.00,86.29,100.00,0.00,0.50,13.13,,7.43,,76.74,0.00,-113.14,38.6415,0.19,,,0.00,41.00,35.23,201.00,208.00,1084.00,1085.00,14.00,13.00,,
,"19 Feb 23","404-96-234343-2",0.00,100.00,100.00,0.13,554.76,1423.85,7.73,99.18,100.00,0.00,0.00,87.40,100.00,0.00,0.40,0.00,,13.68,100.00,100.00,0.00,-112.16,39.9097,0.18,,,0.00,21.00,40.89,243.00,245.00,866.00,866.00,8.00,0.00,,
,"20 Feb 23","404-96-234343-2",0.00,100.00,100.00,0.06,604.30,1711.35,7.28,100.00,99.92,0.00,0.00,87.32,100.00,,0.41,0.00,,12.57,,97.50,0.00,-110.79,32.9005,0.15,,,0.00,39.00,26.02,199.00,199.00,1176.00,1177.00,5.00,0.00,,
,"21 Feb 23","404-96-234343-2",0.00,100.00,100.00,0.00,554.11,2147.00,7.46,99.19,99.82,100.00,0.00,80.84,100.00,,2.13,0.41,,12.99,,100.00,0.00,-110.44,36.1405,0.18,,,0.00,40.00,27.04,245.00,247.00,1117.00,1119.00,35.00,1.00,,
"HR_ZQ_T2_OM_BDMJ43C_C","17 Feb 23","404-96-234343-3",0.02,100.00,100.00,0.00,795.22,7768.79,9.46,98.42,99.87,0.00,0.00,44.35,100.00,0.00,0.56,0.00,,11.41,50.00,100.00,0.00,-117.16,28.3767,0.20,,,0.00,50.00,26.30,560.00,569.00,3159.00,3163.00,9.00,0.00,,
,"18 Feb 23","404-96-234343-3",0.00,99.58,100.00,0.00,500.87,8894.17,10.11,97.13,99.88,0.00,0.00,51.47,100.00,0.00,8.02,0.84,,11.80,100.00,100.00,0.00,-115.75,36.1880,0.23,,,0.00,42.00,55.92,541.00,557.00,3228.00,3232.00,119.00,4.00,,
,"19 Feb 23","404-96-234343-3",0.00,99.47,100.00,0.02,701.20,8912.75,10.09,96.11,100.00,0.00,0.00,39.79,100.00,,1.15,0.34,,12.89,100.00,100.00,0.00,-114.06,32.0565,0.20,,,0.00,56.00,19.64,519.00,540.00,3296.00,3296.00,22.00,2.00,,
,"20 Feb 23","404-96-234343-3",0.02,100.00,100.00,0.04,614.22,8401.20,9.71,98.38,99.98,0.00,0.00,47.02,100.00,0.00,0.53,3.86,,3.13,100.00,100.00,0.00,-112.81,31.3907,0.18,,,0.00,42.00,17.68,424.00,431.00,4270.00,4271.00,6.00,16.00,,
,"21 Feb 23","404-96-234343-3",0.00,99.46,100.00,0.00,852.28,9556.56,9.84,96.94,100.00,0.00,0.00,61.84,100.00,0.00,0.83,1.62,,13.20,100.00,97.96,0.00,-112.57,31.4261,0.16,,,0.00,52.00,24.28,349.00,360.00,3372.00,3372.00,16.00,9.00,,
"HR_ZQ_T2_OM_BRSR92A_A","17 Feb 23","404-96-236092-1",19.19,100.00,99.63,0.12,830.10,30044.93,11.92,100.00,100.00,0.00,0.00,14.07,100.00,0.00,0.72,0.75,,9.94,,100.00,0.00,-108.94,18.1180,1.74,,,0.00,31.00,21.04,19.00,19.00,153.00,153.00,248.00,216.00,,
,"18 Feb 23","404-96-236092-1",5.58,98.43,99.47,1.04,373.19,14992.62,11.78,100.00,100.00,100.00,0.00,20.69,100.00,5.88,3.75,3.65,,2.35,,100.00,0.00,-102.41,20.9112,3.12,,,0.00,75.00,39.84,11.00,11.00,658.00,658.00,2077.00,1172.00,,
,"19 Feb 23","404-96-236092-1",23.08,98.95,99.82,2.52,467.40,18081.99,11.79,92.86,100.00,0.00,0.00,14.60,100.00,0.00,0.04,0.07,,1.78,,100.00,0.00,-101.03,16.9502,2.62,,,0.00,5.00,35.97,13.00,14.00,199.00,199.00,32.00,19.00,,
,"20 Feb 23","404-96-236092-1",29.87,100.00,99.18,1.14,394.78,19611.25,11.86,100.00,98.63,100.00,0.00,14.38,100.00,0.00,0.03,0.22,,6.98,,100.00,0.00,-99.82,16.6583,1.62,,,0.00,37.00,25.05,28.00,28.00,144.00,146.00,21.00,74.00,,
,"21 Feb 23","404-96-236092-1",36.69,99.76,99.33,2.64,550.31,16526.53,11.63,88.64,100.00,100.00,0.00,23.25,100.00,0.00,0.01,0.16,,-0.77,,100.00,0.00,-100.80,17.6445,2.06,,,0.00,44.00,29.59,39.00,44.00,110.00,110.00,4.00,59.00,,
"HR_ZQ_T2_OM_BRSR92B_B","17 Feb 23","404-96-236092-2",3.16,99.72,100.00,0.00,831.65,31749.52,14.08,100.00,100.00,0.00,0.00,19.83,100.00,0.00,0.13,0.52,,7.54,100.00,99.67,0.00,-108.31,51.2526,3.20,,,0.00,143.00,58.90,11.00,11.00,164.00,164.00,89.00,209.00,,
,"18 Feb 23","404-96-236092-2",5.98,99.88,99.72,0.10,844.18,41376.32,13.53,100.00,100.00,100.00,0.00,22.62,99.49,3.03,0.04,1.55,,3.39,100.00,99.84,0.00,-100.55,59.1205,7.14,,,0.00,197.00,27.35,107.00,107.00,947.00,947.00,31.00,873.00,,
,"19 Feb 23","404-96-236092-2",5.08,98.04,99.33,0.75,362.60,17710.55,12.29,95.83,100.00,100.00,0.00,32.45,100.00,5.56,2.33,1.40,,1.15,100.00,99.56,0.00,-96.61,48.2288,3.58,,,0.00,99.00,56.00,23.00,24.00,240.00,240.00,1089.00,467.00,,
,"20 Feb 23","404-96-236092-2",8.28,100.00,99.52,0.41,592.02,50312.34,13.81,100.00,100.00,0.00,0.00,20.59,100.00,0.00,0.40,0.96,,1.48,100.00,99.72,0.00,-98.63,34.6360,1.60,,,0.00,74.00,29.49,13.00,13.00,59.00,59.00,125.00,218.00,,
,"21 Feb 23","404-96-236092-2",7.73,100.00,99.80,0.14,476.20,23794.60,13.10,100.00,100.00,100.00,0.00,22.18,100.00,0.00,0.03,1.11,,3.24,100.00,100.00,0.00,-98.19,38.8972,2.14,,,0.00,136.00,45.39,84.00,84.00,267.00,267.00,7.00,168.00,,
"HR_ZQ_T2_OM_BRSR92C_C","17 Feb 23","404-96-236092-3",51.44,100.00,99.61,0.00,839.41,27164.67,10.67,100.00,100.00,0.00,0.00,6.51,100.00,,2.91,2.45,,1.49,100.00,100.00,0.00,-106.65,2.6058,0.12,,,0.00,11.00,8.14,16.00,16.00,55.00,55.00,35.00,15.00,,
,"18 Feb 23","404-96-236092-3",73.05,99.22,100.00,0.39,326.32,18745.82,9.44,90.00,100.00,0.00,0.00,8.97,100.00,0.00,1.54,1.91,,3.98,100.00,100.00,0.00,-104.99,3.5228,0.07,,,0.00,14.00,8.41,9.00,10.00,41.00,41.00,16.00,8.00,,
,"19 Feb 23","404-96-236092-3",80.24,100.00,100.00,0.00,372.90,29864.16,8.89,100.00,97.44,0.00,0.00,4.82,100.00,0.00,0.00,2.97,,5.63,,100.00,0.00,-105.57,2.3904,0.10,,,0.00,14.00,6.18,3.00,3.00,38.00,39.00,0.00,94.00,,
,"20 Feb 23","404-96-236092-3",86.27,98.88,100.00,1.21,214.87,8693.78,7.00,100.00,100.00,0.00,0.00,13.78,100.00,0.00,6.90,0.00,,3.03,100.00,100.00,0.00,-109.09,3.2694,0.08,,,0.00,6.00,5.56,2.00,2.00,18.00,18.00,22.00,0.00,,
,"21 Feb 23","404-96-236092-3",65.35,100.00,100.00,0.56,524.69,23969.93,10.13,100.00,97.44,0.00,0.00,5.97,100.00,0.00,3.93,2.92,,6.22,100.00,100.00,0.00,-106.53,3.1920,0.10,,,0.00,16.00,6.88,27.00,27.00,38.00,39.00,70.00,23.00,,
"HR_ZQ_T2_OM_BSTL44A_A","17 Feb 23","404-96-803344-1",59.11,100.00,100.00,1.16,789.74,29071.01,10.15,79.17,100.00,0.00,0.00,10.98,100.00,,0.00,6.43,,4.94,,100.00,0.00,-116.09,9.7250,0.10,,,0.00,15.00,11.94,19.00,24.00,69.00,69.00,0.00,16.00,,
,"18 Feb 23","404-96-803344-1",65.07,100.00,100.00,0.44,455.40,12522.29,9.49,96.15,100.00,100.00,0.00,18.46,100.00,0.00,1.96,3.06,,4.84,,100.00,0.00,-112.67,12.2816,0.20,,,0.00,23.00,17.48,100.00,104.00,139.00,139.00,163.00,98.00,,
,"19 Feb 23","404-96-803344-1",44.71,99.81,100.00,0.16,802.47,14598.01,9.88,95.83,100.00,100.00,0.00,18.18,100.00,,0.18,0.69,,6.01,100.00,100.00,0.00,-112.52,14.5032,0.18,,,0.00,51.00,26.58,92.00,96.00,96.00,96.00,4.00,4.00,,
,"20 Feb 23","404-96-803344-1",14.05,99.86,100.00,0.03,676.83,16792.84,11.88,96.97,100.00,100.00,0.00,20.22,98.65,0.00,0.05,1.47,,6.67,100.00,100.00,0.00,-111.19,12.2970,0.19,,,0.00,73.00,20.05,96.00,99.00,117.00,117.00,1.00,5.00,,
,"21 Feb 23","404-96-803344-1",20.58,99.78,100.00,0.33,746.64,13782.01,10.32,98.64,100.00,0.00,0.00,23.64,98.08,0.00,0.96,0.00,,7.05,,100.00,0.00,-113.94,11.1009,0.13,,,0.00,51.00,16.32,218.00,221.00,60.00,60.00,21.00,0.00,,
"HR_ZQ_T2_OM_BSTL44B_B","17 Feb 23","404-96-803344-2",61.06,99.31,97.86,3.21,405.53,9747.38,8.69,90.24,99.44,0.00,0.00,31.26,100.00,0.00,0.48,0.00,,4.33,,100.00,0.00,-116.18,18.4778,0.14,,,0.00,30.00,26.56,37.00,41.00,178.00,179.00,8.00,0.00,,
,"18 Feb 23","404-96-803344-2",54.42,100.00,99.78,1.92,402.91,10984.14,9.48,97.78,100.00,0.00,0.00,21.94,100.00,0.00,0.31,0.00,,3.64,,100.00,0.00,-110.63,14.6206,0.10,,,0.00,27.00,26.10,44.00,45.00,79.00,79.00,3.00,0.00,,
,"19 Feb 23","404-96-803344-2",61.27,100.00,99.35,2.95,456.22,14465.63,9.48,100.00,98.53,0.00,0.00,17.79,100.00,,0.28,0.48,,3.62,100.00,100.00,0.00,-107.79,12.6617,0.11,,,0.00,37.00,19.66,11.00,11.00,67.00,68.00,4.00,1.00,,
,"20 Feb 23","404-96-803344-2",29.61,100.00,100.00,1.01,424.70,12564.56,10.27,96.67,100.00,0.00,0.00,27.80,100.00,0.00,0.00,1.23,,5.43,100.00,100.00,0.00,-107.80,18.6276,0.14,,,0.00,33.00,28.87,58.00,60.00,143.00,143.00,0.00,2.00,,
,"21 Feb 23","404-96-803344-2",22.98,100.00,99.67,0.45,455.33,9565.63,9.37,97.73,100.00,100.00,0.00,30.37,100.00,,0.16,1.52,,5.47,100.00,100.00,0.00,-109.44,14.4672,0.14,,,0.00,44.00,22.25,86.00,88.00,110.00,110.00,2.00,6.00,,
"HR_ZQ_T2_OM_BSTL44C_C","17 Feb 23","404-96-803344-3",27.05,99.72,100.00,1.11,561.50,10860.85,12.01,,100.00,100.00,0.00,22.42,100.00,0.00,0.89,2.97,,12.47,100.00,100.00,0.00,-114.17,14.1362,0.15,,,0.00,45.00,22.39,0.00,0.00,1149.00,1149.00,32.00,15.00,,
,"18 Feb 23","404-96-803344-3",25.13,97.58,99.80,1.43,661.85,8484.61,12.14,100.00,99.88,100.00,0.00,19.82,100.00,0.00,0.17,0.00,,4.33,,100.00,0.00,-106.57,11.7058,0.17,,,0.00,29.00,23.68,26.00,26.00,2406.00,2409.00,7.00,0.00,,
,"19 Feb 23","404-96-803344-3",23.19,100.00,100.00,1.08,487.75,8280.95,11.64,95.83,99.33,100.00,0.00,23.90,100.00,0.00,0.31,2.35,,7.86,,100.00,0.00,-106.93,17.3344,0.14,,,0.00,35.00,19.00,23.00,24.00,3135.00,3156.00,5.00,6.00,,
,"20 Feb 23","404-96-803344-3",12.12,99.57,100.00,0.26,413.56,14184.95,12.84,85.71,99.86,0.00,0.00,24.68,100.00,,0.29,0.46,,5.94,,100.00,0.00,-105.26,18.3154,0.16,,,0.00,39.00,28.33,6.00,7.00,1384.00,1386.00,6.00,1.00,,
,"21 Feb 23","404-96-803344-3",19.35,99.65,100.00,0.33,598.90,15895.56,12.47,97.14,99.95,100.00,0.00,17.92,100.00,,0.26,1.36,,5.12,100.00,100.00,0.00,-109.29,16.2752,0.15,,,0.00,36.00,21.42,34.00,35.00,2052.00,2053.00,5.00,2.00,,
"HR_ZQ_T2_OM_CHDR73A_A","17 Feb 23","404-96-802273-1",3.49,98.24,99.92,0.00,362.73,1579.15,7.81,99.65,99.37,0.00,0.00,87.00,100.00,0.00,0.23,1.02,,0.38,100.00,100.00,0.00,-104.80,76.0223,0.86,,,0.00,232.00,41.39,576.00,578.00,157.00,158.00,17.00,19.00,,
,"18 Feb 23","404-96-802273-1",1.70,99.82,99.80,0.21,410.82,2416.21,8.08,100.00,99.24,100.00,0.00,85.45,100.00,0.00,0.64,0.72,,-0.36,100.00,100.00,0.00,-101.77,76.9571,0.68,,,0.00,119.00,35.06,523.00,523.00,130.00,131.00,118.00,123.00,,
,"19 Feb 23","404-96-802273-1",1.66,99.84,100.00,0.10,564.66,1977.48,8.05,99.26,100.00,100.00,0.00,84.50,100.00,0.00,1.90,7.82,,5.01,100.00,100.00,0.00,-96.27,71.8178,0.55,,,0.00,137.00,41.39,1476.00,1487.00,193.00,193.00,97.00,138.00,,
,"20 Feb 23","404-96-802273-1",2.25,100.00,99.69,0.12,437.42,2107.37,8.13,99.61,100.00,100.00,0.00,91.44,100.00,0.00,0.20,0.63,,9.18,100.00,100.00,0.00,-98.59,77.1762,0.89,,,0.00,227.00,41.12,1783.00,1790.00,290.00,290.00,36.00,47.00,,
,"21 Feb 23","404-96-802273-1",1.79,99.59,100.00,0.09,457.99,1774.85,7.77,99.62,100.00,100.00,0.00,88.90,100.00,0.00,0.83,1.72,,8.29,100.00,100.00,0.00,-98.08,66.2658,0.83,,,0.00,195.00,46.57,1822.00,1829.00,286.00,286.00,50.00,34.00,,
"HR_ZQ_T2_OM_CHDR73B_B","17 Feb 23","404-96-802273-2",8.93,100.00,99.56,0.05,470.76,4527.90,8.74,99.46,98.50,100.00,0.00,70.23,100.00,0.00,1.63,0.33,,4.03,100.00,100.00,0.00,-103.27,49.2677,0.73,,,0.00,190.00,38.13,735.00,739.00,131.00,133.00,101.00,5.00,,
,"18 Feb 23","404-96-802273-2",9.37,99.40,99.25,0.24,350.13,2014.26,7.44,98.78,99.66,0.00,0.00,84.56,100.00,0.00,0.40,0.18,,8.19,100.00,100.00,0.00,-100.34,43.9296,0.47,,,0.00,121.00,37.03,1939.00,1963.00,294.00,295.00,14.00,2.00,,
,"19 Feb 23","404-96-802273-2",8.32,99.76,99.48,0.15,416.04,2133.51,7.19,99.14,100.00,0.00,0.00,79.90,100.00,33.33,0.27,0.35,,-1.03,100.00,99.33,0.00,-95.34,44.1792,0.51,,,0.00,153.00,48.27,1727.00,1742.00,216.00,216.00,11.00,4.00,,
,"20 Feb 23","404-96-802273-2",9.71,99.22,100.00,0.26,366.56,2454.61,6.94,98.88,100.00,0.00,0.00,81.45,99.43,0.00,1.58,0.26,,8.65,100.00,98.27,0.00,-97.65,46.3588,0.71,,,0.00,175.00,32.13,881.00,891.00,143.00,143.00,84.00,4.00,,
,"21 Feb 23","404-96-802273-2",10.72,99.89,99.76,0.10,552.35,2862.29,7.23,98.88,99.39,0.00,0.00,73.59,100.00,0.00,0.29,0.50,,11.24,83.33,99.07,0.00,-97.82,46.7083,0.65,,,0.00,218.00,36.61,2553.00,2582.00,328.00,330.00,23.00,10.00,,
"HR_ZQ_T2_OM_CHDR73C_C","17 Feb 23","404-96-802273-3",45.81,100.00,99.93,0.08,709.46,2437.66,9.17,98.69,98.53,100.00,0.00,93.03,100.00,5.88,1.10,1.12,,15.17,87.50,98.49,0.00,-106.31,131.6580,1.88,,,0.00,402.00,62.07,2480.00,2513.00,871.00,884.00,177.00,51.00,,
,"18 Feb 23","404-96-802273-3",46.77,100.00,99.91,0.15,552.49,4177.69,9.17,98.30,99.49,100.00,0.00,85.06,100.00,10.00,2.34,11.12,,11.17,100.00,99.69,0.00,-106.23,126.5094,1.52,,,0.00,306.00,66.28,2606.00,2651.00,981.00,986.00,277.00,365.00,,
,"19 Feb 23","404-96-802273-3",35.02,99.93,99.72,0.16,477.94,1432.62,9.84,93.97,99.57,100.00,0.00,96.94,100.00,11.11,0.60,0.71,,14.56,90.91,99.32,0.00,-108.54,129.2720,1.60,,,0.00,295.00,67.50,1216.00,1294.00,467.00,469.00,78.00,25.00,,
,"20 Feb 23","404-96-802273-3",30.35,99.85,99.92,0.14,386.25,1208.85,9.48,97.84,98.94,100.00,0.00,97.58,100.00,0.00,0.54,3.53,,14.39,100.00,100.00,0.00,-108.08,129.8111,1.68,,,0.00,369.00,66.91,1130.00,1155.00,466.00,471.00,78.00,143.00,,
,"21 Feb 23","404-96-802273-3",26.18,99.84,99.82,0.13,359.06,2844.97,10.11,89.71,99.43,0.00,0.00,91.37,100.00,0.00,0.35,0.13,,14.26,100.00,99.63,0.00,-109.36,130.8244,2.08,,,0.00,270.00,73.52,933.00,1040.00,520.00,523.00,103.00,19.00,,
"HR_ZQ_T2_OM_CHND22A_A","17 Feb 23","404-96-803422-1",6.19,99.14,99.84,4.79,452.22,6862.61,9.41,92.31,99.59,100.00,0.00,47.78,100.00,0.00,0.02,0.34,,3.27,,92.86,0.00,-114.71,36.8728,1.58,,,0.00,29.00,37.13,60.00,65.00,245.00,246.00,8.00,107.00,,
,"18 Feb 23","404-96-803422-1",11.90,97.26,99.12,1.69,471.75,12697.68,9.54,97.35,98.87,100.00,0.00,32.76,100.00,0.00,0.00,0.10,,10.27,,100.00,0.00,-113.55,32.9941,1.57,,,0.00,4.00,35.44,110.00,113.00,351.00,355.00,1.00,18.00,,
,"19 Feb 23","404-96-803422-1",21.93,100.00,99.70,2.03,594.13,11157.53,9.97,100.00,99.30,0.00,0.00,33.45,100.00,0.00,0.41,1.01,,6.15,,100.00,0.00,-111.14,33.0339,1.49,,,0.00,26.00,32.89,79.00,79.00,142.00,143.00,117.00,169.00,,
,"20 Feb 23","404-96-803422-1",3.39,36.97,99.34,1.77,397.76,19283.45,10.54,99.19,100.00,0.00,0.00,25.73,100.00,0.00,0.26,23.74,,9.87,,91.18,0.00,-108.88,26.6047,0.79,,,0.00,40.00,16.07,123.00,124.00,85.00,85.00,69.00,3244.00,,
,"21 Feb 23","404-96-803422-1",14.96,98.05,99.87,0.96,521.50,17147.94,10.80,96.67,99.01,100.00,0.00,30.29,98.36,0.00,0.11,7.01,,10.29,,100.00,0.00,-105.00,25.2116,1.04,,,0.00,61.00,22.44,87.00,90.00,201.00,203.00,37.00,307.00,,
"HR_ZQ_T2_OM_CHND22B_B","17 Feb 23","404-96-803422-2",0.09,92.53,99.81,0.05,583.64,6975.90,11.70,99.15,100.00,0.00,0.00,60.72,100.00,0.00,0.04,0.04,,7.68,100.00,97.53,0.00,-113.26,103.1449,1.20,,,0.00,89.00,71.82,234.00,236.00,130.00,130.00,24.00,12.00,,
,"18 Feb 23","404-96-803422-2",0.17,100.00,99.67,0.18,823.15,14543.90,12.38,100.00,100.00,0.00,0.00,57.43,100.00,0.00,0.05,0.23,,4.17,,100.00,0.00,-112.77,120.4079,1.39,,,0.00,4.00,50.64,310.00,310.00,108.00,108.00,15.00,41.00,,
