"Short name",,"4G_ECGI","TA Sampls > 1.5 Km % [CDBH]","MV_RRC Setup Success Rate [CDBH]","ERAB Setup Success Rate [CDBH]","MV_PS Drop Call Rate % [CDBH]","MV_UL User Throughput_Kbps [CDBH]","MV_DL User Throughput_Kbps [CDBH]","MV_E-UTRAN Average CQI [CDBH]","MV_PS handover success rate [LTE Intra System] [CDBH]","MV_PS handover success rate [LTE Inter System] [CDBH]","MV_CSFB Redirection Success Rate [CDBH]","Paging record discarded At eNodeB [CDBH]","MV_Average number of used DL PRBs [CDBH]","MV_VoLTE ERAB Setup Success Rate [CBBH]","MV_VoLTE DCR [CBBH]","MV_VoLTE Packet Loss DL [CBBH]","MV_VoLTE Packet Loss UL [CBBH]","VoLTE SRVCC SR [CBBH]","MV_PUSCH SINR [CBBH]","MV_VoLTE IntraF HOSR Exec [CBBH]","MV_VoLTE InterF HOSR Exec [CBBH]","MV_VoLTE SRVCC Per Call Rate [CBBH]","UL RSSI","MV_4G Data Volume_GB","MV_VoLTE Traffic","VoLTE InterF HOSR Exec_Denom [CBBH]","VoLTE InterF HOSR Exec_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Nom [CBBH]","MV_VoLTE SRVCC Per Call Rate_Denom [CBBH]","MV_Average number of used UL PRBs [CDBH]","PS handover success rate_NOM [LTE Intra System] [CDBH]","PS handover success rate_DENOM [LTE Intra System] [CDBH]","PS handover success rate_NOM [LTE Inter System] [CDBH]","PS handover success rate_DENOM [LTE Inter System] [CDBH]","VoLTE Packet Loss DL_NOM [CBBH]","VoLTE Packet Loss UL_NOM [CBBH]","MV_VoLTE IntraF HOSR Exec_Denom [CBBH]","MV_VoLTE IntraF HOSR Exec_Nom [CBBH]"
,"19 Feb 23","404-96-906018-1",2.75,100.00,99.64,0.25,3205.84,3812.60,7.39,95.15,41.05,0.00,0.00,57.19,100.00,0.00,0.06,0.24,,12.81,100.00,100.00,0.00,-119.09,14.7990,1.71,,,0.00,21.00,15.80,98.00,103.00,298.00,726.00,28.00,83.00,,
"HR_ZQ_F3_OM_TLRK18B_B","15 Feb 23","404-96-906018-2",28.55,100.00,100.00,0.00,2468.77,7062.52,7.33,97.80,95.58,100.00,0.00,30.60,100.00,0.00,0.97,0.38,,9.79,100.00,100.00,0.00,-119.81,9.0591,6.09,,,0.00,10.00,8.45,89.00,91.00,108.00,113.00,2019.00,622.00,,
,"16 Feb 23","404-96-906018-2",26.93,100.00,100.00,1.74,1571.59,4933.11,6.98,98.68,62.72,0.00,0.00,31.61,100.00,0.00,0.18,0.05,,8.42,100.00,100.00,0.00,-119.87,9.3926,4.43,,,0.00,3.00,12.61,75.00,76.00,106.00,169.00,303.00,58.00,,
,"17 Feb 23","404-96-906018-2",18.89,100.00,100.00,0.85,1539.17,3617.79,6.41,98.02,42.86,0.00,0.00,49.84,100.00,0.00,0.08,0.14,,4.68,100.00,100.00,0.00,-119.88,9.7910,2.88,,,0.00,27.00,8.11,99.00,101.00,150.00,350.00,61.00,82.00,,
,"18 Feb 23","404-96-906018-2",21.16,98.53,100.00,9.94,1236.89,15671.40,7.99,55.56,96.43,0.00,0.00,18.65,100.00,0.00,0.14,0.04,,5.82,100.00,100.00,0.00,-119.80,10.9002,4.03,,,0.00,8.00,3.62,5.00,9.00,27.00,28.00,168.00,27.00,,
,"19 Feb 23","404-96-906018-2",20.34,100.00,99.46,0.96,2676.15,6217.46,6.75,100.00,41.13,0.00,0.00,32.15,100.00,0.00,0.18,0.08,,5.98,100.00,100.00,0.00,-119.86,6.8366,2.15,,,0.00,16.00,7.47,101.00,101.00,116.00,282.00,153.00,48.00,,
"HR_ZQ_F3_OM_TLRK18C_C","15 Feb 23","404-96-906018-3",12.73,100.00,99.56,1.01,3680.31,4713.74,7.91,95.89,73.03,0.00,0.00,56.24,100.00,0.00,0.16,0.47,,7.24,,100.00,0.00,-119.88,25.3923,10.87,,,0.00,9.00,28.27,70.00,73.00,444.00,608.00,412.00,717.00,,
,"16 Feb 23","404-96-906018-3",7.30,100.00,100.00,0.00,2203.80,6148.54,8.15,91.67,73.76,0.00,0.00,50.06,100.00,0.00,0.05,0.21,,8.63,,66.67,0.00,-119.91,22.5098,7.15,,,0.00,10.00,16.51,77.00,84.00,534.00,724.00,61.00,121.00,,
,"17 Feb 23","404-96-906018-3",9.80,100.00,100.00,1.14,2763.69,3849.80,7.68,96.26,41.74,100.00,0.00,61.56,100.00,,0.01,0.02,,10.85,,100.00,0.00,-119.92,25.7445,11.33,,,0.00,3.00,32.78,103.00,107.00,609.00,1459.00,14.00,5.00,,
,"18 Feb 23","404-96-906018-3",8.11,99.59,100.00,0.00,2369.11,3871.68,7.95,96.04,99.74,100.00,0.00,62.70,100.00,0.00,1.06,0.97,,11.92,100.00,100.00,0.00,-119.92,24.9701,9.17,,,0.00,39.00,19.26,97.00,101.00,388.00,389.00,1814.00,1299.00,,
,"19 Feb 23","404-96-906018-3",0.82,100.00,99.66,0.00,3430.45,14796.25,7.89,100.00,100.00,0.00,0.00,26.18,100.00,0.00,0.19,0.31,,7.97,,100.00,0.00,-119.90,23.0219,6.74,,,0.00,8.00,6.21,17.00,17.00,64.00,64.00,175.00,238.00,,
"HR_ZQ_T1_OM_DDKH46A_A","15 Feb 23","404-96-234546-61",0.30,99.93,99.87,0.00,534.85,2552.44,11.34,98.14,100.00,100.00,0.00,88.78,100.00,0.00,0.01,0.05,,12.87,100.00,100.00,0.00,-110.90,86.7552,17.71,,,0.00,106.00,61.23,158.00,161.00,222.00,222.00,30.00,81.00,,
,"16 Feb 23","404-96-234546-61",0.75,99.92,99.97,0.00,699.20,1684.43,10.44,97.74,98.90,100.00,0.00,96.93,100.00,0.00,0.03,0.09,,14.03,100.00,100.00,0.00,-114.22,92.8263,17.67,,,0.00,122.00,63.85,476.00,487.00,270.00,273.00,76.00,162.00,,
,"17 Feb 23","404-96-234546-61",0.52,100.00,99.87,0.00,592.49,924.53,10.75,98.84,100.00,100.00,0.00,98.77,100.00,0.00,0.03,2.31,,11.03,100.00,100.00,0.00,-113.47,93.4879,19.79,,,0.00,120.00,70.23,426.00,431.00,198.00,198.00,76.00,4280.00,,
,"18 Feb 23","404-96-234546-61",0.52,99.74,99.93,0.00,540.16,2758.16,10.68,98.66,100.00,0.00,0.00,80.58,100.00,0.00,0.00,0.02,,15.28,,100.00,0.00,-110.77,63.5458,8.03,,,0.00,12.00,39.58,442.00,448.00,210.00,210.00,1.00,15.00,,
,"19 Feb 23","404-96-234546-61",0.57,99.87,99.86,0.00,573.72,4623.79,10.82,96.23,99.25,0.00,0.00,71.80,100.00,0.00,0.01,0.08,,14.31,,100.00,0.00,-111.05,74.6443,14.38,,,0.00,59.00,38.79,332.00,345.00,264.00,266.00,37.00,243.00,,
"HR_ZQ_T1_OM_DDKH46B_B","15 Feb 23","404-96-234546-62",50.28,99.93,99.61,0.06,418.68,5029.34,8.86,95.42,99.58,100.00,0.00,52.19,100.00,0.00,0.13,0.18,,10.44,92.00,100.00,0.00,-103.76,31.3102,3.53,,,0.00,59.00,24.51,1083.00,1135.00,238.00,239.00,102.00,75.00,,
,"16 Feb 23","404-96-234546-62",52.59,100.00,99.84,0.00,492.51,2743.63,8.06,97.83,99.64,100.00,0.00,68.49,100.00,0.00,0.11,0.80,,10.25,90.91,97.06,0.00,-110.02,37.1784,3.59,,,0.00,76.00,29.16,1036.00,1059.00,277.00,278.00,81.00,324.00,,
,"17 Feb 23","404-96-234546-62",58.67,99.91,99.90,0.00,562.88,5190.65,8.35,97.41,98.12,100.00,0.00,61.85,100.00,0.00,0.16,2.41,,12.05,97.06,97.78,0.00,-108.98,39.3975,3.25,,,0.00,75.00,26.08,789.00,810.00,209.00,213.00,55.00,489.00,,
,"18 Feb 23","404-96-234546-62",47.60,100.00,99.55,0.05,486.86,4088.80,8.40,97.18,100.00,0.00,0.00,51.64,100.00,0.00,0.30,0.07,,10.81,100.00,100.00,0.00,-107.55,38.2042,2.21,,,0.00,44.00,23.31,930.00,957.00,182.00,182.00,127.00,23.00,,
,"19 Feb 23","404-96-234546-62",54.15,98.96,100.00,0.02,593.64,7551.71,9.50,97.69,99.46,0.00,0.00,35.80,100.00,0.00,0.11,0.20,,8.86,100.00,100.00,0.00,-106.12,31.1655,2.38,,,0.00,47.00,22.38,762.00,780.00,184.00,185.00,70.00,71.00,,
"HR_ZQ_T1_OM_GHNA26A_A","15 Feb 23","404-96-235626-61",0.49,100.00,99.83,0.00,552.09,12621.64,9.20,99.70,100.00,0.00,0.00,34.73,100.00,0.00,0.01,3.82,,11.12,,100.00,0.00,-107.63,32.4008,0.48,,,0.00,57.00,28.31,327.00,328.00,267.00,267.00,2.00,427.00,,
,"16 Feb 23","404-96-235626-61",1.33,100.00,100.00,0.07,613.75,12788.06,9.42,99.13,100.00,0.00,0.00,37.40,100.00,0.00,0.15,0.17,,8.38,,100.00,0.00,-113.16,41.5001,0.32,,,0.00,65.00,39.82,227.00,229.00,208.00,208.00,4.00,1.00,,
,"17 Feb 23","404-96-235626-61",0.78,99.72,99.68,0.06,546.44,9512.69,10.05,92.16,99.51,0.00,0.00,49.10,100.00,0.00,0.00,0.00,,8.04,100.00,100.00,0.00,-114.73,45.8834,0.29,,,0.00,61.00,34.12,47.00,51.00,205.00,206.00,0.00,0.00,,
,"18 Feb 23","404-96-235626-61",0.67,99.71,100.00,0.68,489.91,16157.73,10.51,98.59,100.00,0.00,0.00,29.51,100.00,0.00,0.00,0.51,,5.26,,100.00,0.00,-103.80,34.4336,0.22,,,0.00,35.00,30.62,70.00,71.00,93.00,93.00,0.00,11.00,,
,"19 Feb 23","404-96-235626-61",0.61,100.00,98.88,0.49,380.06,13452.38,10.23,100.00,100.00,0.00,0.00,31.33,100.00,,0.00,12.32,,7.18,,100.00,0.00,-100.82,23.0439,0.20,,,0.00,46.00,30.46,93.00,93.00,134.00,134.00,0.00,84.00,,
"HR_ZQ_T1_OM_GHNA26B_B","15 Feb 23","404-96-235626-62",0.07,100.00,100.00,0.00,897.55,22017.18,10.34,100.00,100.00,0.00,0.00,27.29,100.00,0.00,0.03,0.35,,10.35,100.00,100.00,0.00,-110.35,36.4530,0.28,,,0.00,74.00,20.40,202.00,202.00,85.00,85.00,1.00,4.00,,
,"16 Feb 23","404-96-235626-62",0.00,99.60,99.34,0.00,759.10,5269.60,9.27,98.40,97.96,0.00,0.00,59.83,100.00,,0.01,0.34,,8.08,100.00,100.00,0.00,-115.42,39.6982,0.37,,,0.00,91.00,30.68,184.00,187.00,48.00,49.00,1.00,11.00,,
,"17 Feb 23","404-96-235626-62",0.00,100.00,100.00,0.00,790.85,13120.26,10.14,99.48,100.00,0.00,0.00,32.03,100.00,0.00,0.11,0.01,,13.72,,100.00,0.00,-114.75,32.5914,0.35,,,0.00,51.00,19.84,192.00,193.00,71.00,71.00,25.00,1.00,,
,"18 Feb 23","404-96-235626-62",0.00,100.00,100.00,0.00,593.08,22482.20,10.34,97.10,94.29,0.00,0.00,26.21,100.00,0.00,0.95,21.06,,10.61,,100.00,0.00,-112.55,38.2273,0.47,,,0.00,30.00,18.70,67.00,69.00,33.00,35.00,209.00,2059.00,,
,"19 Feb 23","404-96-235626-62",0.00,99.34,99.12,0.12,814.66,15045.18,10.36,99.34,100.00,0.00,0.00,31.45,100.00,0.00,1.55,0.29,,10.24,,100.00,0.00,-111.29,34.0554,0.29,,,0.00,38.00,29.45,150.00,151.00,53.00,53.00,62.00,9.00,,
"HR_ZQ_T1_OM_GHNA26C_C","15 Feb 23","404-96-235626-63",0.64,99.78,99.63,0.00,473.20,13857.14,10.71,94.12,98.82,0.00,0.00,40.94,100.00,,0.00,0.00,,15.25,,100.00,0.00,-112.17,31.0694,0.11,,,0.00,33.00,32.60,64.00,68.00,84.00,85.00,0.00,0.00,,
,"16 Feb 23","404-96-235626-63",0.28,100.00,99.26,0.00,666.75,11767.33,10.57,99.12,100.00,0.00,0.00,47.99,100.00,,0.07,0.56,,2.36,100.00,100.00,0.00,-113.71,36.0518,0.13,,,0.00,34.00,33.74,224.00,226.00,133.00,133.00,1.00,2.00,,
,"17 Feb 23","404-96-235626-63",0.62,100.00,99.54,0.00,532.86,11007.25,10.88,97.62,100.00,0.00,0.00,41.10,100.00,100.00,0.00,0.00,,0.23,,100.00,0.00,-111.73,31.2003,0.15,,,0.00,38.00,32.48,82.00,84.00,140.00,140.00,0.00,0.00,,
,"18 Feb 23","404-96-235626-63",0.13,99.67,100.00,0.00,619.88,15392.41,11.61,98.55,100.00,0.00,0.00,38.69,100.00,0.00,0.00,0.00,,3.53,100.00,100.00,0.00,-110.09,38.1679,0.16,,,0.00,20.00,28.17,68.00,69.00,84.00,84.00,0.00,0.00,,
,"19 Feb 23","404-96-235626-63",0.11,100.00,99.43,0.00,517.60,12556.41,11.21,96.05,99.14,0.00,0.00,50.51,100.00,0.00,5.30,0.12,,9.66,,100.00,0.00,-110.96,38.6095,0.15,,,0.00,11.00,32.93,73.00,76.00,115.00,116.00,189.00,2.00,,
"HR_ZQ_T1_OM_HSSR78A_A","15 Feb 23","404-96-232178-61",0.21,99.69,100.00,0.09,514.86,7700.60,8.31,99.45,99.71,0.00,0.00,42.94,100.00,0.00,0.20,2.83,,11.02,100.00,99.36,0.00,-107.24,27.5430,3.32,,,0.00,156.00,26.29,718.00,722.00,1694.00,1699.00,132.00,1176.00,,
,"16 Feb 23","404-96-232178-61",0.64,100.00,99.89,0.20,565.60,9433.66,9.47,98.61,99.91,100.00,0.00,57.47,100.00,0.00,0.20,3.09,,9.33,100.00,100.00,0.00,-109.68,42.2839,3.11,,,0.00,50.00,27.78,566.00,574.00,1068.00,1069.00,103.00,929.00,,
,"17 Feb 23","404-96-232178-61",0.35,99.39,99.43,0.34,413.88,17543.57,9.11,98.22,99.52,100.00,0.00,44.42,100.00,0.00,0.94,2.36,,8.15,100.00,99.75,0.00,-109.23,40.2502,2.58,,,0.00,169.00,29.01,496.00,505.00,830.00,834.00,406.00,684.00,,
,"18 Feb 23","404-96-232178-61",2.77,99.69,100.00,0.13,298.45,11248.96,9.81,100.00,99.57,0.00,0.00,34.27,100.00,0.00,0.46,13.89,,8.32,100.00,99.79,0.00,-104.14,27.2813,1.76,,,0.00,78.00,18.05,113.00,113.00,233.00,234.00,118.00,1709.00,,
,"19 Feb 23","404-96-232178-61",0.92,100.00,100.00,0.08,502.11,10354.07,8.77,99.61,100.00,0.00,0.00,30.94,100.00,0.00,0.28,9.70,,9.28,100.00,99.60,0.00,-102.21,13.8992,1.25,,,0.00,46.00,18.86,254.00,255.00,475.00,475.00,31.00,709.00,,
"HR_ZQ_T1_OM_HSSR78B_B","15 Feb 23","404-96-232178-62",0.02,100.00,99.87,0.13,615.48,6224.95,8.77,99.34,99.12,100.00,0.00,55.14,100.00,4.55,1.02,4.25,,8.92,100.00,99.41,0.00,-106.64,31.0014,3.11,,,0.00,182.00,29.83,1202.00,1210.00,1920.00,1937.00,584.00,1413.00,,
,"16 Feb 23","404-96-232178-62",0.00,99.94,99.94,0.03,785.68,3774.28,8.33,99.33,99.33,100.00,0.00,73.18,99.39,0.00,0.44,1.91,,9.34,100.00,99.72,0.00,-108.81,37.2527,2.60,,,0.00,170.00,35.92,1472.00,1482.00,2380.00,2396.00,185.00,445.00,,
,"17 Feb 23","404-96-232178-62",0.00,99.89,99.89,0.06,626.82,4306.73,8.26,99.75,99.29,100.00,0.00,65.93,100.00,8.33,1.38,6.02,,6.67,100.00,99.52,0.00,-108.53,36.3555,3.21,,,0.00,130.00,35.38,1604.00,1608.00,2224.00,2240.00,617.00,1674.00,,
,"18 Feb 23","404-96-232178-62",0.00,99.80,99.79,0.19,805.66,5773.80,8.55,99.36,96.34,100.00,0.00,60.54,100.00,0.00,0.53,6.77,,8.12,100.00,98.74,0.00,-106.02,32.8936,2.30,,,0.00,108.00,36.01,925.00,931.00,1659.00,1722.00,180.00,1463.00,,
,"19 Feb 23","404-96-232178-62",0.00,99.87,99.87,0.00,579.95,12109.00,9.99,97.99,99.65,100.00,0.00,23.71,100.00,0.00,0.95,15.44,,10.19,100.00,100.00,0.00,-102.11,21.5129,1.29,,,0.00,75.00,23.21,537.00,548.00,860.00,863.00,141.00,1204.00,,
"HR_ZQ_T1_OM_HSSR78C_C","15 Feb 23","404-96-232178-63",0.00,99.88,100.00,0.16,428.50,5869.69,8.68,99.32,99.06,100.00,0.00,39.92,100.00,0.00,0.47,1.51,,8.85,100.00,99.49,0.00,-106.98,22.2556,1.46,,,0.00,108.00,20.29,440.00,443.00,634.00,640.00,88.00,135.00,,
,"16 Feb 23","404-96-232178-63",0.00,99.72,100.00,0.14,538.17,4226.48,7.76,98.82,99.16,100.00,0.00,51.89,100.00,0.00,0.87,9.97,,11.20,100.00,98.73,0.00,-107.76,22.5994,1.48,,,0.00,56.00,24.32,670.00,678.00,828.00,835.00,147.00,1076.00,,
,"17 Feb 23","404-96-232178-63",0.05,100.00,100.00,0.12,750.24,3292.23,7.52,99.34,98.38,100.00,0.00,57.20,100.00,7.14,0.96,2.79,,7.75,100.00,98.64,0.00,-108.04,26.0126,1.65,,,0.00,98.00,25.71,908.00,914.00,1213.00,1233.00,198.00,345.00,,
,"18 Feb 23","404-96-232178-63",0.11,99.90,100.00,0.12,552.24,4858.35,7.85,98.82,98.99,0.00,0.00,59.66,100.00,0.00,0.19,1.08,,8.27,100.00,100.00,0.00,-105.75,29.4898,1.49,,,0.00,95.00,24.73,501.00,507.00,885.00,894.00,35.00,97.00,,
,"19 Feb 23","404-96-232178-63",0.19,99.80,100.00,0.22,385.53,5485.14,8.05,99.05,100.00,100.00,0.00,45.86,100.00,0.00,0.32,16.31,,5.47,100.00,100.00,0.00,-102.43,21.1444,0.97,,,0.00,59.00,22.49,415.00,419.00,512.00,512.00,46.00,1296.00,,
"HR_ZQ_T1_OM_IOCL93A_A","15 Feb 23","404-96-234993-61",22.35,99.67,99.92,0.00,292.54,8850.31,9.53,100.00,97.15,0.00,0.00,35.09,100.00,0.00,0.00,0.01,,4.50,,100.00,0.00,-108.92,23.4330,4.17,,,0.00,22.00,33.40,69.00,69.00,307.00,316.00,1.00,4.00,,
,"16 Feb 23","404-96-234993-61",17.31,99.89,99.77,0.22,390.15,17553.67,10.75,100.00,100.00,0.00,0.00,8.85,100.00,,0.00,0.09,,7.26,,100.00,0.00,-115.81,16.7986,3.07,,,0.00,24.00,15.28,26.00,26.00,131.00,131.00,6.00,115.00,,
,"17 Feb 23","404-96-234993-61",12.88,99.75,100.00,0.08,316.03,12816.98,9.72,98.73,99.56,100.00,0.00,17.67,100.00,0.00,0.14,0.06,,6.26,100.00,100.00,0.00,-115.39,15.3029,3.63,,,0.00,61.00,38.39,78.00,79.00,224.00,225.00,112.00,60.00,,
,"18 Feb 23","404-96-234993-61",21.23,99.89,99.36,0.18,269.68,12556.32,9.61,97.18,99.81,100.00,0.00,15.76,100.00,0.00,0.01,0.06,,2.06,,100.00,0.00,-109.67,10.0518,0.84,,,0.00,8.00,16.01,138.00,142.00,532.00,533.00,2.00,16.00,,
,"19 Feb 23","404-96-234993-61",36.97,98.79,99.63,0.32,303.29,9529.57,9.44,95.00,100.00,100.00,0.00,12.34,100.00,16.67,0.04,0.02,,5.43,0.00,100.00,0.00,-109.10,7.8647,2.04,,,0.00,58.00,26.68,76.00,80.00,405.00,405.00,34.00,10.00,,
"HR_ZQ_T1_OM_IOCL93B_B","15 Feb 23","404-96-234993-62",4.07,99.89,99.84,0.00,640.11,14095.57,11.46,99.25,99.63,100.00,0.00,23.26,100.00,0.00,0.28,0.17,,11.55,,100.00,0.00,-112.75,27.5430,1.07,,,0.00,34.00,21.26,266.00,268.00,816.00,819.00,40.00,25.00,,
,"16 Feb 23","404-96-234993-62",1.93,99.93,100.00,0.00,1146.58,12464.23,11.87,100.00,99.81,100.00,0.00,8.48,100.00,0.00,0.16,0.36,,9.41,100.00,99.58,0.00,-116.90,14.9993,1.10,,,0.00,93.00,19.75,99.00,99.00,527.00,528.00,18.00,17.00,,
,"17 Feb 23","404-96-234993-62",1.00,100.00,100.00,0.00,375.99,16614.39,10.70,100.00,100.00,0.00,0.00,15.77,100.00,0.00,0.06,2.14,,14.14,100.00,100.00,0.00,-115.91,14.8782,1.41,,,0.00,52.00,20.57,37.00,37.00,296.00,296.00,26.00,448.00,,
,"18 Feb 23","404-96-234993-62",4.84,99.84,100.00,0.11,552.98,21784.30,10.31,98.77,100.00,100.00,0.00,12.51,100.00,0.00,0.06,2.09,,14.11,100.00,100.00,0.00,-114.76,9.9729,0.54,,,0.00,38.00,14.31,241.00,244.00,431.00,431.00,6.00,76.00,,
,"19 Feb 23","404-96-234993-62",1.90,100.00,100.00,0.42,316.04,20609.87,10.83,100.00,100.00,0.00,0.00,14.71,100.00,0.00,0.00,1.51,,13.64,,100.00,0.00,-114.53,8.3287,0.82,,,0.00,10.00,12.53,20.00,20.00,120.00,120.00,0.00,195.00,,
"HR_ZQ_T1_OM_IOCL93C_C","15 Feb 23","404-96-234993-63",53.23,99.63,99.74,0.43,421.80,6107.85,5.56,99.77,98.46,100.00,0.00,61.45,100.00,0.00,2.57,0.02,,7.50,100.00,99.44,0.00,-113.07,19.8777,0.71,,,0.00,152.00,40.90,428.00,429.00,1474.00,1497.00,174.00,1.00,,
,"16 Feb 23","404-96-234993-63",55.61,100.00,100.00,0.00,696.79,17754.24,10.12,100.00,100.00,0.00,0.00,11.12,100.00,0.00,0.26,0.11,,7.26,100.00,99.43,0.00,-117.71,12.0314,0.79,,,0.00,134.00,11.58,41.00,41.00,127.00,127.00,16.00,2.00,,
,"17 Feb 23","404-96-234993-63",57.50,99.67,99.66,0.20,358.93,1704.41,5.89,99.44,99.55,100.00,0.00,44.85,100.00,0.00,0.00,0.61,,7.74,100.00,100.00,0.00,-117.00,11.6742,0.79,,,0.00,105.00,35.08,357.00,359.00,1328.00,1334.00,0.00,26.00,,
,"18 Feb 23","404-96-234993-63",61.90,99.57,99.72,0.48,395.55,2797.22,5.76,98.03,98.78,100.00,0.00,35.93,100.00,0.00,0.60,0.23,,5.82,100.00,100.00,0.00,-109.31,7.5500,1.14,,,0.00,98.00,24.38,349.00,356.00,972.00,984.00,590.00,147.00,,
,"19 Feb 23","404-96-234993-63",34.58,100.00,100.00,1.04,411.48,19208.22,10.28,100.00,78.41,100.00,0.00,6.18,100.00,0.00,0.00,4.24,,1.95,,48.65,0.00,-109.06,2.7381,0.28,,,0.00,30.00,6.39,20.00,20.00,138.00,176.00,0.00,41.00,,
"HR_ZQ_T1_OM_KST479A_A","15 Feb 23","404-96-801479-61",0.17,99.88,99.91,0.02,785.27,3769.33,8.95,99.15,99.74,100.00,0.00,56.26,100.00,0.00,0.13,1.11,,-1.72,100.00,100.00,0.00,-111.55,43.3280,0.90,,,0.00,194.00,43.27,814.00,821.00,1131.00,1134.00,21.00,132.00,,
,"16 Feb 23","404-96-801479-61",0.11,99.95,99.97,0.03,816.28,2854.18,9.33,99.83,99.43,100.00,0.00,63.41,100.00,0.00,0.02,0.05,,13.89,100.00,100.00,0.00,-114.25,48.1021,1.13,,,0.00,141.00,38.01,592.00,593.00,1219.00,1226.00,5.00,9.00,,
,"17 Feb 23","404-96-801479-61",0.02,99.91,99.72,0.09,578.79,929.34,9.01,96.25,99.78,100.00,0.00,84.64,100.00,0.00,0.03,1.18,,-1.57,100.00,100.00,0.00,-113.37,41.5860,1.00,,,0.00,259.00,60.33,1438.00,1494.00,4164.00,4173.00,5.00,117.00,,
,"18 Feb 23","404-96-801479-61",0.00,99.88,99.94,0.00,609.56,1939.28,9.23,98.41,99.72,0.00,0.00,55.11,100.00,0.00,0.04,0.07,,13.85,100.00,100.00,0.00,-113.01,41.2791,0.59,,,0.00,161.00,41.18,619.00,629.00,718.00,720.00,2.00,1.00,,
,"19 Feb 23","404-96-801479-61",0.00,99.97,99.93,0.01,640.55,2180.28,9.26,98.19,99.79,100.00,0.00,74.02,99.52,0.00,0.00,1.63,,-0.91,100.00,99.52,0.00,-111.50,45.6263,0.75,,,0.00,208.00,46.44,976.00,994.00,1402.00,1405.00,0.00,34.00,,
"HR_ZQ_T1_OM_KST479C_C","15 Feb 23","404-96-801479-63",0.03,99.93,99.88,0.06,750.52,8734.81,9.33,99.69,100.00,100.00,0.00,58.70,100.00,0.00,0.25,0.39,,7.91,100.00,100.00,0.00,-109.57,57.7284,1.17,,,0.00,246.00,35.09,637.00,639.00,757.00,757.00,23.00,8.00,,
,"16 Feb 23","404-96-801479-63",0.00,99.90,99.89,0.04,529.45,5603.08,9.52,99.06,99.82,0.00,0.00,70.62,100.00,0.00,0.05,0.17,,4.02,100.00,99.46,0.00,-114.69,64.0277,1.00,,,0.00,191.00,50.22,635.00,641.00,1097.00,1099.00,4.00,4.00,,
,"17 Feb 23","404-96-801479-63",0.02,99.87,99.82,0.07,550.20,2781.73,8.97,98.59,99.90,100.00,0.00,76.89,100.00,0.00,0.30,2.66,,0.55,100.00,99.57,0.00,-111.36,54.7988,1.10,,,0.00,239.00,56.67,1333.00,1352.00,1046.00,1047.00,25.00,55.00,,
,"18 Feb 23","404-96-801479-63",0.00,99.89,100.00,0.06,587.00,5701.29,9.33,98.27,99.68,100.00,0.00,62.07,100.00,0.00,0.51,0.26,,4.23,100.00,100.00,0.00,-105.80,44.0539,0.62,,,0.00,136.00,33.48,512.00,521.00,618.00,620.00,24.00,4.00,,
,"19 Feb 23","404-96-801479-63",0.10,99.90,99.29,0.22,375.40,12291.62,9.22,98.55,99.42,100.00,0.00,39.97,100.00,0.00,0.06,9.61,,-0.43,100.00,100.00,0.00,-103.35,34.2735,0.45,,,0.00,117.00,32.24,817.00,829.00,516.00,519.00,3.00,98.00,,
"HR_ZQ_T2_HS_STD903A_A","15 Feb 23","404-96-707903-1",,,,,,35.25,7.41,,,0.00,0.00,4.13,,,,,,-4.09,,,,-108.21,0.0022,0.00,,,0.00,0.00,7.01,0.00,0.00,0.00,0.00,0.00,0.00,,
,"16 Feb 23","404-96-707903-1",48.73,99.67,99.22,0.93,402.90,5057.59,7.42,96.20,92.00,100.00,0.00,61.65,100.00,1.72,0.13,0.85,,6.21,96.43,77.78,0.00,-114.62,7.1540,5.66,,,0.00,88.00,38.27,405.00,421.00,46.00,50.00,386.00,1388.00,,
,"17 Feb 23","404-96-707903-1",100.00,,,,,25.01,7.78,,,0.00,0.00,3.54,,,,,,-4.53,,,,-113.65,0.0021,0.00,,,0.00,0.00,8.24,0.00,0.00,0.00,0.00,0.00,0.00,,
,"18 Feb 23","404-96-707903-1",0.00,,,,,19.07,7.56,,,0.00,0.00,3.08,,,,,,-4.56,,,,-111.37,0.0012,0.00,,,0.00,0.00,8.52,0.00,0.00,0.00,0.00,0.00,0.00,,
,"19 Feb 23","404-96-707903-1",,,,,,20.48,7.71,,,0.00,0.00,4.59,,,,,,-4.37,,,,-108.82,0.0053,0.00,,,0.00,0.00,8.45,0.00,0.00,0.00,0.00,0.00,0.00,,
"HR_ZQ_T2_HS_STD903B_B","15 Feb 23","404-96-707903-2",,,,,,74.45,7.71,,,0.00,0.00,2.73,,,,,,0.02,,,,-106.01,0.0006,0.00,,,0.00,0.00,8.95,0.00,0.00,0.00,0.00,0.00,0.00,,
,"16 Feb 23","404-96-707903-2",82.30,99.92,99.73,0.51,395.96,1390.81,6.98,97.40,97.73,100.00,0.00,92.19,100.00,0.00,0.19,4.29,,6.68,95.52,100.00,0.00,-114.12,10.5305,9.74,,,0.00,221.00,70.82,900.00,924.00,43.00,44.00,833.00,9911.00,,
